
defect_radius,defect_strength,mode,metric,n,mean,std,median,q25,q75,min,max,positive_frac,negative_frac,nonzero_frac,t_stat,t_pvalue,sign_pvalue
2,0.8,frozen_baseline,delta_edge_mean,20,0.09174114285366178,0.05759566986703099,0.07794423347209214,0.06589289268127227,0.12549587908143067,-0.03612110794264975,0.20711434395360642,0.95,0.05,1.0,7.12343244649831,8.98141351136443e-07,4.00543212890625e-05
2,0.8,frozen_baseline,delta_node_mean,20,0.09080146975850864,0.05822753010971676,0.08267658890321174,0.054138261845005205,0.12659307459709984,-0.02335911937030341,0.21284636569552728,0.9,0.1,1.0,6.973960889439636,1.208249910263106e-06,0.0004024505615234375
2,0.8,frozen_baseline,delta_near_edge_mean,20,0.10799090634914119,0.05831199808650371,0.11590824614033095,0.07685386952500561,0.14770332900656447,-0.05518560674722767,0.20489773720489865,0.95,0.05,1.0,8.282172296352254,9.97729246817677e-08,4.00543212890625e-05
2,0.8,frozen_baseline,delta_far_edge_mean,20,0.05108348012137748,0.1189139144555574,0.030588371497969127,0.000980092860985448,0.05825613525070808,-0.15828745443328845,0.3687784230127552,0.75,0.25,1.0,1.9211567393376803,0.06984438003884165,0.04138946533203125
2,0.8,frozen_baseline,delta_near_minus_far,20,0.05690742622776372,0.11492090413091302,0.0714856919382546,0.022233335435996406,0.1293030996312771,-0.22581593657419521,0.2721982584553816,0.85,0.15,1.0,2.2145470301012873,0.03921254029004712,0.0025768280029296875
2,0.8,frozen_baseline,common_edge_delta_mean,20,0.09174114285366179,0.05759566986703099,0.07794423347209213,0.06589289268127226,0.12549587908143067,-0.036121107942649756,0.20711434395360642,0.95,0.05,1.0,7.1234324464983105,8.981413511364413e-07,4.00543212890625e-05
2,0.8,frozen_baseline,common_edge_delta_mean_near,20,0.10799090634914119,0.05831199808650372,0.11590824614033093,0.07685386952500566,0.14770332900656447,-0.055185606747227625,0.20489773720489865,0.95,0.05,1.0,8.282172296352252,9.977292468176806e-08,4.00543212890625e-05
2,0.8,frozen_baseline,common_edge_delta_mean_far,20,0.05108348012137748,0.1189139144555574,0.030588371497969155,0.000980092860985467,0.058256135250708094,-0.15828745443328845,0.3687784230127552,0.75,0.25,1.0,1.9211567393376803,0.06984438003884165,0.04138946533203125
2,0.8,frozen_baseline,edge_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
2,0.8,frozen_baseline,edges_only_baseline,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
2,0.8,frozen_baseline,edges_only_perturbed,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
2,0.8,frozen_baseline,n_common_edges,20,40.0,0.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
2,0.8,frozen_baseline,support_jaccard,20,0.4875817597562932,0.07230132781698193,0.48148148148148145,0.42857142857142855,0.5166908563134978,0.3559322033898305,0.6,1.0,0.0,1.0,30.15894707117576,1.640079670390831e-17,1.9073486328125e-06
2,1,frozen_baseline,delta_edge_mean,20,0.09973793414672763,0.060189459276871124,0.09883324664169903,0.07315756278937904,0.14123255116424002,-0.059865603070251155,0.22834254404569324,0.95,0.05,1.0,7.4106264906480135,5.123056618877078e-07,4.00543212890625e-05
2,1,frozen_baseline,delta_node_mean,20,0.1006432860393279,0.060489570499648114,0.10664333548593802,0.06930796577014087,0.1377453331119457,-0.04015265337729321,0.24027531660693763,0.95,0.05,1.0,7.440794411466418,4.832799260659193e-07,4.00543212890625e-05
2,1,frozen_baseline,delta_near_edge_mean,20,0.11065297103831959,0.06558112996679469,0.10905419577226028,0.08293885529185749,0.14957423060905345,-0.10359922049216012,0.2032526513544229,0.95,0.05,1.0,7.545693868930794,3.9494341745224214e-07,4.00543212890625e-05
2,1,frozen_baseline,delta_far_edge_mean,20,0.07023601125731685,0.1248669642095318,0.07108079196316507,0.029723201127916647,0.09526582149784792,-0.21583809810507776,0.41028944306423076,0.8,0.2,1.0,2.5155171607481464,0.021040084558057417,0.01181793212890625
2,1,frozen_baseline,delta_near_minus_far,20,0.04041695978100273,0.12751297489753272,0.053703526200542036,-0.014020503082936682,0.09580496956813064,-0.24259586535805022,0.3078008514236392,0.7,0.3,1.0,1.4175038985141868,0.1725268733752101,0.11531829833984375
2,1,frozen_baseline,common_edge_delta_mean,20,0.09973793414672763,0.06018945927687111,0.09883324664169904,0.07315756278937909,0.14123255116424002,-0.05986560307025115,0.22834254404569315,0.95,0.05,1.0,7.410626490648014,5.123056618877078e-07,4.00543212890625e-05
2,1,frozen_baseline,common_edge_delta_mean_near,20,0.11065297103831959,0.06558112996679469,0.10905419577226022,0.08293885529185749,0.1495742306090534,-0.10359922049216011,0.20325265135442286,0.95,0.05,1.0,7.545693868930794,3.9494341745224214e-07,4.00543212890625e-05
2,1,frozen_baseline,common_edge_delta_mean_far,20,0.07023601125731686,0.12486696420953183,0.07108079196316508,0.029723201127916637,0.09526582149784799,-0.21583809810507776,0.4102894430642309,0.8,0.2,1.0,2.515517160748147,0.021040084558057354,0.01181793212890625
2,1,frozen_baseline,edge_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
2,1,frozen_baseline,edges_only_baseline,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
2,1,frozen_baseline,edges_only_perturbed,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
2,1,frozen_baseline,n_common_edges,20,40.0,0.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
2,1,frozen_baseline,support_jaccard,20,0.43774275534420914,0.04713124283627713,0.45454545454545453,0.39745916515426494,0.48148148148148145,0.3559322033898305,0.5094339622641509,1.0,0.0,1.0,41.536038462126314,4.0916302316316605e-20,1.9073486328125e-06
3,0,frozen_baseline,delta_edge_mean,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,delta_node_mean,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,delta_near_edge_mean,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,delta_far_edge_mean,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,delta_near_minus_far,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,common_edge_delta_mean,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,common_edge_delta_mean_near,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,common_edge_delta_mean_far,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,edge_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0,frozen_baseline,edges_only_baseline,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,edges_only_perturbed,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0,frozen_baseline,n_common_edges,20,40.0,0.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0,frozen_baseline,support_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.2,frozen_baseline,delta_edge_mean,20,0.016047519526537872,0.02574398387923348,0.020509426679920242,-0.006169431843320524,0.034089706474323085,-0.029672092535681677,0.053551483991127136,0.65,0.35,1.0,2.7877071940321883,0.011733530241883713,0.26317596435546875
3,0.2,frozen_baseline,delta_node_mean,20,0.016091919574705717,0.026116942835193148,0.01926614629782486,-0.006210791488864963,0.03422182381158356,-0.02867919471728478,0.05905696263906868,0.65,0.35,1.0,2.755500617707377,0.012583952413026631,0.26317596435546875
3,0.2,frozen_baseline,delta_near_edge_mean,20,0.018246661458609686,0.02839058902639084,0.018645227270741166,-0.007364611735984544,0.04234001823749728,-0.030352460755678934,0.06252507689974843,0.65,0.35,1.0,2.874246486816447,0.009712495185816615,0.26317596435546875
3,0.2,frozen_baseline,delta_far_edge_mean,20,0.01331632961572699,0.04845800563973746,0.002173664665309237,-0.010604921460302641,0.038212654634266326,-0.07501904961081432,0.1081446147839824,0.6,0.4,1.0,1.22894938982555,0.23409488253599484,0.5034446716308594
3,0.2,frozen_baseline,delta_near_minus_far,20,0.004930331842882699,0.04980166075964558,-0.0038051041360301213,-0.030394624645843697,0.03513354560150905,-0.07815242929538382,0.11639379687593934,0.5,0.5,1.0,0.4427385345852063,0.662954174064759,1.0
3,0.2,frozen_baseline,common_edge_delta_mean,20,0.016047519526537872,0.025743983879233476,0.020509426679920235,-0.006169431843320547,0.034089706474323106,-0.02967209253568167,0.05355148399112712,0.65,0.35,1.0,2.7877071940321887,0.011733530241883694,0.26317596435546875
3,0.2,frozen_baseline,common_edge_delta_mean_near,20,0.0182466614586097,0.02839058902639083,0.018645227270741166,-0.007364611735984525,0.04234001823749726,-0.030352460755678917,0.06252507689974851,0.65,0.35,1.0,2.8742464868164497,0.009712495185816584,0.26317596435546875
3,0.2,frozen_baseline,common_edge_delta_mean_far,20,0.013316329615726994,0.04845800563973747,0.002173664665309244,-0.01060492146030264,0.03821265463426632,-0.07501904961081429,0.10814461478398238,0.6,0.4,1.0,1.22894938982555,0.23409488253599484,0.5034446716308594
3,0.2,frozen_baseline,edge_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.2,frozen_baseline,edges_only_baseline,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0.2,frozen_baseline,edges_only_perturbed,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0.2,frozen_baseline,n_common_edges,20,40.0,0.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.2,frozen_baseline,support_jaccard,20,0.7642944319602453,0.06256241897000774,0.7777777777777778,0.7391304347826086,0.8181818181818182,0.6,0.8604651162790697,1.0,0.0,1.0,54.63389468706424,2.3350522795808154e-22,1.9073486328125e-06
3,0.4,frozen_baseline,delta_edge_mean,20,0.05182527949242379,0.041964799549501,0.05719105183050022,0.029730494995810708,0.07459049160792493,-0.03430369396192648,0.11120083834977848,0.85,0.15,1.0,5.5229549118322145,2.5063274544882227e-05,0.0025768280029296875
3,0.4,frozen_baseline,delta_node_mean,20,0.052090002982150566,0.041126523724020245,0.05956913244012421,0.029437702771168882,0.07876523900538124,-0.028019207291072767,0.11332598464216065,0.85,0.15,1.0,5.664314756961884,1.8437980750056945e-05,0.0025768280029296875
3,0.4,frozen_baseline,delta_near_edge_mean,20,0.06110571450412572,0.04721488234837018,0.06550270950703517,0.03654734287222806,0.09110300094921184,-0.02473922598146494,0.15379428230530495,0.85,0.15,1.0,5.787858600886106,1.4126102559664725e-05,0.0025768280029296875
3,0.4,frozen_baseline,delta_far_edge_mean,20,0.03414826659208946,0.07464614077197647,0.04736817272968895,-0.019137618953395785,0.07585207812133044,-0.08850234585120843,0.1970050666651826,0.65,0.35,1.0,2.0458618389113896,0.05486575402342764,0.26317596435546875
3,0.4,frozen_baseline,delta_near_minus_far,20,0.026957447912036265,0.07776909214911235,0.03055594477255707,-0.03390497747107005,0.07356101550254586,-0.11818422494677866,0.15377268035473257,0.55,0.45,1.0,1.55019646920003,0.13759138343979344,0.8238029479980469
3,0.4,frozen_baseline,common_edge_delta_mean,20,0.05182527949242381,0.04196479954950099,0.05719105183050022,0.029730494995810743,0.07459049160792497,-0.034303693961926465,0.11120083834977845,0.85,0.15,1.0,5.522954911832216,2.5063274544882163e-05,0.0025768280029296875
3,0.4,frozen_baseline,common_edge_delta_mean_near,20,0.06110571450412574,0.04721488234837018,0.06550270950703518,0.03654734287222804,0.09110300094921185,-0.024739225981464937,0.15379428230530498,0.85,0.15,1.0,5.787858600886108,1.4126102559664662e-05,0.0025768280029296875
3,0.4,frozen_baseline,common_edge_delta_mean_far,20,0.03414826659208946,0.07464614077197647,0.04736817272968895,-0.019137618953395788,0.07585207812133045,-0.08850234585120843,0.19700506666518258,0.65,0.35,1.0,2.045861838911389,0.05486575402342764,0.26317596435546875
3,0.4,frozen_baseline,edge_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.4,frozen_baseline,edges_only_baseline,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0.4,frozen_baseline,edges_only_perturbed,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0.4,frozen_baseline,n_common_edges,20,40.0,0.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.4,frozen_baseline,support_jaccard,20,0.6061653034687049,0.07003066932398262,0.6,0.5610859728506787,0.6666666666666666,0.45454545454545453,0.7021276595744681,1.0,0.0,1.0,38.70952076403004,1.538015693745058e-19,1.9073486328125e-06
3,0.6,frozen_baseline,delta_edge_mean,20,0.08025289378247327,0.04556147860501566,0.07725756594524197,0.050905244586512036,0.09974820948008291,0.0078073969224448925,0.17846465034395328,1.0,0.0,1.0,7.8773091384670515,2.1067950348501003e-07,1.9073486328125e-06
3,0.6,frozen_baseline,delta_node_mean,20,0.08040368450985111,0.045946419898038694,0.0865611300064299,0.04415487181884308,0.1018004869537655,0.0011979738812347707,0.18094671675463025,1.0,0.0,1.0,7.825989689923524,2.3197440945222603e-07,1.9073486328125e-06
3,0.6,frozen_baseline,delta_near_edge_mean,20,0.09269176816141475,0.056966206235739066,0.08265849666339505,0.07000691550238038,0.13407339560258033,-0.04913631900687496,0.17410114325248952,0.9,0.1,1.0,7.276773661418287,6.646024245860427e-07,0.0004024505615234375
3,0.6,frozen_baseline,delta_far_edge_mean,20,0.038698226639542796,0.0787267048811882,0.04977350171142696,-0.02146154447788836,0.0646854603914469,-0.09774003573900002,0.2503706872484974,0.7,0.3,1.0,2.198284953124916,0.040520952527153646,0.11531829833984375
3,0.6,frozen_baseline,delta_near_minus_far,20,0.05399354152187195,0.09829384121374551,0.0663801580232763,-0.002857900714811897,0.13531866442766932,-0.14235928982329968,0.20565274711393608,0.75,0.25,1.0,2.4565777000477964,0.023818251585076923,0.04138946533203125
3,0.6,frozen_baseline,common_edge_delta_mean,20,0.08025289378247329,0.04556147860501565,0.077257565945242,0.050905244586512056,0.09974820948008292,0.00780739692244492,0.17846465034395326,1.0,0.0,1.0,7.877309138467054,2.1067950348500887e-07,1.9073486328125e-06
3,0.6,frozen_baseline,common_edge_delta_mean_near,20,0.09269176816141474,0.05696620623573904,0.08265849666339505,0.07000691550238036,0.13407339560258036,-0.04913631900687495,0.17410114325248935,0.9,0.1,1.0,7.2767736614182885,6.646024245860413e-07,0.0004024505615234375
3,0.6,frozen_baseline,common_edge_delta_mean_far,20,0.038698226639542796,0.0787267048811882,0.04977350171142696,-0.021461544477888412,0.06468546039144693,-0.097740035739,0.2503706872484974,0.7,0.3,1.0,2.198284953124916,0.040520952527153646,0.11531829833984375
3,0.6,frozen_baseline,edge_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.6,frozen_baseline,edges_only_baseline,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0.6,frozen_baseline,edges_only_perturbed,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0.6,frozen_baseline,n_common_edges,20,40.0,0.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.6,frozen_baseline,support_jaccard,20,0.5088738535099722,0.06079975900142005,0.5094339622641509,0.4747474747474747,0.5384615384615384,0.42857142857142855,0.6326530612244898,1.0,0.0,1.0,37.43029732713221,2.88959856051237e-19,1.9073486328125e-06
3,0.8,frozen_baseline,delta_edge_mean,20,0.07725218235916417,0.05498273096382862,0.06811056199122599,0.03631900396805736,0.11126536343288992,-0.00935792694265869,0.21760004825818394,0.95,0.05,1.0,6.283468577759153,4.94457434019501e-06,4.00543212890625e-05
3,0.8,frozen_baseline,delta_node_mean,20,0.0783001156381741,0.05735397898565819,0.07594679310405454,0.031055082057399055,0.11086108894923655,-0.0012249431421438306,0.2249068230120173,0.95,0.05,1.0,6.105396148951857,7.1842113889291e-06,4.00543212890625e-05
3,0.8,frozen_baseline,delta_near_edge_mean,20,0.08598787026755007,0.059508049280983244,0.09592387128972896,0.05561662886234302,0.11913077285462967,-0.04006790138979985,0.17679547499823792,0.95,0.05,1.0,6.462141692825393,3.412965953881926e-06,4.00543212890625e-05
3,0.8,frozen_baseline,delta_far_edge_mean,20,0.041880439249885625,0.12960729665865464,0.04478569345109716,-0.0023378300247409896,0.07091386149920648,-0.25252406133638533,0.34001376803802175,0.7,0.3,1.0,1.445096248507258,0.1647226144164216,0.11531829833984375
3,0.8,frozen_baseline,delta_near_minus_far,20,0.04410743101766446,0.1375340617143453,0.04178893045005883,-0.012168927930297693,0.08178615944191331,-0.2084789560779685,0.4225531288820077,0.7,0.3,1.0,1.4342223713748332,0.16776326102748904,0.11531829833984375
3,0.8,frozen_baseline,common_edge_delta_mean,20,0.07725218235916416,0.05498273096382862,0.06811056199122598,0.03631900396805736,0.11126536343288994,-0.0093579269426587,0.2176000482581839,0.95,0.05,1.0,6.283468577759151,4.9445743401950265e-06,4.00543212890625e-05
3,0.8,frozen_baseline,common_edge_delta_mean_near,20,0.08598787026755009,0.05950804928098324,0.09592387128972893,0.05561662886234298,0.11913077285462964,-0.04006790138979982,0.17679547499823797,0.95,0.05,1.0,6.462141692825395,3.4129659538819093e-06,4.00543212890625e-05
3,0.8,frozen_baseline,common_edge_delta_mean_far,20,0.041880439249885625,0.12960729665865464,0.044785693451097154,-0.0023378300247409935,0.07091386149920646,-0.25252406133638533,0.3400137680380218,0.7,0.3,1.0,1.445096248507258,0.1647226144164216,0.11531829833984375
3,0.8,frozen_baseline,edge_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.8,frozen_baseline,edges_only_baseline,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0.8,frozen_baseline,edges_only_perturbed,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,0.8,frozen_baseline,n_common_edges,20,40.0,0.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,0.8,frozen_baseline,support_jaccard,20,0.4604865213504925,0.07126674708542659,0.468013468013468,0.4223057644110275,0.4884696016771488,0.3333333333333333,0.6,1.0,0.0,1.0,28.896482765737733,3.635337200995601e-17,1.9073486328125e-06
3,1,frozen_baseline,delta_edge_mean,20,0.08045660017401879,0.06356981509425505,0.08167843835149913,0.03547507007575956,0.11704298008030138,-0.027809667208314653,0.2242208031538002,0.9,0.1,1.0,5.66012114274298,1.860604900832471e-05,0.0004024505615234375
3,1,frozen_baseline,delta_node_mean,20,0.08177338621464356,0.06371729905997779,0.08735339842219572,0.04159269380398794,0.11692190214840378,-0.012975951439532868,0.23684975971073058,0.9,0.1,1.0,5.739441345565124,1.567718577621928e-05,0.0004024505615234375
3,1,frozen_baseline,delta_near_edge_mean,20,0.08558876969572804,0.07174199743031145,0.08623130100723901,0.03904302748788996,0.13267123417520987,-0.0659471329085934,0.21168851534831,0.85,0.15,1.0,5.3352935241627835,3.780346322976607e-05,0.0025768280029296875
3,1,frozen_baseline,delta_far_edge_mean,20,0.06498480159308165,0.123003867743417,0.05930808219312262,-0.009554620271427616,0.1023968347285893,-0.19227138215208572,0.3577291613219933,0.7,0.3,1.0,2.3626969872131363,0.02896158780912552,0.11531829833984375
3,1,frozen_baseline,delta_near_minus_far,20,0.020603968102646412,0.13036456232613697,0.015819545987279693,-0.0301412209162715,0.08039082874795671,-0.26914041832717517,0.3246659717575643,0.5,0.5,1.0,0.7068159085825079,0.488259557073928,1.0
3,1,frozen_baseline,common_edge_delta_mean,20,0.08045660017401879,0.06356981509425504,0.08167843835149911,0.03547507007575958,0.11704298008030138,-0.027809667208314647,0.22422080315380014,0.9,0.1,1.0,5.660121142742981,1.8606049008324682e-05,0.0004024505615234375
3,1,frozen_baseline,common_edge_delta_mean_near,20,0.08558876969572804,0.07174199743031145,0.08623130100723903,0.03904302748788995,0.13267123417520985,-0.06594713290859334,0.21168851534830996,0.85,0.15,1.0,5.3352935241627835,3.780346322976607e-05,0.0025768280029296875
3,1,frozen_baseline,common_edge_delta_mean_far,20,0.06498480159308165,0.12300386774341698,0.05930808219312261,-0.009554620271427597,0.10239683472858932,-0.19227138215208572,0.3577291613219932,0.7,0.3,1.0,2.3626969872131363,0.02896158780912552,0.11531829833984375
3,1,frozen_baseline,edge_jaccard,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,1,frozen_baseline,edges_only_baseline,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,1,frozen_baseline,edges_only_perturbed,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,
3,1,frozen_baseline,n_common_edges,20,40.0,0.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1.0,inf,0.0,1.9073486328125e-06
3,1,frozen_baseline,support_jaccard,20,0.40512353446796484,0.06480603602441827,0.40350877192982454,0.3793103448275862,0.43506493506493504,0.25,0.5686274509803921,1.0,0.0,1.0,27.956771249333027,6.72008002474708e-17,1.9073486328125e-06
