geometry,N_input,N_actual,target_dim,expected_curvature,k,kernel_factor,epsilon,density,alpha_idleness,i,j,edge_weight,intrinsic_edge_length,graph_distance,kappa_OR
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,190,198,0.8374914950862073,0.30739213732912585,0.30739213732912585,0.066044816044325
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,4,20,0.7358949721143899,0.40422059350398876,0.40422059350398876,-0.01627987519667551
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,0,16,0.6848918556407091,0.4490699388655865,0.4490699388655865,0.01845974562096875
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,187,200,0.9133338057766367,0.2197745628720216,0.2197745628720216,-0.026794665475971646
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,24,40,0.6341875885790011,0.49259024806716833,0.49259024806716833,0.034455854953445386
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,139,165,0.658555338901768,0.4717588205311616,0.4717588205311616,0.03386810773003146
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,8,13,0.8939354934989068,0.24441567683954654,0.24441567683954654,0.06444873796093109
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,69,116,0.6504510010810799,0.47870021172560484,0.47870021172560484,0.03524284724830007
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,77,111,0.8563221737754007,0.28747642698021253,0.28747642698021253,-0.0077845446229452
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,225,241,0.6945732016533843,0.44066430536045514,0.44066430536045514,0.007913397830295654
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,41,75,0.8185374225340954,0.3266296102094921,0.3266296102094921,0.01564406892040604
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,69,90,0.91602564193725,0.21617781975739706,0.21617781975739706,0.004698209404257581
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,117,172,0.6952623882362959,0.4400643348708971,0.4400643348708971,-0.008544884095535998
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,65,73,0.8263520452394908,0.3187856767181568,0.3187856767181568,-0.026107171025137488
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,251,252,0.6654689777606236,0.46582405456827214,0.46582405456827214,0.007740980673833775
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,231,247,0.7265831152503643,0.4125279531094194,0.4125279531094194,-0.02933374344056472
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,47,76,0.639118342515769,0.48838371948477743,0.48838371948477743,0.019855999178529204
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,234,250,0.7355383328011855,0.40453994376627395,0.40453994376627395,0.01247408276171802
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,29,63,0.7888947415314224,0.35544348933743863,0.35544348933743863,-0.03205005451611598
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,67,114,0.6496647176255719,0.47937287408944945,0.47937287408944945,0.034220282189269646
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,171,179,0.8134255107308358,0.331699864836403,0.331699864836403,0.04197633311790605
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,175,217,0.6819080789991415,0.4516526129315063,0.4516526129315063,0.04408923821110622
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,143,185,0.7088117027625601,0.4282209200179373,0.4282209200179373,-0.0023901997150594934
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,47,94,0.6355769116279819,0.49140533723186675,0.49140533723186675,0.03888303096016443
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,86,99,0.9029074646600393,0.2332770589172127,0.2332770589172127,0.05640567107279171
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,18,39,0.8671557110898963,0.27557998844374937,0.27557998844374937,-0.07840366540365151
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,10,13,0.7636792468777566,0.379009599415688,0.379009599415688,-0.0035244696062866065
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,152,207,0.6492567949311877,0.47972179908455725,0.47972179908455725,0.042889545575366395
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,157,178,0.9172857653039657,0.21447704766830764,0.21447704766830764,0.010416526498193246
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,58,63,0.6454532227995473,0.4829736458214621,0.4829736458214621,-0.023667388138048917
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,248,253,0.9239027994737713,0.20535505064032952,0.20535505064032952,-0.027567158461017094
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,5,15,0.6820155721573713,0.4515596307919725,0.4515596307919725,0.031372673283473373
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,173,202,0.630669256216892,0.4955898187923026,0.4955898187923026,0.03967559072426474
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,39,86,0.6247308102266323,0.5006495655872719,0.5006495655872719,0.042152120506888546
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,37,66,0.6532805924570372,0.4762783956375111,0.4762783956375111,0.029992555264062637
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,122,164,0.7131650609060383,0.4243946237307935,0.4243946237307935,-0.007967410093729477
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,16,37,0.8600300721803713,0.28344420035927154,0.28344420035927154,-0.07542885927416165
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,102,149,0.6557885817786405,0.47413030896489966,0.47413030896489966,-0.0020254389346752166
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,111,132,0.9192775623709116,0.21176572685240405,0.21176572685240405,-0.0011243016062931765
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,214,235,0.8732067028199232,0.2687737685337445,0.2687737685337445,0.01709191319984682
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,54,88,0.8380021418183358,0.30686341544773665,0.30686341544773665,0.04977324531881744
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,127,174,0.653768956121069,0.4758602286762012,0.4758602286762012,0.01760049774760819
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,56,69,0.9129466907408118,0.2202878458730315,0.2202878458730315,-0.027706451931119647
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,88,96,0.8024576128107336,0.3424292692567603,0.3424292692567603,-0.007713289965273207
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,8,34,0.6936290997998826,0.44148583311127904,0.44148583311127904,0.03902309629953837
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,58,105,0.6449728436935986,0.4833841443816256,0.4833841443816256,0.03817518587855917
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,16,34,0.6169037835616109,0.5073139880684464,0.5073139880684464,0.01792365353661718
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,15,41,0.7182412829597167,0.419918785354169,0.419918785354169,-0.027288403683499496
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,211,219,0.8734403565226244,0.2685084524175524,0.2685084524175524,-0.0031668825502109144
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,103,137,0.863826841926054,0.2792733764511034,0.2792733764511034,-0.011276619502210483
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,126,173,0.6539575573304819,0.4756987220159914,0.4756987220159914,0.01772191558678926
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,7,41,0.6412428610915217,0.48657011340920203,0.48657011340920203,0.022816187777136454
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,53,95,0.6995998561380404,0.4362831439987846,0.4362831439987846,0.05057733839430578
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,9,27,0.6638915775232231,0.46717928986639634,0.46717928986639634,0.018659366040475578
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,71,126,0.6859474889187691,0.4481553547015961,0.4481553547015961,0.007184769105077593
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,126,139,0.8984447820693867,0.23886846395639094,0.23886846395639094,0.011123681343961467
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,175,196,0.9135927215757724,0.21943071328093672,0.21943071328093672,0.05235001787176663
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,142,163,0.9186441828110107,0.21263102064042386,0.21263102064042386,-0.002473897439367878
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,169,190,0.9151893334199013,0.21730050604748596,0.21730050604748596,0.005488012695490485
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,108,163,0.6988878360045973,0.4369044773710356,0.4369044773710356,-0.012994243700323649
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,71,84,0.9074086758020438,0.22752718965720123,0.22752718965720123,0.04055029900276963
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,109,143,0.8641788797307061,0.278884433669716,0.278884433669716,-0.01120035030875588
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,236,254,0.6698220420230401,0.46208022475037736,0.46208022475037736,0.03745941254062568
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,41,67,0.7071104916788619,0.4297132458192948,0.4297132458192948,0.008722368185288154
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,13,47,0.7066800033290799,0.430090622926832,0.430090622926832,-0.017173172860725616
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,32,37,0.7513782603583904,0.39025674262023163,0.39025674262023163,-0.029049845617455272
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,240,255,0.6073182689304047,0.5154718806069086,0.5154718806069086,0.06270565632828606
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,19,61,0.6255067738250034,0.49998861290018165,0.49998861290018165,0.030585218935991976
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,180,188,0.8237959736135443,0.3213641782914478,0.3213641782914478,-0.02522639411737493
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,80,106,0.6651437544317333,0.46610353180771025,0.46610353180771025,0.03364848913933027
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,62,83,0.9144483431397769,0.2182912612576731,0.2182912612576731,0.051506187854497676
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,15,49,0.7220532496566885,0.4165470835153217,0.4165470835153217,-0.04518948096333886
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,156,203,0.6404747074301117,0.4872259360402059,0.4872259360402059,0.038639927195783574
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,217,233,0.6460725665251025,0.482444333628866,0.482444333628866,0.03998603937820677
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,160,202,0.6995998561380563,0.4362831439987707,0.4362831439987707,0.050577338394292015
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,148,203,0.6579156243832387,0.47230731357735817,0.47230731357735817,0.04384860606596397
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,178,212,0.822189604938203,0.3229781698208677,0.3229781698208677,0.05319735410739834
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,98,124,0.6548551094649603,0.47492999893836546,0.47492999893836546,0.0113264981233272
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,24,45,0.8828826513998129,0.25761953931219683,0.25761953931219683,0.003131259402129105
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,82,103,0.9178575819569241,0.21370158585662777,0.21370158585662777,-0.01421625613220101
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,52,73,0.9110394203085594,0.2228026090968924,0.2228026090968924,0.09001960345213877
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,105,131,0.6527920174511388,0.47669668901222456,0.47669668901222456,0.011206143924263778
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,47,73,0.6997777397804444,0.4361278772197585,0.4361278772197585,0.035872844979648155
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,57,99,0.7024965505497599,0.43375275764431986,0.43375275764431986,0.05077468793014972
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,89,110,0.9184503021639532,0.21289530722640732,0.21289530722640732,-0.014790905606899107
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,147,181,0.8547082071748318,0.2892193922595089,0.2892193922595089,-0.008124421826702699
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,51,64,0.9148793193021924,0.2177154672346129,0.2177154672346129,-0.02284646016212699
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,120,154,0.8636038847923462,0.2795195086630154,0.2795195086630154,-0.011326849930006544
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,195,200,0.6553168470461994,0.4745344622105163,0.4745344622105163,-0.0034514222451880183
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,219,235,0.6581467298488727,0.4721091751180703,0.4721091751180703,0.07837912898581234
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,9,11,0.5753049057019839,0.5427376617827335,0.5427376617827335,0.04219663989463862
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,135,161,0.6565277058620408,0.47349696459178436,0.47349696459178436,0.011336786594312143
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,22,25,0.598613105450161,0.5228801345110355,0.5228801345110355,0.03612345269301198
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,132,158,0.6552397705437033,0.47460049153170386,0.47460049153170386,0.011328762164503736
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,55,68,0.9133338057766512,0.21977456287200223,0.21977456287200223,-0.02679466547599718
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,203,237,0.7413996252348654,0.3992788767381273,0.3992788767381273,-0.06811184473377208
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,27,35,0.8912553806975274,0.24766677030602038,0.24766677030602038,0.09077540117268035
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,33,67,0.8005455451413576,0.34428021899540473,0.34428021899540473,-0.02036728330127957
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,168,189,0.9154136291230406,0.21699987407008112,0.21699987407008112,0.005293500044011634
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,26,55,0.6658636916026497,0.4654848195891595,0.4654848195891595,0.02554698656680454
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,170,217,0.623042468253607,0.5020874915469801,0.5020874915469801,0.04196616075445436
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,175,183,0.8178063068281473,0.32735762620461806,0.32735762620461806,0.00527048157377874
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,235,253,0.6802904286957026,0.4530513514733021,0.4530513514733021,0.046241482387316735
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,16,45,0.666457819716298,0.46497411181260473,0.46497411181260473,-0.004214949875038121
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,143,156,0.9001738714786589,0.23671443842744508,0.23671443842744508,0.01121151533103415
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,33,46,0.9206142890296043,0.20992982288750991,0.20992982288750991,-0.04763742681475458
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,210,236,0.7223021871736471,0.41632656973179316,0.41632656973179316,-0.035105701803217704
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,246,255,0.6599340132466047,0.47057638247779726,0.47057638247779726,0.03246313388119526
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,165,194,0.6200984002141985,0.504594377929038,0.504594377929038,0.021696782828467875
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,90,103,0.9019423273888248,0.23449524084497209,0.23449524084497209,0.05676423317889412
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,208,216,0.867757699920523,0.274908310414988,0.274908310414988,-0.031568026740441235
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,38,46,0.8696342587443671,0.2728069123857075,0.2728069123857075,-0.030626678037975807
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,92,126,0.86191931416428,0.28137426357261075,0.28137426357261075,-0.011678075626759599
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,137,150,0.8993181586537973,0.23778237002956712,0.23778237002956712,0.011176587604407873
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,29,45,0.6056022094688406,0.5169322044187162,0.5169322044187162,0.05790912735849485
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,90,98,0.8009441909507187,0.34389477369640964,0.34389477369640964,-0.00798374009410363
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,122,169,0.6546041290826405,0.4751449742105505,0.4751449742105505,0.018280364312753816
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,48,53,0.6805873359668281,0.45279469872754313,0.45279469872754313,-0.0012414487520078232
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,96,130,0.862808822166904,0.2803959701944371,0.2803959701944371,-0.011516694231312297
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,121,134,0.8983498878616065,0.23898623647960876,0.23898623647960876,0.011047721615690675
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,123,131,0.7887014376404164,0.3556271138329495,0.3556271138329495,0.01655214133353544
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,48,82,0.8301795405670954,0.3149002362794838,0.3149002362794838,0.05021805739275065
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,122,177,0.6920418135992449,0.4428661181455803,0.4428661181455803,-0.008648117833351288
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,145,200,0.6636812822400565,0.46735991252640197,0.46735991252640197,0.043908381844543154
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,118,139,0.919311196665545,0.2117196950641547,0.2117196950641547,-0.001037548010597522
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,16,32,0.6825310490745397,0.4511136780366397,0.4511136780366397,-0.002493677073279965
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,82,95,0.9039770955017589,0.2319210447942066,0.2319210447942066,0.05591487364743608
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,120,162,0.7133533599606294,0.42422887344226395,0.42422887344226395,-0.001588070666306285
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,136,157,0.9189441559841814,0.21222157664640395,0.21222157664640395,-0.0018589117193101856
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,228,246,0.6638915775231902,0.46717928986642465,0.46717928986642465,0.01865936604049967
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,248,255,0.7490400361887024,0.39237858580971974,0.39237858580971974,0.010222578787325243
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,246,252,0.6257138765998246,0.49981219724510967,0.49981219724510967,0.04692614670145989
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,95,129,0.862608048212652,0.280616993986074,0.280616993986074,-0.011555346584886328
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,6,16,0.6626164303590019,0.4682743220881572,0.4682743220881572,0.05076290150436469
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,155,197,0.7031370125793317,0.43319270595942805,0.43319270595942805,0.04948090403868943
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,109,156,0.6557151655257074,0.474193211007069,0.474193211007069,-0.002068670072500778
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,238,254,0.7153403079931198,0.42247857189091637,0.42247857189091637,-0.0242781428799117
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,56,61,0.6519663732762878,0.4774034417721274,0.4774034417721274,-0.0026617387950447213
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,6,19,0.8850209852840449,0.25510573770335865,0.25510573770335865,0.103725226089596
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,201,209,0.8551657041938084,0.28872606407627466,0.28872606407627466,0.00389699705995461
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,159,185,0.6737954135714083,0.45865769395110045,0.45865769395110045,0.04808268687289541
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,191,196,0.6422892236457768,0.4856766070307375,0.4856766070307375,-0.01537539448025016
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,70,75,0.6113677607481169,0.5120257793212483,0.5120257793212483,0.02802713307922533
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,87,100,0.9026561987968652,0.2335946890382268,0.2335946890382268,0.05650958371865478
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,165,191,0.6798840928295832,0.45340254249475526,0.45340254249475526,0.023683904085181062
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,248,250,0.7082628061878536,0.4287025953257782,0.4287025953257782,-0.03375086272813421
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,79,87,0.8103786645132804,0.3347002768639188,0.3347002768639188,0.014303008185462374
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,150,163,0.9015003315818111,0.23505144678977113,0.23505144678977113,0.01142485017024153
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,222,248,0.686713735025749,0.44749120361582484,0.44749120361582484,0.059953593608288225
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,12,20,0.9190613962258178,0.21206137281624174,0.21206137281624174,-0.0622460381129093
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,11,14,0.7478229535056543,0.3934811190589552,0.3934811190589552,0.03267295583881902
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,94,107,0.9010860116399164,0.2355718798854727,0.2355718798854727,0.01141307441332129
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,193,235,0.6303298561502511,0.49587909761244287,0.49587909761244287,0.023937939045574064
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,200,205,0.6730356018047285,0.4593125757553954,0.4593125757553954,-0.001164478678943981
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,171,205,0.8329793954014592,0.3120388571328704,0.3120388571328704,0.050067038272688325
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,231,252,0.7430301000400878,0.39781047054572666,0.39781047054572666,0.00917139911335152
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,4,25,0.762539909225693,0.380057581849858,0.380057581849858,0.03486495777816978
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,93,114,0.9187019021807941,0.21255228833062997,0.21255228833062997,-0.0023606643832956298
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,21,26,0.8117262344783687,0.33337518632524193,0.33337518632524193,-0.03508012991733822
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,115,170,0.6963033503697555,0.43915770231892753,0.43915770231892753,-0.006745192624775687
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,217,243,0.7114342001873839,0.42591723826469247,0.42591723826469247,-0.03135505848786324
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,97,105,0.7963481427363778,0.348324290962351,0.348324290962351,0.017494143944544627
sphere,256,256,2,positive_curvature,16,0.5,0.13320134212632276,0.06464460784313726,0.5,28,33,0.7721741522814027,0.3711526017690055,0.3711526017690055,-0.03564343273457249
