n,hilbert_dim,subsystem_size,d_A,topology,seed,eta_zz,hx,hz,hz_random,j_disorder,j,A_sites,n_edges_input,ground_energy,mean_hz_random,std_hz_random,mean_single_entropy,mean_MI,max_MI,K_gap_ratio,candidate_L,g2_plateau,C_modular,t_dip,g2_dip,t_ramp,g2_ramp,slope_ramp,log_t_dip,log_t_ramp,delta3_proxy,family,spearman_lambda_kappa,fit_ok,r2,A_fit,beta,B_fit
9,512,4,16,er,2,0.5,0.6,0.0,0.6,0.2,1.0,"0,1,2,6",18,-24.383403098287797,-0.09740168369077508,0.7629828739051298,0.03616037213493142,0.009550505256481935,0.04074899847242261,0.4998768216822989,schur,0.06536561168587694,1.045849786974031,28.739002932551323,2.714503134040368e-05,33.90029325513197,0.07021209305675342,0.013598333679923766,3.3582551873751814,3.5234236649428814,0.003549212341727716,neg,1.0,1,0.0,0.17643559096251674,7.894714181505688e-18,10.996880670846132
9,512,4,16,er,2,0.5,0.6,0.0,0.6,0.2,1.0,"0,1,2,6",18,-24.383403098287797,-0.09740168369077508,0.7629828739051298,0.03616037213493142,0.009550505256481935,0.04074899847242261,0.4998768216822989,input_induced,0.06536561168587694,1.045849786974031,28.739002932551323,2.714503134040368e-05,33.90029325513197,0.07021209305675342,0.013598333679923766,3.3582551873751814,3.5234236649428814,0.003549212341727716,pos,1.0,1,0.834977622363072,5.120849857145461,0.6047769462294147,5.770982282716136
9,512,4,16,er,2,0.5,0.6,0.0,0.6,0.2,1.0,"0,1,2,6",18,-24.383403098287797,-0.09740168369077508,0.7629828739051298,0.03616037213493142,0.009550505256481935,0.04074899847242261,0.4998768216822989,input_induced,0.06536561168587694,1.045849786974031,28.739002932551323,2.714503134040368e-05,33.90029325513197,0.07021209305675342,0.013598333679923766,3.3582551873751814,3.5234236649428814,0.003549212341727716,neg,1.0,1,0.0,0.06971183535635744,1.3763513465349807e-19,11.103604426452291
9,512,4,16,er,2,0.5,0.6,0.0,0.6,0.2,1.0,"0,1,2,6",18,-24.383403098287797,-0.09740168369077508,0.7629828739051298,0.03616037213493142,0.009550505256481935,0.04074899847242261,0.4998768216822989,mi_normalized,0.06536561168587694,1.045849786974031,28.739002932551323,2.714503134040368e-05,33.90029325513197,0.07021209305675342,0.013598333679923766,3.3582551873751814,3.5234236649428814,0.003549212341727716,pos,1.0,1,0.9674505807937225,8.173402413904913,1.3469491283953579,1.934464575129079
9,512,4,16,er,2,0.5,0.6,0.0,0.6,0.2,1.0,"0,1,2,6",18,-24.383403098287797,-0.09740168369077508,0.7629828739051298,0.03616037213493142,0.009550505256481935,0.04074899847242261,0.4998768216822989,mi_normalized,0.06536561168587694,1.045849786974031,28.739002932551323,2.714503134040368e-05,33.90029325513197,0.07021209305675342,0.013598333679923766,3.3582551873751814,3.5234236649428814,0.003549212341727716,neg,1.0,1,-2.220446049250313e-16,0.08523186409432319,3.661586881659181e-15,11.088084397714324
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125723998,0.1657511718644417,0.4967801281990787,0.03661129940793612,0.009973285885273665,0.04833716295766115,0.47951782264115844,induced,0.06441934185767753,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.08189065750714083,0.015507076881616953,3.8308065886997027,3.939215887206885,0.004522789753000586,pos,1.0,1,0.9657919049958922,179.77949854715195,0.8179884644910111,0.46799932137073524
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125723998,0.1657511718644417,0.4967801281990787,0.03661129940793612,0.009973285885273665,0.04833716295766115,0.47951782264115844,induced,0.06441934185767753,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.08189065750714083,0.015507076881616953,3.8308065886997027,3.939215887206885,0.004522789753000586,neg,1.0,1,0.0,0.1804472202639801,3.158980847325586e-16,10.468544632861564
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125723998,0.1657511718644417,0.4967801281990787,0.03661129940793612,0.009973285885273665,0.04833716295766115,0.47951782264115844,schur,0.06441934185767753,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.08189065750714083,0.015507076881616953,3.8308065886997027,3.939215887206885,0.004522789753000586,pos,1.0,1,0.9632026726863414,273.45895247928405,1.2687602800266145,1.6478500795597844
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125723998,0.1657511718644417,0.4967801281990787,0.03661129940793612,0.009973285885273665,0.04833716295766115,0.47951782264115844,schur,0.06441934185767753,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.08189065750714083,0.015507076881616953,3.8308065886997027,3.939215887206885,0.004522789753000586,neg,1.0,1,0.0,0.1688591190255437,6.2820458578020256e-18,10.480132734008158
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125723998,0.1657511718644417,0.4967801281990787,0.03661129940793612,0.009973285885273665,0.04833716295766115,0.47951782264115844,input_induced,0.06441934185767753,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.08189065750714083,0.015507076881616953,3.8308065886997027,3.939215887206885,0.004522789753000586,pos,1.0,1,0.948439147715372,6.955790053705684,0.6734991270779624,0.027094944953421428
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125723998,0.1657511718644417,0.4967801281990787,0.03661129940793612,0.009973285885273665,0.04833716295766115,0.47951782264115844,input_induced,0.06441934185767753,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.08189065750714083,0.015507076881616953,3.8308065886997027,3.939215887206885,0.004522789753000586,neg,1.0,1,0.0,0.04945422079988493,1.4684725036031627e-17,10.599537632233817
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125723998,0.1657511718644417,0.4967801281990787,0.03661129940793612,0.009973285885273665,0.04833716295766115,0.47951782264115844,mi_normalized,0.06441934185767753,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.08189065750714083,0.015507076881616953,3.8308065886997027,3.939215887206885,0.004522789753000586,pos,1.0,1,0.9578967010437516,10.006293815760413,0.8856195966870559,0.6009894345802775
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125723998,0.1657511718644417,0.4967801281990787,0.03661129940793612,0.009973285885273665,0.04833716295766115,0.47951782264115844,mi_normalized,0.06441934185767753,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.08189065750714083,0.015507076881616953,3.8308065886997027,3.939215887206885,0.004522789753000586,neg,1.0,1,-4.440892098500626e-16,0.07930674609602628,3.187284294439411e-15,10.569685106996888
9,512,4,16,er,4,0.5,0.6,0.0,0.6,0.2,1.0,"2,5,7,8",15,-20.96072729229745,-0.21206569506289863,0.5303377558019492,0.039250900245205,0.010091059539491536,0.06282251773140629,0.6534449606294396,induced,0.06607077781895028,1.0571324451032045,37.888563049853374,6.342822690629992e-06,47.85923753665689,0.07954341518191306,0.007977100492498486,3.6346493000531024,3.868264151234602,0.003016334141667805,pos,1.0,1,0.9846704770918447,56.99837328644644,0.3138668038957781,-1.1488610841515787
9,512,4,16,er,4,0.5,0.6,0.0,0.6,0.2,1.0,"2,5,7,8",15,-20.96072729229745,-0.21206569506289863,0.5303377558019492,0.039250900245205,0.010091059539491536,0.06282251773140629,0.6534449606294396,induced,0.06607077781895028,1.0571324451032045,37.888563049853374,6.342822690629992e-06,47.85923753665689,0.07954341518191306,0.007977100492498486,3.6346493000531024,3.868264151234602,0.003016334141667805,neg,1.0,1,-1.9095836023552692e-14,0.22115306369135446,1.0133278676358381e-13,10.481027267560826
9,512,4,16,er,4,0.5,0.6,0.0,0.6,0.2,1.0,"2,5,7,8",15,-20.96072729229745,-0.21206569506289863,0.5303377558019492,0.039250900245205,0.010091059539491536,0.06282251773140629,0.6534449606294396,schur,0.06607077781895028,1.0571324451032045,37.888563049853374,6.342822690629992e-06,47.85923753665689,0.07954341518191306,0.007977100492498486,3.6346493000531024,3.868264151234602,0.003016334141667805,pos,1.0,1,0.9811913812047539,150.67105885064333,0.8838238303374887,0.6174482404635316
9,512,4,16,er,4,0.5,0.6,0.0,0.6,0.2,1.0,"2,5,7,8",15,-20.96072729229745,-0.21206569506289863,0.5303377558019492,0.039250900245205,0.010091059539491536,0.06282251773140629,0.6534449606294396,schur,0.06607077781895028,1.0571324451032045,37.888563049853374,6.342822690629992e-06,47.85923753665689,0.07954341518191306,0.007977100492498486,3.6346493000531024,3.868264151234602,0.003016334141667805,neg,1.0,1,0.0,0.19470153863667677,1.5460811715443505e-16,10.507478791186301
9,512,4,16,er,4,0.5,0.6,0.0,0.6,0.2,1.0,"2,5,7,8",15,-20.96072729229745,-0.21206569506289863,0.5303377558019492,0.039250900245205,0.010091059539491536,0.06282251773140629,0.6534449606294396,input_induced,0.06607077781895028,1.0571324451032045,37.888563049853374,6.342822690629992e-06,47.85923753665689,0.07954341518191306,0.007977100492498486,3.6346493000531024,3.868264151234602,0.003016334141667805,pos,0.8224783208299743,1,0.5669314152370679,8.508134426490495,0.3981243646372784,8.27352150008528
9,512,4,16,er,4,0.5,0.6,0.0,0.6,0.2,1.0,"2,5,7,8",15,-20.96072729229745,-0.21206569506289863,0.5303377558019492,0.039250900245205,0.010091059539491536,0.06282251773140629,0.6534449606294396,input_induced,0.06607077781895028,1.0571324451032045,37.888563049853374,6.342822690629992e-06,47.85923753665689,0.07954341518191306,0.007977100492498486,3.6346493000531024,3.868264151234602,0.003016334141667805,neg,0.8224783208299743,1,0.0,0.09513089734624867,8.228994423575314e-19,10.607049432476728
9,512,4,16,er,4,0.5,0.6,0.0,0.6,0.2,1.0,"2,5,7,8",15,-20.96072729229745,-0.21206569506289863,0.5303377558019492,0.039250900245205,0.010091059539491536,0.06282251773140629,0.6534449606294396,mi_normalized,0.06607077781895028,1.0571324451032045,37.888563049853374,6.342822690629992e-06,47.85923753665689,0.07954341518191306,0.007977100492498486,3.6346493000531024,3.868264151234602,0.003016334141667805,pos,1.0,1,0.9825310414128098,9.48953246203794,0.9950142651285347,0.9772155300055884
9,512,4,16,er,4,0.5,0.6,0.0,0.6,0.2,1.0,"2,5,7,8",15,-20.96072729229745,-0.21206569506289863,0.5303377558019492,0.039250900245205,0.010091059539491536,0.06282251773140629,0.6534449606294396,mi_normalized,0.06607077781895028,1.0571324451032045,37.888563049853374,6.342822690629992e-06,47.85923753665689,0.07954341518191306,0.007977100492498486,3.6346493000531024,3.868264151234602,0.003016334141667805,neg,1.0,1,-1.1102230246251565e-15,0.08610045217986044,1.4714002046602286e-14,10.616079877813421
9,512,4,16,chain,0,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,6,8",8,-16.20453890765711,-0.09015445859736856,0.18113770248947741,0.06210332485925163,0.014701885655036766,0.10520289443461087,0.3069553210965751,induced,0.06801270439523288,1.088203270323726,72.37536656891496,1.8864242368876163e-05,74.36950146627566,0.06777728585950216,0.0339788555462388,4.281866000735821,4.309045931267659,0.0012805707065052464,pos,1.0,1,0.9729384927495669,43.7869895142922,0.2178335530152746,-3.17164397060038
9,512,4,16,chain,0,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,6,8",8,-16.20453890765711,-0.09015445859736856,0.18113770248947741,0.06210332485925163,0.014701885655036766,0.10520289443461087,0.3069553210965751,induced,0.06801270439523288,1.088203270323726,72.37536656891496,1.8864242368876163e-05,74.36950146627566,0.06777728585950216,0.0339788555462388,4.281866000735821,4.309045931267659,0.0012805707065052464,neg,1.0,1,-2.220446049250313e-16,0.2231908660787143,1.50139793364542e-15,12.51482493993839
9,512,4,16,chain,0,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,6,8",8,-16.20453890765711,-0.09015445859736856,0.18113770248947741,0.06210332485925163,0.014701885655036766,0.10520289443461087,0.3069553210965751,schur,0.06801270439523288,1.088203270323726,72.37536656891496,1.8864242368876163e-05,74.36950146627566,0.06777728585950216,0.0339788555462388,4.281866000735821,4.309045931267659,0.0012805707065052464,pos,1.0,1,0.97769440591734,65.17192631592059,0.5669218333724353,0.6256311391147221
9,512,4,16,chain,0,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,6,8",8,-16.20453890765711,-0.09015445859736856,0.18113770248947741,0.06210332485925163,0.014701885655036766,0.10520289443461087,0.3069553210965751,schur,0.06801270439523288,1.088203270323726,72.37536656891496,1.8864242368876163e-05,74.36950146627566,0.06777728585950216,0.0339788555462388,4.281866000735821,4.309045931267659,0.0012805707065052464,neg,1.0,1,0.0,0.20841850592228373,2.4602252433471055e-17,12.529597300054228
9,512,4,16,chain,0,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,6,8",8,-16.20453890765711,-0.09015445859736856,0.18113770248947741,0.06210332485925163,0.014701885655036766,0.10520289443461087,0.3069553210965751,input_induced,0.06801270439523288,1.088203270323726,72.37536656891496,1.8864242368876163e-05,74.36950146627566,0.06777728585950216,0.0339788555462388,4.281866000735821,4.309045931267659,0.0012805707065052464,pos,0.8224783208299743,1,0.6034906399796068,11.116687814160484,0.2867986857719213,9.010650509287707
9,512,4,16,chain,0,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,6,8",8,-16.20453890765711,-0.09015445859736856,0.18113770248947741,0.06210332485925163,0.014701885655036766,0.10520289443461087,0.3069553210965751,input_induced,0.06801270439523288,1.088203270323726,72.37536656891496,1.8864242368876163e-05,74.36950146627566,0.06777728585950216,0.0339788555462388,4.281866000735821,4.309045931267659,0.0012805707065052464,neg,0.8224783208299743,1,0.0,0.11027910786172239,1.6733003491798952e-21,12.62773669811479
9,512,4,16,chain,0,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,6,8",8,-16.20453890765711,-0.09015445859736856,0.18113770248947741,0.06210332485925163,0.014701885655036766,0.10520289443461087,0.3069553210965751,mi_normalized,0.06801270439523288,1.088203270323726,72.37536656891496,1.8864242368876163e-05,74.36950146627566,0.06777728585950216,0.0339788555462388,4.281866000735821,4.309045931267659,0.0012805707065052464,pos,1.0,1,0.9435874877879413,14.148279354649963,0.4187300518414558,0.7623362199277077
9,512,4,16,chain,0,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,6,8",8,-16.20453890765711,-0.09015445859736856,0.18113770248947741,0.06210332485925163,0.014701885655036766,0.10520289443461087,0.3069553210965751,mi_normalized,0.06801270439523288,1.088203270323726,72.37536656891496,1.8864242368876163e-05,74.36950146627566,0.06777728585950216,0.0339788555462388,4.281866000735821,4.309045931267659,0.0012805707065052464,neg,1.0,1,-4.218847493575595e-15,0.10494980303758973,5.151736923929153e-14,12.633066003535003
9,512,4,16,chain,1,0.5,0.8,0.0,0.2,0.2,1.0,"0,3,6,8",8,-15.870613074167984,-0.04591845113290821,0.08028422955595402,0.062914976393535,0.014955345379120003,0.12354248903793294,0.32256987474962184,induced,0.08222505347594503,1.3156008556151204,89.8533724340176,4.238029433125318e-05,90.67448680351907,0.08381551962474668,0.10202371611311228,4.498179146571022,4.507276025417853,0.004079488238886077,pos,1.0,1,0.9621262281573716,50.09595479316055,0.055725124888075205,-23.217334886227647
9,512,4,16,chain,1,0.5,0.8,0.0,0.2,0.2,1.0,"0,3,6,8",8,-15.870613074167984,-0.04591845113290821,0.08028422955595402,0.062914976393535,0.014955345379120003,0.12354248903793294,0.32256987474962184,induced,0.08222505347594503,1.3156008556151204,89.8533724340176,4.238029433125318e-05,90.67448680351907,0.08381551962474668,0.10202371611311228,4.498179146571022,4.507276025417853,0.004079488238886077,neg,1.0,1,-4.440892098500626e-16,0.21904106263343026,1.6759513550185095e-15,8.937143750140281
9,512,4,16,chain,1,0.5,0.8,0.0,0.2,0.2,1.0,"0,3,6,8",8,-15.870613074167984,-0.04591845113290821,0.08028422955595402,0.062914976393535,0.014955345379120003,0.12354248903793294,0.32256987474962184,schur,0.08222505347594503,1.3156008556151204,89.8533724340176,4.238029433125318e-05,90.67448680351907,0.08381551962474668,0.10202371611311228,4.498179146571022,4.507276025417853,0.004079488238886077,pos,1.0,1,0.9137710911859175,44.53773986974195,0.46046660229594705,0.5652214811865875
9,512,4,16,chain,1,0.5,0.8,0.0,0.2,0.2,1.0,"0,3,6,8",8,-15.870613074167984,-0.04591845113290821,0.08028422955595402,0.062914976393535,0.014955345379120003,0.12354248903793294,0.32256987474962184,schur,0.08222505347594503,1.3156008556151204,89.8533724340176,4.238029433125318e-05,90.67448680351907,0.08381551962474668,0.10202371611311228,4.498179146571022,4.507276025417853,0.004079488238886077,neg,1.0,1,-6.661338147750939e-16,0.18688973227560016,2.9998066458337683e-15,8.96929508802227
9,512,4,16,chain,1,0.5,0.8,0.0,0.2,0.2,1.0,"0,3,6,8",8,-15.870613074167984,-0.04591845113290821,0.08028422955595402,0.062914976393535,0.014955345379120003,0.12354248903793294,0.32256987474962184,input_induced,0.08222505347594503,1.3156008556151204,89.8533724340176,4.238029433125318e-05,90.67448680351907,0.08381551962474668,0.10202371611311228,4.498179146571022,4.507276025417853,0.004079488238886077,pos,,1,-2.220446049250313e-16,67.68506645534683,0.9999730900667092,9.156117079937655
