label,lambda,N,k,amp,sigma,omega,center,T00_sum,Taa_sum,Taa_over_T00_sum,S_fluid_sum,S_trace_like_sum,T00_Rloc,Taa_Rloc,S_fluid_Rloc,T00_PR,Taa_PR,S_fluid_PR,delta_R_min,delta_R_max,abs_delta_R_mean,pearson_T00_abs_delta_R,pearson_T00_abs_delta_R_p,spearman_T00_abs_delta_R,spearman_T00_abs_delta_R_p,pearson_Taa_abs_delta_R,pearson_Taa_abs_delta_R_p,spearman_Taa_abs_delta_R,spearman_Taa_abs_delta_R_p,pearson_fluid_abs_delta_R,pearson_fluid_abs_delta_R_p,spearman_fluid_abs_delta_R,spearman_fluid_abs_delta_R_p,pearson_trace_abs_delta_R,pearson_trace_abs_delta_R_p,spearman_trace_abs_delta_R,spearman_trace_abs_delta_R_p,pearson_T00_delta_R,pearson_T00_delta_R_p,spearman_T00_delta_R,spearman_T00_delta_R_p,pearson_Taa_delta_R,pearson_Taa_delta_R_p,spearman_Taa_delta_R,spearman_Taa_delta_R_p,pearson_fluid_delta_R,pearson_fluid_delta_R_p,spearman_fluid_delta_R,spearman_fluid_delta_R_p,pearson_trace_delta_R,pearson_trace_delta_R_p,spearman_trace_delta_R,spearman_trace_delta_R_p
MI_N20_lam0.57,0.57,20,5,0.15,0.05,3.0,12,0.003612486370379981,0.004217469494250693,1.1674700086984902,0.016264894853132063,0.007829955864630674,0.04083573722893955,0.03980437288861468,0.04003573756390875,11.316835894456766,10.643816398436373,10.796337350986715,-0.3855079372151775,0.4945265921619484,0.2743523985617721,0.1558605721269693,0.5117101991468236,0.19547192079405581,0.4088601586749774,0.1380691960405895,0.5615789638766018,0.19646230061588538,0.40644306436033356,0.1419046620115842,0.5506494226425307,0.19646230061588538,0.40644306436033356,0.14611396917383118,0.5387659529025762,0.19646230061588538,0.40644306436033356,0.4503214308968309,0.046320875058740295,0.41886840170154827,0.06603233304628717,0.4160233856295616,0.06808529013951634,0.41927012047144885,0.06574624917614312,0.42351136240844073,0.06278248065619967,0.41927012047144885,0.06574624917614312,0.43167171445771846,0.0573651315821746,0.41927012047144885,0.06574624917614312
MI_N20_lam0.57,0.57,20,5,0.15,0.08,-3.0,12,0.009155715161822611,0.010271661818310827,1.121885252737162,-0.021659270293109874,0.01942737698013344,0.04837747796902877,0.04743645010615256,0.047033001531429273,13.88729301886709,13.51885412473816,13.333828980235724,-0.40912506298207674,0.3866182489580636,0.21668916525352122,-0.08923141380221854,0.7083241259892473,0.01735197352626547,0.9421174313546103,-0.07728922822784523,0.74603136694779,0.06922500078556963,0.7718181460239967,0.07228663770250868,0.7619992867549733,-0.06922500078556963,0.7718181460239967,-0.08291853069858002,0.7281817775945552,0.02859293510708311,0.9047510837073325,0.08809121032505338,0.7118977621672812,-0.01735197352626547,0.9421174313546103,0.10972372193616974,0.6451586058325789,-0.013544021892828842,0.9548057931768045,-0.1179266083838017,0.6204874419526897,0.013544021892828842,0.9548057931768045,0.09991303594387076,0.675139149084264,-0.006019565285701706,0.9799058008020177
MI_N20_lam0.57,0.57,20,5,0.15,0.08,-1.0,12,0.009155715161822611,0.010271661818310827,1.121885252737162,-0.0011159466564882158,0.01942737698013344,0.04837747796902877,0.04743645010615256,0.03886483409422835,13.88729301886709,13.51885412473816,8.711376653510737,-0.40912506298207674,0.3866182489580636,0.21668916525352122,-0.08923141380221854,0.7083241259892473,0.01735197352626547,0.9421174313546103,-0.07728922822784523,0.74603136694779,0.06922500078556963,0.7718181460239967,0.006032881028403027,0.9798613595017022,-0.11136195778548157,0.6402017518255437,-0.08291853069858002,0.7281817775945552,0.02859293510708311,0.9047510837073325,0.08809121032505338,0.7118977621672812,-0.01735197352626547,0.9421174313546103,0.10972372193616974,0.6451586058325789,-0.013544021892828842,0.9548057931768045,-0.1930713357228184,0.4147512808528568,-0.06471032682129335,0.7863577306711408,0.09991303594387076,0.675139149084264,-0.006019565285701706,0.9799058008020177
MI_N20_lam0.57,0.57,20,5,0.15,0.08,-0.5,12,0.009155715161822611,0.010271661818310827,1.121885252737162,0.004019884252667198,0.01942737698013344,0.04837747796902877,0.04743645010615256,0.04955374819467332,13.88729301886709,13.51885412473816,14.193753142552948,-0.40912506298207674,0.3866182489580636,0.21668916525352122,-0.08923141380221854,0.7083241259892473,0.01735197352626547,0.9421174313546103,-0.07728922822784523,0.74603136694779,0.06922500078556963,0.7718181460239967,-0.10391803646893502,0.6628401426036473,0.1008277185355036,0.6723231089316334,-0.08291853069858002,0.7281817775945552,0.02859293510708311,0.9047510837073325,0.08809121032505338,0.7118977621672812,-0.01735197352626547,0.9421174313546103,0.10972372193616974,0.6451586058325789,-0.013544021892828842,0.9548057931768045,0.05636401627803044,0.813413933505333,-0.05116630492846451,0.8303687982898019,0.09991303594387076,0.675139149084264,-0.006019565285701706,0.9799058008020177
MI_N20_lam0.57,0.57,20,5,0.15,0.08,0.0,12,0.009155715161822611,0.010271661818310827,1.121885252737162,0.009155715161822611,0.01942737698013344,0.04837747796902877,0.04743645010615256,0.04837747796902877,13.88729301886709,13.51885412473816,13.88729301886709,-0.40912506298207674,0.3866182489580636,0.21668916525352122,-0.08923141380221854,0.7083241259892473,0.01735197352626547,0.9421174313546103,-0.07728922822784523,0.74603136694779,0.06922500078556963,0.7718181460239967,-0.08923141380221854,0.7083241259892473,0.01735197352626547,0.9421174313546103,-0.08291853069858002,0.7281817775945552,0.02859293510708311,0.9047510837073325,0.08809121032505338,0.7118977621672812,-0.01735197352626547,0.9421174313546103,0.10972372193616974,0.6451586058325789,-0.013544021892828842,0.9548057931768045,0.08809121032505338,0.7118977621672812,-0.01735197352626547,0.9421174313546103,0.09991303594387076,0.675139149084264,-0.006019565285701706,0.9799058008020177
MI_N20_lam0.57,0.57,20,5,0.15,0.08,0.5,12,0.009155715161822611,0.010271661818310827,1.121885252737162,0.014291546070978028,0.01942737698013344,0.04837747796902877,0.04743645010615256,0.04804143066193068,13.88729301886709,13.51885412473816,13.7668693960001,-0.40912506298207674,0.3866182489580636,0.21668916525352122,-0.08923141380221854,0.7083241259892473,0.01735197352626547,0.9421174313546103,-0.07728922822784523,0.74603136694779,0.06922500078556963,0.7718181460239967,-0.08494476644292814,0.7217892201131657,0.015048913214254268,0.9497899744944548,-0.08291853069858002,0.7281817775945552,0.02859293510708311,0.9047510837073325,0.08809121032505338,0.7118977621672812,-0.01735197352626547,0.9421174313546103,0.10972372193616974,0.6451586058325789,-0.013544021892828842,0.9548057931768045,0.09621840445526883,0.6865558608060764,-0.013544021892828842,0.9548057931768045,0.09991303594387076,0.675139149084264,-0.006019565285701706,0.9799058008020177
MI_N20_lam0.57,0.57,20,5,0.15,0.08,1.0,12,0.009155715161822611,0.010271661818310827,1.121885252737162,0.01942737698013344,0.01942737698013344,0.04837747796902877,0.04743645010615256,0.04788224096981965,13.88729301886709,13.51885412473816,13.705329301867895,-0.40912506298207674,0.3866182489580636,0.21668916525352122,-0.08923141380221854,0.7083241259892473,0.01735197352626547,0.9421174313546103,-0.07728922822784523,0.74603136694779,0.06922500078556963,0.7718181460239967,-0.08291853069858002,0.7281817775945552,0.02859293510708311,0.9047510837073325,-0.08291853069858002,0.7281817775945552,0.02859293510708311,0.9047510837073325,0.08809121032505338,0.7118977621672812,-0.01735197352626547,0.9421174313546103,0.10972372193616974,0.6451586058325789,-0.013544021892828842,0.9548057931768045,0.09991303594387076,0.675139149084264,-0.006019565285701706,0.9799058008020177,0.09991303594387076,0.675139149084264,-0.006019565285701706,0.9799058008020177
MI_N20_lam0.57,0.57,20,5,0.15,0.08,3.0,12,0.009155715161822611,0.010271661818310827,1.121885252737162,0.039970700616755096,0.01942737698013344,0.04837747796902877,0.04743645010615256,0.0476536433771232,13.88729301886709,13.51885412473816,13.612215068865583,-0.40912506298207674,0.3866182489580636,0.21668916525352122,-0.08923141380221854,0.7083241259892473,0.01735197352626547,0.9421174313546103,-0.07728922822784523,0.74603136694779,0.06922500078556963,0.7718181460239967,-0.08002150878881073,0.737351573385066,0.0451467396427628,0.8500946575049955,-0.08291853069858002,0.7281817775945552,0.02859293510708311,0.9047510837073325,0.08809121032505338,0.7118977621672812,-0.01735197352626547,0.9421174313546103,0.10972372193616974,0.6451586058325789,-0.013544021892828842,0.9548057931768045,0.10504247787541399,0.6594018009341225,-0.003009782642850853,0.9899521722832629,0.09991303594387076,0.675139149084264,-0.006019565285701706,0.9799058008020177
MI_N20_lam0.57,0.57,20,5,0.15,0.1,-3.0,12,0.012364033102832203,0.013714319084525441,1.1092108028555772,-0.02877892415074413,0.02607835218735765,0.05601986362631943,0.054981360022102854,0.05452912344770507,15.060053642702112,14.751886330858799,14.586548395188242,-0.7247549803224183,0.5180404041927179,0.2974566958182322,0.023702530742419885,0.9209882112512026,0.08826858417509172,0.711341453260252,0.035285094431368805,0.8825918359242314,0.10993988371401198,0.6445037279109584,-0.03981545922924165,0.867637315201593,-0.10993988371401198,0.6445037279109584,0.029965927315598002,0.9001987375329211,0.10993988371401198,0.6445037279109584,-0.01535016170051906,0.9487861226397623,-0.09128631354859912,0.7018984805544858,0.027380037790522983,0.908774998896417,-0.09487962567099663,0.6907091358568894,-0.044524012921936224,0.8521404129334289,0.09487962567099663,0.6907091358568894,0.007567087554417984,0.9747413587451211,-0.09487962567099663,0.6907091358568894
MI_N20_lam0.57,0.57,20,5,0.15,0.1,-1.0,12,0.012364033102832203,0.013714319084525441,1.1092108028555772,-0.0013502859816932416,0.02607835218735765,0.05601986362631943,0.054981360022102854,0.04435561901202532,15.060053642702112,14.751886330858799,9.38089812513144,-0.7247549803224183,0.5180404041927179,0.2974566958182322,0.023702530742419885,0.9209882112512026,0.08826858417509172,0.711341453260252,0.035285094431368805,0.8825918359242314,0.10993988371401198,0.6445037279109584,-0.0840771516763407,0.7245243064100347,-0.05572295475915675,0.8155009094845299,0.029965927315598002,0.9001987375329211,0.10993988371401198,0.6445037279109584,-0.01535016170051906,0.9487861226397623,-0.09128631354859912,0.7018984805544858,0.027380037790522983,0.908774998896417,-0.09487962567099663,0.6907091358568894,-0.23155858669306528,0.32594236405152266,0.04668679993334755,0.8450393019876137,0.007567087554417984,0.9747413587451211,-0.09487962567099663,0.6907091358568894
MI_N20_lam0.57,0.57,20,5,0.15,0.1,-0.5,12,0.012364033102832203,0.013714319084525441,1.1092108028555772,0.0055068735605694795,0.02607835218735765,0.05601986362631943,0.054981360022102854,0.05728669806917562,15.060053642702112,14.751886330858799,15.276852705860971,-0.7247549803224183,0.5180404041927179,0.2974566958182322,0.023702530742419885,0.9209882112512026,0.08826858417509172,0.711341453260252,0.035285094431368805,0.8825918359242314,0.10993988371401198,0.6445037279109584,0.007683620063249234,0.9743524993427499,0.26807259316567306,0.253149195794793,0.029965927315598002,0.9001987375329211,0.10993988371401198,0.6445037279109584,-0.01535016170051906,0.9487861226397623,-0.09128631354859912,0.7018984805544858,0.027380037790522983,0.908774998896417,-0.09487962567099663,0.6907091358568894,-0.07207137386388414,0.7626885268926933,-0.132530270778535,0.5775295037344242,0.007567087554417984,0.9747413587451211,-0.09487962567099663,0.6907091358568894
MI_N20_lam0.57,0.57,20,5,0.15,0.1,0.0,12,0.012364033102832203,0.013714319084525441,1.1092108028555772,0.012364033102832203,0.02607835218735765,0.05601986362631943,0.054981360022102854,0.05601986362631943,15.060053642702112,14.751886330858799,15.060053642702112,-0.7247549803224183,0.5180404041927179,0.2974566958182322,0.023702530742419885,0.9209882112512026,0.08826858417509172,0.711341453260252,0.035285094431368805,0.8825918359242314,0.10993988371401198,0.6445037279109584,0.023702530742419885,0.9209882112512026,0.08826858417509172,0.711341453260252,0.029965927315598002,0.9001987375329211,0.10993988371401198,0.6445037279109584,-0.01535016170051906,0.9487861226397623,-0.09128631354859912,0.7018984805544858,0.027380037790522983,0.908774998896417,-0.09487962567099663,0.6907091358568894,-0.01535016170051906,0.9487861226397623,-0.09128631354859912,0.7018984805544858,0.007567087554417984,0.9747413587451211,-0.09487962567099663,0.6907091358568894
MI_N20_lam0.57,0.57,20,5,0.15,0.1,0.5,12,0.012364033102832203,0.013714319084525441,1.1092108028555772,0.019221192645094923,0.02607835218735765,0.05601986362631943,0.054981360022102854,0.05565160113705688,15.060053642702112,14.751886330858799,14.963059680461859,-0.7247549803224183,0.5180404041927179,0.2974566958182322,0.023702530742419885,0.9209882112512026,0.08826858417509172,0.711341453260252,0.035285094431368805,0.8825918359242314,0.10993988371401198,0.6445037279109584,0.027991202161432634,0.9067471230320693,0.10165674179035354,0.6697744119756672,0.029965927315598002,0.9001987375329211,0.10993988371401198,0.6445037279109584,-0.01535016170051906,0.9487861226397623,-0.09128631354859912,0.7018984805544858,0.027380037790522983,0.908774998896417,-0.09487962567099663,0.6907091358568894,0.0002946718894466932,0.9990162468297776,-0.08659648374733821,0.7165913117653135,0.007567087554417984,0.9747413587451211,-0.09487962567099663,0.6907091358568894
MI_N20_lam0.57,0.57,20,5,0.15,0.1,1.0,12,0.012364033102832203,0.013714319084525441,1.1092108028555772,0.02607835218735765,0.02607835218735765,0.05601986362631943,0.054981360022102854,0.055476149596476176,15.060053642702112,14.751886330858799,14.911953840822516,-0.7247549803224183,0.5180404041927179,0.2974566958182322,0.023702530742419885,0.9209882112512026,0.08826858417509172,0.711341453260252,0.035285094431368805,0.8825918359242314,0.10993988371401198,0.6445037279109584,0.029965927315598002,0.9001987375329211,0.10993988371401198,0.6445037279109584,0.029965927315598002,0.9001987375329211,0.10993988371401198,0.6445037279109584,-0.01535016170051906,0.9487861226397623,-0.09128631354859912,0.7018984805544858,0.027380037790522983,0.908774998896417,-0.09487962567099663,0.6907091358568894,0.007567087554417984,0.9747413587451211,-0.09487962567099663,0.6907091358568894,0.007567087554417984,0.9747413587451211,-0.09487962567099663,0.6907091358568894
MI_N20_lam0.57,0.57,20,5,0.15,0.1,3.0,12,0.012364033102832203,0.013714319084525441,1.1092108028555772,0.053506990356408525,0.02607835218735765,0.05601986362631943,0.054981360022102854,0.05522306543440145,15.060053642702112,14.751886330858799,14.832937066996735,-0.7247549803224183,0.5180404041927179,0.2974566958182322,0.023702530742419885,0.9209882112512026,0.08826858417509172,0.711341453260252,0.035285094431368805,0.8825918359242314,0.10993988371401198,0.6445037279109584,0.03273339647641129,0.8910320620222368,0.10993988371401198,0.6445037279109584,0.029965927315598002,0.9001987375329211,0.10993988371401198,0.6445037279109584,-0.01535016170051906,0.9487861226397623,-0.09128631354859912,0.7018984805544858,0.027380037790522983,0.908774998896417,-0.09487962567099663,0.6907091358568894,0.01783399960593207,0.9405121820836618,-0.09487962567099663,0.6907091358568894,0.007567087554417984,0.9747413587451211,-0.09487962567099663,0.6907091358568894
MI_N20_lam0.57,0.57,20,5,0.15,0.15,-3.0,12,0.01943723484290863,0.021248553502924903,1.093188083318194,-0.0443084256658661,0.040685788345833536,0.073272072336307,0.07232350203975445,0.07190343415506945,17.74273380601166,17.515006965404858,17.381942525912237,-1.6819430458483315,0.3752142470909179,0.6915382360308711,0.1614060344076058,0.4966118292215183,0.13634675779075595,0.5665181877029666,0.11967810681735119,0.6152686478148593,0.16240601503759397,0.49391254436303184,-0.10203336077742302,0.6686177031372792,-0.16240601503759397,0.49391254436303184,0.13946848397481446,0.5575804677019841,0.16240601503759397,0.49391254436303184,-0.2532758401829089,0.28128278522802835,-0.14387972783444414,0.5450588791673312,-0.19990034792007783,0.3981130150801594,-0.1744360902255639,0.46201088623928194,0.1770091334785026,0.45532714565550814,0.1744360902255639,0.46201088623928194,-0.2253569325386392,0.3394261508040025,-0.1744360902255639,0.46201088623928194
MI_N20_lam0.57,0.57,20,5,0.15,0.15,-1.0,12,0.01943723484290863,0.021248553502924903,1.093188083318194,-0.0018113186600162753,0.040685788345833536,0.073272072336307,0.07232350203975445,0.061226283998597496,17.74273380601166,17.515006965404858,11.361414745710137,-1.6819430458483315,0.3752142470909179,0.6915382360308711,0.1614060344076058,0.4966118292215183,0.13634675779075595,0.5665181877029666,0.11967810681735119,0.6152686478148593,0.16240601503759397,0.49391254436303184,0.10203359847090866,0.6686169733365658,-0.09323308270676692,0.6958288642370746,0.13946848397481446,0.5575804677019841,0.16240601503759397,0.49391254436303184,-0.2532758401829089,0.28128278522802835,-0.14387972783444414,0.5450588791673312,-0.19990034792007783,0.3981130150801594,-0.1744360902255639,0.46201088623928194,-0.09877692456773851,0.6786426956503246,0.13533834586466165,0.5694186911507699,-0.2253569325386392,0.3394261508040025,-0.1744360902255639,0.46201088623928194
MI_N20_lam0.57,0.57,20,5,0.15,0.15,-0.5,12,0.01943723484290863,0.021248553502924903,1.093188083318194,0.008812958091446176,0.040685788345833536,0.073272072336307,0.07232350203975445,0.07439952519510083,17.74273380601166,17.515006965404858,17.86839403649405,-1.6819430458483315,0.3752142470909179,0.6915382360308711,0.1614060344076058,0.4966118292215183,0.13634675779075595,0.5665181877029666,0.11967810681735119,0.6152686478148593,0.16240601503759397,0.49391254436303184,0.2102832565230604,0.37353476951558606,0.5263157894736841,0.017130651985788253,0.13946848397481446,0.5575804677019841,0.16240601503759397,0.49391254436303184,-0.2532758401829089,0.28128278522802835,-0.14387972783444414,0.5450588791673312,-0.19990034792007783,0.3981130150801594,-0.1744360902255639,0.46201088623928194,-0.31406106149452495,0.1774962520073909,-0.5263157894736841,0.017130651985788253,-0.2253569325386392,0.3394261508040025,-0.1744360902255639,0.46201088623928194
MI_N20_lam0.57,0.57,20,5,0.15,0.15,0.0,12,0.01943723484290863,0.021248553502924903,1.093188083318194,0.01943723484290863,0.040685788345833536,0.073272072336307,0.07232350203975445,0.073272072336307,17.74273380601166,17.515006965404858,17.74273380601166,-1.6819430458483315,0.3752142470909179,0.6915382360308711,0.1614060344076058,0.4966118292215183,0.13634675779075595,0.5665181877029666,0.11967810681735119,0.6152686478148593,0.16240601503759397,0.49391254436303184,0.1614060344076058,0.4966118292215183,0.13634675779075595,0.5665181877029666,0.13946848397481446,0.5575804677019841,0.16240601503759397,0.49391254436303184,-0.2532758401829089,0.28128278522802835,-0.14387972783444414,0.5450588791673312,-0.19990034792007783,0.3981130150801594,-0.1744360902255639,0.46201088623928194,-0.2532758401829089,0.28128278522802835,-0.14387972783444414,0.5450588791673312,-0.2253569325386392,0.3394261508040025,-0.1744360902255639,0.46201088623928194
MI_N20_lam0.57,0.57,20,5,0.15,0.15,0.5,12,0.01943723484290863,0.021248553502924903,1.093188083318194,0.030061511594371083,0.040685788345833536,0.073272072336307,0.07232350203975445,0.0729382401163894,17.74273380601166,17.515006965404858,17.674644428866884,-1.6819430458483315,0.3752142470909179,0.6915382360308711,0.1614060344076058,0.4966118292215183,0.13634675779075595,0.5665181877029666,0.11967810681735119,0.6152686478148593,0.16240601503759397,0.49391254436303184,0.1465484183036964,0.5375461698005852,0.16240601503759397,0.49391254436303184,0.13946848397481446,0.5575804677019841,0.16240601503759397,0.49391254436303184,-0.2532758401829089,0.28128278522802835,-0.14387972783444414,0.5450588791673312,-0.19990034792007783,0.3981130150801594,-0.1744360902255639,0.46201088623928194,-0.23440352777282059,0.3198649296485928,-0.1744360902255639,0.46201088623928194,-0.2253569325386392,0.3394261508040025,-0.1744360902255639,0.46201088623928194
MI_N20_lam0.57,0.57,20,5,0.15,0.15,1.0,12,0.01943723484290863,0.021248553502924903,1.093188083318194,0.040685788345833536,0.040685788345833536,0.073272072336307,0.07232350203975445,0.07277821453787382,17.74273380601166,17.515006965404858,17.637273413605023,-1.6819430458483315,0.3752142470909179,0.6915382360308711,0.1614060344076058,0.4966118292215183,0.13634675779075595,0.5665181877029666,0.11967810681735119,0.6152686478148593,0.16240601503759397,0.49391254436303184,0.13946848397481446,0.5575804677019841,0.16240601503759397,0.49391254436303184,0.13946848397481446,0.5575804677019841,0.16240601503759397,0.49391254436303184,-0.2532758401829089,0.28128278522802835,-0.14387972783444414,0.5450588791673312,-0.19990034792007783,0.3981130150801594,-0.1744360902255639,0.46201088623928194,-0.2253569325386392,0.3394261508040025,-0.1744360902255639,0.46201088623928194,-0.2253569325386392,0.3394261508040025,-0.1744360902255639,0.46201088623928194
MI_N20_lam0.57,0.57,20,5,0.15,0.15,3.0,12,0.01943723484290863,0.021248553502924903,1.093188083318194,0.08318289535168333,0.040685788345833536,0.073272072336307,0.07232350203975445,0.0725462636694448,17.74273380601166,17.515006965404858,17.57782384742326,-1.6819430458483315,0.3752142470909179,0.6915382360308711,0.1614060344076058,0.4966118292215183,0.13634675779075595,0.5665181877029666,0.11967810681735119,0.6152686478148593,0.16240601503759397,0.49391254436303184,0.12930055483664232,0.5869190998006398,0.16240601503759397,0.49391254436303184,0.13946848397481446,0.5575804677019841,0.16240601503759397,0.49391254436303184,-0.2532758401829089,0.28128278522802835,-0.14387972783444414,0.5450588791673312,-0.19990034792007783,0.3981130150801594,-0.1744360902255639,0.46201088623928194,-0.21230790975510244,0.3688443357053774,-0.1744360902255639,0.46201088623928194,-0.2253569325386392,0.3394261508040025,-0.1744360902255639,0.46201088623928194
