geometry,N_actual,k,epsilon,density,sigma,perturbation_strength,i,j,edge_distance_to_source,phi_edge,edge_weight_before,edge_weight_after,edge_factor,kappa_before,kappa_after,delta_kappa,abs_delta_kappa
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,135,182,1.629423656312251,0.052646985016845,0.6518010501261144,0.6415064420901284,0.9842059044949465,-0.003519304732626072,-0.0017717619282924257,0.001747542804333646,0.001747542804333646
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,61,69,1.0244940652357597,0.34863959374346876,0.8317389720205088,0.7447458308287567,0.8954081218769594,0.049279312630602035,0.04854312292713303,-0.0007361897034690035,0.0007361897034690035
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,91,117,1.281626884221971,0.16952114537048482,0.6580153737093407,0.6245511177625622,0.9491436563888546,0.03391029710103133,0.033957456406452535,4.7159305421207165e-05,4.7159305421207165e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,31,52,0.7168086110058894,0.5269450237595742,0.8945949586800711,0.7531742501530115,0.8419164928721278,-0.024615730181202222,-0.02292435599121534,0.0016913741899868828,0.0016913741899868828
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,156,198,1.7953346001981825,0.03070937948312584,0.7024965505497602,0.6960245806028343,0.9907871861550622,0.050774687930145834,0.05191387626347743,0.0011391883333315977,0.0011391883333315977
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,4,30,0.26594810374277167,0.7815803168989452,0.6553628488873684,0.501697237952213,0.7655259049303165,0.028988265817502357,0.023260897250768853,-0.005727368566733504,0.005727368566733504
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,196,217,2.1354890283837396,0.009792888999855106,0.9022387285388861,0.8995880714229005,0.9970621333000435,0.03437415280259282,0.03497567944558966,0.0006015266429968413,0.0006015266429968413
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,152,165,1.763391013791054,0.045926445457930704,0.9019423273888442,0.8895154258573373,0.9862220663626208,0.05676423317886037,0.057602431483473326,0.0008381983046129582,0.0008381983046129582
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,9,38,0.38769946055568755,0.7099080579864221,0.6478580215730275,0.5098821325892775,0.7870275826040734,-0.03401027692022063,-0.03741007397986951,-0.003399797059648879,0.003399797059648879
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,52,65,0.93993099397659,0.39218943838917697,0.9144944025311121,0.8068978886894953,0.8823431684832469,-0.02388064228332598,-0.025038974676645287,-0.0011583323933193057,0.0011583323933193057
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,174,182,1.9425836781396881,0.02574420318667997,0.8166769239712933,0.8103695149707164,0.992276739043996,0.04851839586901585,0.048946956971965605,0.0004285611029497538,0.0004285611029497538
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,226,239,2.4489031364561846,0.002563287638051974,0.9157688137501456,0.9150646000862658,0.9992310137085844,0.03457455045881708,0.03481971224292657,0.0002451617841094933,0.0002451617841094933
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,156,164,1.7953346001981825,0.04374019239381326,0.8002209477889792,0.7897204023248243,0.986877942281856,-0.00811944887033289,-0.008123391716055473,-3.942845722582078e-06,3.942845722582078e-06
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,127,169,1.5668900668607209,0.06676395887543947,0.7125547407058566,0.698282848084361,0.9799708123373682,-0.007913536211263894,-0.006557193582906962,0.0013563426283569324,0.0013563426283569324
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,151,159,1.7554374309980816,0.050114869515405225,0.7969382014802755,0.7849566652865678,0.9849655391453784,0.017559515351361132,0.017674681308546436,0.00011516595718530365,0.00011516595718530365
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,178,204,1.9763539914525958,0.01787709514568355,0.6948698324123374,0.6911431561799672,0.994636871456295,0.03369039305609567,0.034287951442892206,0.0005975583867965373,0.0005975583867965373
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,66,100,1.069607207226958,0.26031859483010455,0.8494092022172224,0.7830740992301382,0.9219044215509686,0.038776386307261435,0.04134768350564344,0.0025712971983820054,0.0025712971983820054
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,238,241,2.612531384383021,0.0014768790756211003,0.7026728225760327,0.7023614937394317,0.9995569362773137,-0.045708177592820975,-0.04559221742212838,0.00011596017069259723,0.00011596017069259723
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,156,211,1.7953346001981825,0.028065527744482437,0.639341048614719,0.6339580154332941,0.9915803416766553,0.02606448156525598,0.02753829499332361,0.0014738134280676274,0.0014738134280676274
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,137,150,1.6450833842937789,0.06791731024291968,0.8993181586537973,0.8809943775372828,0.9796248069271241,0.011176587604407873,0.011708701356853424,0.000532113752445551,0.000532113752445551
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,233,251,2.5396174997980876,0.0013891241435549308,0.6845888016658246,0.6843035080159842,0.9995832627569335,0.06112928832800657,0.06126595817655822,0.00013666984855165154,0.00013666984855165154
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,10,20,0.40786755353750237,0.7948305391480148,0.5888653537413426,0.4484509037613973,0.7615508382555956,0.04906883704189502,0.04319138325542682,-0.005877453786468201,0.005877453786468201
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,34,39,0.7517882633245151,0.5654026441439909,0.7414641555471841,0.6156964173218734,0.8303792067568028,-0.020654807692089605,-0.02429636051942885,-0.003641552827339245,0.003641552827339245
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,119,145,1.5043411734185133,0.09216093106145826,0.6519967887772282,0.6339701994463911,0.9723517206815625,0.011252771687014773,0.011874742912917902,0.0006219712259031285,0.0006219712259031285
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,147,160,1.7237355988847023,0.052530186536150714,0.9008893597269768,0.8866921938925093,0.9842409440391547,0.011405600249884351,0.011971811072527094,0.0005662108226427431,0.0005662108226427431
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,106,114,1.4020275462520775,0.14573767611452326,0.7920290444574374,0.7574005027511074,0.9562786971656431,0.01695675727304613,0.016418037770071225,-0.0005387195029749048,0.0005387195029749048
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,115,128,1.4729841864258661,0.1140623569652269,0.8984865128186672,0.8677414660125977,0.9657812929104319,0.011127750175550344,0.011685009366938282,0.0005572591913879377,0.0005572591913879377
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,20,46,0.5738010128340351,0.6086217340474156,0.7226936887436332,0.5907395629351512,0.8174134797857753,-0.06472232642745368,-0.06835333533994215,-0.003631008912488465,0.003631008912488465
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,124,166,1.5434491682490856,0.07183839049453951,0.7129458696198417,0.6975808044848759,0.9784484828516381,-0.007945836143092633,-0.006528973650587355,0.0014168624925052775,0.0014168624925052775
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,120,162,1.512168997277542,0.07907057979966735,0.7133533599606294,0.6964317808283911,0.9762788260600997,-0.001588070666306285,-3.9370247210124276e-05,0.0015487004190961606,0.0015487004190961606
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,52,73,0.93993099397659,0.3687724243447996,0.9110394203085594,0.810249555598299,0.8893682726965602,0.09001960345213877,0.09075945915451078,0.0007398557023720054,0.0007398557023720054
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,81,128,1.199008975450105,0.17852946369016454,0.6537689561210687,0.6187538497869968,0.9464411608929506,0.017600497747604638,0.020257257120511407,0.0026567593729067696,0.0026567593729067696
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,232,248,2.5259565044679104,0.00157789223703297,0.7304918908885939,0.7301460996434394,0.9995266323288902,-0.020773455295712617,-0.02060898835222158,0.0001644669434910373,0.0001644669434910373
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,40,66,0.8181211029707799,0.43768409404312963,0.7083042507882445,0.6153001994942994,0.8686947717870611,0.008988271126734615,0.007973388539698756,-0.001014882587035859,0.001014882587035859
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,10,23,0.40786755353750237,0.7780823752045112,0.9037182444154531,0.6927680729763251,0.7665752874386467,0.07346704598491638,0.06989545159398902,-0.0035715943909273573,0.0035715943909273573
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,101,156,1.3622568409763849,0.11191460900796571,0.6998860682687243,0.6763878255645994,0.9664256172976103,-0.012782442628320734,-0.008931866637885477,0.0038505759904352566,0.0038505759904352566
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,83,104,1.2157260597772506,0.20730506528467663,0.9179558408825675,0.8608667722257842,0.937808480414597,-0.014281758419430357,-0.012392935623829482,0.0018888227956008752,0.0018888227956008752
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,48,74,0.9006588352735401,0.3813502025239738,0.6985464223048259,0.618629176419323,0.8855949392428079,0.03540035933686114,0.033985142627975584,-0.0014152167088855583,0.0014152167088855583
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,118,126,1.4965092692960142,0.11221523766270397,0.7890272851984438,0.7624650198991734,0.9663354287011888,0.016619526013430308,0.016346969819971746,-0.00027255619345856186,0.00027255619345856186
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,227,235,2.461228595436883,0.002726220377144478,0.9052800798207941,0.9045396819206049,0.9991821338868566,0.057145201035075144,0.057310111482343995,0.00016491044726885118,0.00016491044726885118
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,85,106,1.2323401487010754,0.19927553579445334,0.918138018445232,0.8632492847775526,0.940217339261664,-0.014440389412801125,-0.012621911126841523,0.0018184782859596016,0.0018184782859596016
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,229,245,2.4864626852690956,0.0019610029304278215,0.7170974375566694,0.7166755685037342,0.9994116991208717,-0.026973787323983256,-0.026802482094178126,0.00017130522980512985,0.00017130522980512985
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,26,34,0.6551299683206977,0.6284218999725493,0.8932759292604753,0.7248696822607916,0.8114734300082352,0.08502529936727554,0.08047824140464643,-0.0045470579626291086,0.0045470579626291086
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,194,228,2.1170985883540334,0.009055058764828634,0.7821883558403401,0.7800635273821503,0.9972834823705514,4.44125737547596e-05,0.0007483651372643951,0.0007039525635096355,0.0007039525635096355
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,117,172,1.48867279731958,0.07787858373216687,0.6952623882362959,0.67901857320087,0.97663642488035,-0.008544884095535998,-0.0056015101022452995,0.002943373993290699,0.002943373993290699
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,39,81,0.8073626244973523,0.4009498765306817,0.6835448437859752,0.601324677570224,0.8797150370407955,0.0440604243738717,0.04664026599154436,0.0025798416176726624,0.0025798416176726624
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,143,198,1.6921879938621385,0.04046078239192216,0.6672095297461104,0.6591107838682481,0.9878617652824233,0.04390601104823899,0.04588172227729148,0.0019757112290524903,0.0019757112290524903
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,46,101,0.8805608825668879,0.32915244184485076,0.6444673703104483,0.5808289677223442,0.9012542674465448,0.042791957855006224,0.046697036575768514,0.0039050787207622895,0.0039050787207622895
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,97,144,1.3302005858650987,0.12821648181681458,0.6556305323152146,0.630411740247672,0.9615350554549557,-0.002104589999787132,0.000746809166142226,0.002851399165929358,0.002851399165929358
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,234,247,2.5535557182579214,0.0014634721654606612,0.8961127720782036,0.8957193412484886,0.9995609583503619,0.056313623142823066,0.05649434493770822,0.0001807217948851525,0.0001807217948851525
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,125,133,1.5512638348182526,0.09567582449937112,0.7887231581618691,0.7660846366242037,0.9712972526501886,0.01655439542802184,0.016385521640533085,-0.0001688737874887547,0.0001688737874887547
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,250,255,2.847381694197907,0.0003275303985006861,0.9097169906185022,0.9096276026279642,0.9999017408804498,0.02253658763776889,0.022600108252203377,6.352061443448687e-05,6.352061443448687e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,2,28,0.19796545919965394,0.8057737786046746,0.6179291901019852,0.46855584857640437,0.7582678664185977,0.042521680611154467,0.037798842341750793,-0.004722838269403673,0.004722838269403673
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,221,239,2.389804390265278,0.003116762349413469,0.616903783561566,0.6163269608158214,0.9990649712951759,0.01792365353664105,0.01813409657525189,0.00021044303861084135,0.00021044303861084135
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,52,78,0.93993099397659,0.35547587552148147,0.6936545402527452,0.6196813037510066,0.8933572373435555,0.007836186641447918,0.006226362713634193,-0.001609823927813725,0.001609823927813725
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,78,133,1.1737254765435403,0.18065866563395416,0.6920418135992449,0.6545348084169226,0.9458024003098138,-0.008648117833347957,-0.004029619584314359,0.004618498249033598,0.004618498249033598
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,158,184,1.8113920677246944,0.033540126831228645,0.6728429676097364,0.6660727960683972,0.9899379619506314,0.048226216243056896,0.04909465883975295,0.0008684425966960507,0.0008684425966960507
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,6,9,0.32005298322256126,0.8883946508394354,0.8311678023338783,0.6096462934708623,0.7334816047481694,-0.024732602030169692,-0.03452763521178093,-0.009795033181611235,0.009795033181611235
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,99,120,1.3462580533916106,0.14975050667698422,0.9189840725615812,0.8776985734133287,0.9550748479969048,-0.0017713415779285757,0.0006508369452261631,0.002422178523154739,0.002422178523154739
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,2,13,0.19796545919965394,0.8906845832015493,0.6916237981071005,0.5068182018023119,0.7327946250395352,0.004851299658930608,-0.004064353127228637,-0.008915652786159245,0.008915652786159245
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,59,93,1.0061036252060536,0.29629113530187356,0.8433485855752023,0.7683855726126105,0.911112659409438,0.04005993391291762,0.04237264674054797,0.0023127128276303477,0.0023127128276303477
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,70,117,1.1049056271659832,0.22149272391768457,0.650815114499556,0.607569870756364,0.9335521828246947,0.0346493119905682,0.03631059086517452,0.00166127887460632,0.00166127887460632
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,214,240,2.3128204084183754,0.004009427281045527,0.7182412829596905,0.717377362101409,0.9987971718156864,-0.027288403683476403,-0.02688713616385141,0.00040126751962499263,0.00040126751962499263
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,190,203,2.0809154986521325,0.013883198289547035,0.9144944025310975,0.9106855703935914,0.9958350405131359,-0.023880642283287346,-0.023402313383852347,0.0004783288994349988,0.0004783288994349988
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,31,44,0.7168086110058894,0.5584399491639636,0.9209217718925141,0.7666379196486213,0.8324680152508109,-0.03757213767347167,-0.038001156138991465,-0.0004290184655197926,0.0004290184655197926
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,133,175,1.613778310089645,0.057459551064748565,0.7115169711197579,0.6992519373991105,0.9827621346805754,-0.007947309513962164,-0.006707135975757117,0.0012401735382050472,0.0012401735382050472
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,238,246,2.612531384383021,0.0012321778103009692,0.9220114788048693,0.9216706541793616,0.9996303466569098,-0.14158712274025276,-0.14142038003987611,0.00016674270037664307,0.00016674270037664307
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,99,133,1.3462580533916106,0.13467639804097975,0.8633270652633258,0.8284461314190394,0.9595970805877061,-0.011396164510970808,-0.006806032986943045,0.004590131524027763,0.004590131524027763
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,120,133,1.512168997277542,0.10189289580222569,0.8983536850022618,0.8708929274764174,0.9694321312593323,0.01104778649799909,0.011574573963714974,0.0005267874657158833,0.0005267874657158833
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,61,108,1.0244940652357597,0.26252397271425326,0.646773193220543,0.5958351527817409,0.921242808185724,0.02520753743436943,0.02655330751335705,0.0013457700789876181,0.0013457700789876181
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,169,216,1.9009820766163203,0.01984213574566909,0.6247308102266603,0.6210120121643545,0.9940473592762993,0.04215212050687389,0.0431363069452787,0.0009841864384048105,0.0009841864384048105
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,196,209,2.1354890283837396,0.011049767636439854,0.9167618030402216,0.9137228015697542,0.996685069709068,0.017439371507502632,0.01779373417858443,0.0003543626710817982,0.0003543626710817982
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,172,219,1.9258665938125425,0.01799579308653595,0.6193952590691388,0.616051306392842,0.9946012620740392,0.024157668599452453,0.025156571430039465,0.0009989028305870118,0.0009989028305870118
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,8,37,0.3664819628414907,0.7210115464747047,0.6423739711702465,0.5034262560596795,0.7836965360575886,-0.03378230260824777,-0.03811326318219832,-0.0043309605739505486,0.0043309605739505486
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,209,243,2.2610317710229055,0.004670632781226118,0.6980599704397678,0.6970818559054084,0.9985988101656321,-0.018172323981673122,-0.017666667829349336,0.0005056561523237857,0.0005056561523237857
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,247,254,2.7751106907483027,0.0004779850328689958,0.6758818303996789,0.6757849119800031,0.9998566044901394,0.008151751081267533,0.00823343248596553,8.168140469799745e-05,8.168140469799745e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,162,183,1.843702560731591,0.03148090742593404,0.9165558068057127,0.9078996042542868,0.9905557277722198,-0.004408883559079424,-0.003354633271330343,0.0010542502877490811,0.0010542502877490811
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,127,135,1.5668900668607209,0.09132118215955017,0.7888317664484918,0.7672206516173671,0.972603645352135,0.016565657299729253,0.016425550545358436,-0.00014010675437081677,0.00014010675437081677
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,48,95,0.9006588352735401,0.33244472578621936,0.6366546997432342,0.57315895062024,0.9002665822641343,0.03882896741891695,0.0399878103222846,0.0011588429033676517,0.0011588429033676517
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,237,253,2.597251667889787,0.0010377556329774927,0.7280686807053598,0.7278420134929808,0.9996886733101068,0.022848219094293132,0.02295633310468037,0.00010811401038723911,0.00010811401038723911
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,202,207,2.1920207421180558,0.009994883892870862,0.6805873359668277,0.6785466185462437,0.9970015348321387,-0.0012414487520042705,-0.0010220636473416977,0.00021938510466257277,0.00021938510466257277
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,107,128,1.409947382573691,0.12619889488618397,0.9192149361081943,0.8844137633782758,0.9621403315341448,-0.001306234185502353,0.0006858002863255885,0.0019920344718279415,0.0019920344718279415
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,159,214,1.8194443124083075,0.025680420128216842,0.6309617199948592,0.626100711378572,0.992295873961535,0.0255934977603961,0.026973174802013555,0.0013796770416174553,0.0013796770416174553
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,21,55,0.5880369353318721,0.5687278873905733,0.7573655438916118,0.6281450721636451,0.829381633782828,-0.048954688630736154,-0.04716456360318522,0.0017901250275509373,0.0017901250275509373
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,86,99,1.2406105769734728,0.2092167143717479,0.9029074646600393,0.8462364647186698,0.9372349856884756,0.05640567107279171,0.055598979771975365,-0.0008066913008163423,0.0008066913008163423
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,85,93,1.2323401487010754,0.22314046593903436,0.8048955527460251,0.7510141221444238,0.9330578602182897,-0.0072565971054558975,-0.007928060272539117,-0.0006714631670832194,0.0006714631670832194
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,64,90,1.0517022575144914,0.2862377169613192,0.6798840928295834,0.6215015516706262,0.9141286849116043,0.023683904085181284,0.023352699882942196,-0.0003312042022390882,0.0003312042022390882
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,249,252,2.821539670367232,0.00046433799955990506,0.8853075527160853,0.8851842281346782,0.999860698600132,-0.006563832925079893,-0.006463257256987376,0.00010057566809251739,0.00010057566809251739
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,43,98,0.8497695645486266,0.3470351183120214,0.6366434953381753,0.5703622001199966,0.8958894645063936,0.025915307403038046,0.030145168685165258,0.004229861282127212,0.004229861282127212
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,151,193,1.7554374309980816,0.035463658716134334,0.7054090785790745,0.6979041625336773,0.9893609023851597,0.02406545955546635,0.02526693103221822,0.0012014714767518697,0.0012014714767518697
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,113,139,1.457271383958108,0.10572435414036939,0.6517921520364804,0.6311190607441349,0.9682826937578892,0.011254258691289931,0.011885786272908594,0.0006315275816186627,0.0006315275816186627
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,63,118,1.0426810983785908,0.24138064605010257,0.6764307574174543,0.6274475694473787,0.9275858061849692,0.005798037092462627,0.009737608104915085,0.0039395710124524586,0.0039395710124524586
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,106,119,1.4020275462520775,0.13883403635757022,0.8992013195949607,0.8617493949857342,0.9583497890927289,0.011171329839317012,0.011725651195722997,0.0005543213564059846,0.0005543213564059846
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,148,174,1.731645271016102,0.04447129687290392,0.6643893567764495,0.6555254798791286,0.9866586109381288,0.03364622467794953,0.03439112231979646,0.0007448976418469311,0.0007448976418469311
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,79,134,1.1821821932430916,0.1770977494663051,0.6927584030536782,0.6559526168222748,0.9468706751601085,-0.008596662578477687,-0.004081626959592022,0.0045150356188856655,0.0045150356188856655
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,177,198,1.9678671770462528,0.01962913578090655,0.9129496044469634,0.9075734809229191,0.9941112592657281,0.10858847902115232,0.10978881033631238,0.0012003313151600636,0.0012003313151600636
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,203,229,2.2016616596132033,0.006800632437122707,0.7216634939101738,0.7201911634605619,0.9979598102688632,-0.013378151349684453,-0.012986333006011819,0.00039181834367263413,0.00039181834367263413
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,225,241,2.436758090417232,0.0025513729885873787,0.6945732016533843,0.6940415670617958,0.9992345881034238,0.007913397830295654,0.008095665044474454,0.00018226721417879954,0.00018226721417879954
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,59,88,1.0061036252060536,0.3068688004281752,0.6226448525391008,0.5653237688416652,0.9079393598715474,0.02260414753511386,0.022961020143191013,0.00035687260807715226,0.00035687260807715226
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,102,115,1.3702357011525794,0.1511242849858972,0.8997130365656126,0.858922489762572,0.9546627145042308,0.011195314671582857,0.011752954391925585,0.0005576397203427286,0.0005576397203427286
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,98,119,1.3382369534111147,0.1529238735117803,0.9189441559841814,0.876785606021947,0.9541228379464659,-0.0018589117193152926,0.000614956900951702,0.0024738686202669946,0.0024738686202669946
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,54,75,0.9591467529581414,0.35598817967425844,0.9118599638995887,0.8144765532996537,0.8932035460977225,0.05617105128064481,0.05836420590082814,0.002193154620183324,0.002193154620183324
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,216,229,2.3342300290924407,0.004519546661986117,0.9210417730564072,0.9197929656751171,0.9986441360014041,-0.06989340287141421,-0.06954690801044916,0.000346494860965052,0.000346494860965052
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,213,234,2.3022722789451917,0.004557506438311855,0.8758980216990571,0.8747004484370976,0.9986327480685064,-0.0017819260968507944,-0.0011568383756133116,0.0006250877212374828,0.0006250877212374828
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,58,113,0.996827975242409,0.2649380325840541,0.6688844751940074,0.6157205941288321,0.9205185902247838,0.045255959709850746,0.04817747498996261,0.002921515280111864,0.002921515280111864
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,186,191,2.045450917577397,0.018155532532386116,0.6273695325151483,0.6239524641279263,0.9945533402402842,0.006524507056927198,0.006779348846044808,0.00025484178911761024,0.00025484178911761024
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,198,227,2.1540962973945654,0.008123685699910437,0.664098549135826,0.6624800707697422,0.9975628942900269,0.01582888188103826,0.016268105570888758,0.00043922368985049864,0.00043922368985049864
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,110,136,1.4336480289347269,0.11307086912195231,0.651996788777228,0.6298802357056991,0.9660787392634143,0.01125277168701655,0.011888292209587314,0.000635520522570765,0.000635520522570765
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.3,25,67,0.6421978928433457,0.5073878197528783,0.6503436689490775,0.5513507320656295,0.8477836540741366,0.02029118519167361,0.021920901905874923,0.0016297167142013125,0.0016297167142013125
