geometry,N_input,N_actual,dim,ricci_target,k,epsilon,density,alpha_idleness,i,j,edge_length,edge_length2,edge_weight,kappa_OR,kappa_over_l2,kappa_over_epsilon
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,74,85,0.09090909090909094,0.00826446280991736,0.8824969025845955,-0.08360595096889134,-10.116320067235845,-5.058160033617923
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,74,86,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.05066662152801049,-3.0653306024446327,-3.0653306024446327
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,75,76,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,75,85,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,75,86,0.09090909090909094,0.00826446280991736,0.8824969025845955,1.1102230246251565e-16,1.3433698597964385e-14,6.716849298982192e-15
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,75,87,0.12856486930664504,0.01652892561983472,0.7788007830714049,2.220446049250313e-16,1.3433698597964385e-14,1.3433698597964385e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,75,97,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.016715624138597618,0.5056476301925776,1.0112952603851553
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,76,77,0.12856486930664496,0.016528925619834697,0.7788007830714051,0.020986801796526566,1.2697015086898582,1.2697015086898564
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,76,86,0.12856486930664504,0.01652892561983472,0.7788007830714049,2.220446049250313e-16,1.3433698597964385e-14,1.3433698597964385e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,76,87,0.09090909090909094,0.00826446280991736,0.8824969025845955,1.1102230246251565e-16,1.3433698597964385e-14,6.716849298982192e-15
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,76,98,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.029850447840091388,0.9029760471627639,1.8059520943255278
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,77,78,0.09090909090909091,0.008264462809917356,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,77,79,0.18181818181818182,0.03305785123966942,0.6065306597126336,0.017913355831134292,0.5418790138918124,1.083758027783624
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,77,86,0.18181818181818177,0.0330578512396694,0.6065306597126338,0.0018757142728554888,0.05674035675387857,0.113480713507757
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,77,87,0.09090909090909083,0.00826446280991734,0.8824969025845957,-0.029679819731484258,-3.591258187509602,-1.7956290937547965
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,77,88,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,77,89,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.1013332430560212,-6.130661204889279,-6.130661204889279
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,77,98,0.12856486930664496,0.016528925619834697,0.7788007830714051,-2.220446049250313e-16,-1.3433698597964405e-14,-1.3433698597964385e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,78,79,0.09090909090909091,0.008264462809917356,0.8824969025845955,-2.220446049250313e-16,-2.6867397195928788e-14,-1.3433698597964385e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,78,80,0.1818181818181818,0.033057851239669415,0.6065306597126336,0.017913355831134292,0.5418790138918125,1.083758027783624
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,78,87,0.18181818181818177,0.0330578512396694,0.6065306597126338,0.0018757142728558218,0.056740356753888645,0.11348071350777715
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,78,88,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,78,89,0.09090909090909094,0.00826446280991736,0.8824969025845955,-0.14330684664907456,-17.34012844453801,-8.670064222269005
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,78,90,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,79,80,0.09090909090909088,0.00826446280991735,0.8824969025845956,-2.220446049250313e-16,-2.6867397195928804e-14,-1.3433698597964385e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,79,81,0.18181818181818182,0.03305785123966942,0.6065306597126336,0.017913355831134514,0.541879013891819,1.0837580277836374
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,79,89,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.10133324305602098,-6.1306612048892655,-6.1306612048892655
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,79,90,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,79,91,0.128564869306645,0.016528925619834715,0.778800783071405,-0.050666621528010714,-3.0653306024446474,-3.065330602444646
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,80,81,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,80,82,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.01791335583113418,0.5418790138918086,1.0837580277836172
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,80,90,0.128564869306645,0.016528925619834715,0.778800783071405,-2.220446049250313e-16,-1.3433698597964391e-14,-1.3433698597964385e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,80,91,0.09090909090909094,0.00826446280991736,0.8824969025845955,-0.08360595096889156,-10.116320067235872,-5.058160033617936
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,80,92,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,81,82,0.09090909090909094,0.00826446280991736,0.8824969025845955,1.1102230246251565e-16,1.3433698597964385e-14,6.716849298982192e-15
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,81,83,0.18181818181818177,0.0330578512396694,0.6065306597126338,0.01791335583113418,0.5418790138918093,1.0837580277836172
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,81,91,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.05066662152801027,-3.0653306024446194,-3.0653306024446194
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,81,92,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,81,93,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.1013332430560212,-6.130661204889279,-6.130661204889279
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,82,83,0.09090909090909083,0.00826446280991734,0.8824969025845957,-4.440892098500626e-16,-5.373479439185768e-14,-2.686739719592877e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,82,84,0.18181818181818177,0.0330578512396694,0.6065306597126338,0.01791335583113418,0.5418790138918093,1.0837580277836172
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,82,92,0.12856486930664504,0.01652892561983472,0.7788007830714049,-2.220446049250313e-16,-1.3433698597964385e-14,-1.3433698597964385e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,82,93,0.09090909090909094,0.00826446280991736,0.8824969025845955,-0.14330684664907434,-17.340128444537985,-8.670064222268993
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,82,94,0.12856486930664496,0.016528925619834697,0.7788007830714051,-0.10133324305602165,-6.130661204889314,-6.130661204889305
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,83,84,0.09090909090909094,0.00826446280991736,0.8824969025845955,1.1102230246251565e-16,1.3433698597964385e-14,6.716849298982192e-15
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,83,85,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.0018757142728558218,0.056740356753888575,0.11348071350777715
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,83,93,0.12856486930664496,0.016528925619834697,0.7788007830714051,-0.10133324305602143,-6.130661204889301,-6.130661204889292
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,83,94,0.09090909090909094,0.00826446280991736,0.8824969025845955,-0.14330684664907434,-17.340128444537985,-8.670064222268993
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,83,95,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,84,85,0.09090909090909094,0.00826446280991736,0.8824969025845955,-0.029679819731484036,-3.591258187509566,-1.795629093754783
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,84,86,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.0018757142728554888,0.0567403567538785,0.113480713507757
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,84,94,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.1013332430560212,-6.130661204889279,-6.130661204889279
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,84,95,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,84,96,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.10133324305602143,-6.130661204889292,-6.130661204889292
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,85,86,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,85,87,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.01671562413859773,0.505647630192581,1.011295260385162
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,85,95,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.020986801796526566,1.2697015086898564,1.2697015086898564
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,85,96,0.09090909090909094,0.00826446280991736,0.8824969025845955,-0.08360595096889178,-10.116320067235899,-5.058160033617949
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,85,97,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,85,107,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.016715624138597285,0.5056476301925675,1.011295260385135
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,86,87,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,86,96,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.050666621528010936,-3.0653306024446594,-3.0653306024446594
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,86,97,0.09090909090909094,0.00826446280991736,0.8824969025845955,-2.220446049250313e-16,-2.686739719592877e-14,-1.3433698597964385e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,86,98,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.02098680179652679,1.2697015086898698,1.2697015086898698
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,86,108,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.016715624138597618,0.5056476301925776,1.0112952603851553
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,87,88,0.12856486930664496,0.016528925619834697,0.7788007830714051,0.020986801796526344,1.2697015086898449,1.2697015086898429
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,87,97,0.12856486930664504,0.01652892561983472,0.7788007830714049,0.0,0.0,0.0
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,87,98,0.09090909090909094,0.00826446280991736,0.8824969025845955,0.059700895680182886,7.223808377302125,3.6119041886510623
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,87,109,0.18181818181818188,0.03305785123966944,0.6065306597126334,0.016715624138597396,0.5056476301925709,1.0112952603851417
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,88,89,0.09090909090909091,0.008264462809917356,0.8824969025845955,-0.05935963946296785,-7.18251637501911,-3.5912581875095526
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,88,90,0.18181818181818182,0.03305785123966942,0.6065306597126336,0.017913355831134292,0.5418790138918124,1.083758027783624
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,88,97,0.18181818181818177,0.0330578512396694,0.6065306597126338,0.0018757142728554888,0.05674035675387857,0.113480713507757
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,88,98,0.09090909090909083,0.00826446280991734,0.8824969025845957,-4.440892098500626e-16,-5.373479439185768e-14,-2.686739719592877e-14
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,88,99,0.09090909090909094,0.00826446280991736,0.8824969025845955,-0.14330684664907456,-17.34012844453801,-8.670064222269005
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,88,100,0.12856486930664504,0.01652892561983472,0.7788007830714049,-0.1013332430560212,-6.130661204889279,-6.130661204889279
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,88,109,0.12856486930664496,0.016528925619834697,0.7788007830714051,-0.050666621528010936,-3.0653306024446643,-3.0653306024446594
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,89,90,0.09090909090909091,0.008264462809917356,0.8824969025845955,-0.05935963946296807,-7.182516375019136,-3.591258187509566
flat_torus2d,128,121,2,0.0,11,0.01652892561983472,0.0943526170798898,0.5,89,91,0.1818181818181818,0.033057851239669415,0.6065306597126336,0.0018757142728555998,0.0567403567538819,0.11348071350776372
