model,galaxy,true_f_lambda_opt,pred_f_lambda,exact_factor_match,abs_factor_error,best_possible_error,best_possible_verdict,bridge_error_pred,bridge_verdict_pred,beta_grav_pred,beta_mod_bridge_pred,beta_mod_ML_pred
fixed_f_1.0,UGC06787,0.5,1.0,False,0.5,0.0064034882080604,strong_bridge,0.2408145471426028,moderate_bridge,0.2970042138500568,1.0436292731051982,1.3746697452871637
fixed_f_1.0,UGC06818,0.5,1.0,False,0.5,0.0509007600812331,strong_bridge,0.2544442514211721,moderate_bridge,0.6989237661020331,1.737342420292109,2.330264938073131
fixed_f_1.0,UGC06917,0.5,1.0,False,0.5,0.0014703484017694,strong_bridge,0.236482907201015,moderate_bridge,0.7263995750535424,1.7847656665424143,2.3375582333063742
fixed_f_1.0,UGC06923,0.5,1.0,False,0.5,0.0626836310224968,strong_bridge,0.2529367405463988,moderate_bridge,0.7055885696368351,1.7488458711931774,2.3409608879337416
fixed_f_1.0,UGC06930,0.5,1.0,False,0.5,0.0345674133968302,strong_bridge,0.1680014558707414,strong_bridge,0.7398197756925411,1.8079289328453256,2.1729953082279043
fixed_f_1.0,UGC06973,1.5,1.0,False,0.5,0.0266543180865003,strong_bridge,0.1972784109767543,strong_bridge,0.3845655726038126,1.1947601783141806,1.4883867515859002
fixed_f_1.0,UGC06983,1.0,1.0,True,0.0,0.0323893912271661,strong_bridge,0.0323893912271661,strong_bridge,0.5809587689278954,1.5337348351695477,1.485616617337039
fixed_f_1.0,UGC07089,0.5,1.0,False,0.5,0.2330150895688553,moderate_bridge,0.2863475575010528,moderate_bridge,0.7433101699961302,1.8139533534133203,2.541788194630885
fixed_f_1.0,UGC07125,0.5,1.0,False,0.5,0.0988386897434697,strong_bridge,0.2543713115774776,moderate_bridge,0.6263637111677722,1.6121037654755748,2.162073147810604
fixed_f_1.0,UGC07151,0.5,1.0,False,0.5,0.1090553215628541,strong_bridge,0.2416260356482372,moderate_bridge,0.7025776076996606,1.743648950889614,2.299194108516156
fixed_f_1.0,UGC07232,0.5,1.0,False,0.5,0.0004148167261335,strong_bridge,0.223712576767904,moderate_bridge,0.7457817632879098,1.818219323434932,2.342198609716903
fixed_f_1.0,UGC07261,0.5,1.0,False,0.5,0.048746291890746,strong_bridge,0.1398119675140762,strong_bridge,0.7772123224193765,1.872468468495844,2.1768129731873307
fixed_f_1.0,UGC07323,2.0,1.0,False,1.0,0.2533041703214814,moderate_bridge,0.2818040321776432,moderate_bridge,0.7519320579777458,1.828834732069589,2.546428571041414
fixed_f_1.0,UGC07399,1.0,1.0,True,0.0,0.1078787269883864,strong_bridge,0.1078787269883864,strong_bridge,0.4392713157344916,1.2891822909577326,1.44507515957525
fixed_f_1.0,UGC07524,0.5,1.0,False,0.5,0.061858148444756,strong_bridge,0.1579137058540294,strong_bridge,0.749139728682727,1.824015171706387,2.16606680857604
fixed_f_1.0,UGC07559,0.5,1.0,False,0.5,0.0390209116607027,strong_bridge,0.1184082635877181,strong_bridge,0.7976360978369739,1.907719904866617,2.163949395249844
fixed_f_1.0,UGC07577,0.5,1.0,False,0.5,0.113336074004245,strong_bridge,0.1747126662280425,strong_bridge,0.8666956123830074,2.0269166269730707,2.4560132502083767
fixed_f_1.0,UGC07603,0.5,1.0,False,0.5,0.0606292531863391,strong_bridge,0.197653797769669,strong_bridge,0.7002749650749229,1.7396745897193169,2.1682343418382697
fixed_f_1.0,UGC07608,0.5,1.0,False,0.5,0.1206061979297792,strong_bridge,0.2521417158345637,moderate_bridge,0.6946783167928898,1.7300147747845278,2.31329225257579
fixed_f_1.0,UGC07690,1.0,1.0,True,0.0,0.0555111203760661,strong_bridge,0.0555111203760661,strong_bridge,0.6008602898115409,1.5680848602147195,1.485616617337039
fixed_f_1.0,UGC07866,0.5,1.0,False,0.5,0.0169288850935809,strong_bridge,0.2324765398832992,moderate_bridge,0.73352313491936,1.7970609308708156,2.3413758982658006
fixed_f_1.0,UGC08286,0.5,1.0,False,0.5,0.0222977389288246,strong_bridge,0.271470413985599,moderate_bridge,0.7004351561658311,1.7399510795422244,2.388305311059571
fixed_f_1.0,UGC08490,1.0,1.0,True,0.0,0.2700364434045174,moderate_bridge,0.2700364434045174,moderate_bridge,0.6024974129683294,1.5709105347833363,2.1520396745694987
fixed_f_1.0,UGC08550,0.5,1.0,False,0.5,0.0470722724791204,strong_bridge,0.2367050118782863,moderate_bridge,0.6928708956819856,1.726895165947107,2.262421727930617
fixed_f_1.0,UGC08699,1.5,1.0,False,0.5,0.2899511409083681,moderate_bridge,0.3106039940044876,moderate_bridge,0.2525057364994394,0.9668249011980324,1.402423125155625
fixed_f_1.0,UGC08837,2.0,1.0,False,1.0,0.2633728349541495,moderate_bridge,0.2820120591015857,moderate_bridge,0.7516251485323964,1.828305006366916,2.546428571041414
fixed_f_1.0,UGC09037,1.5,1.0,False,0.5,0.199074030206982,strong_bridge,0.2834739612065746,moderate_bridge,0.5915023667263912,1.5519330849697512,2.1659130316925914
fixed_f_1.0,UGC09133,0.5,1.0,False,0.5,0.0070018115159482,strong_bridge,0.1009932694727613,strong_bridge,0.6579277494277553,1.666583295512306,1.5137088860773795
fixed_f_1.0,UGC09992,1.0,1.0,True,0.0,0.0054379643788625,strong_bridge,0.0054379643788625,strong_bridge,0.6392418703968197,1.6343314683049108,1.6432674984262956
fixed_f_1.0,UGC10310,0.5,1.0,False,0.5,0.0534014910385659,strong_bridge,0.1149930302539656,strong_bridge,0.8041150084412365,1.9189025045695745,2.1682343418382697
fixed_f_1.0,UGC11455,0.5,1.0,False,0.5,0.0654735673330558,strong_bridge,0.266569874081854,moderate_bridge,0.6999588582555578,1.7391289893490929,2.3712265530025247
fixed_f_1.0,UGC11557,0.5,1.0,False,0.5,0.0450402197050814,strong_bridge,0.3039397004435326,moderate_bridge,0.708836635863852,1.7544520335010088,2.5205460426617536
fixed_f_1.0,UGC11820,1.0,1.0,True,0.0,0.105020505024414,strong_bridge,0.105020505024414,strong_bridge,0.4892710702363505,1.375481867227941,1.5368864593545382
fixed_f_1.0,UGC11914,1.5,1.0,False,0.5,0.0098515970855769,strong_bridge,0.1677063926410169,strong_bridge,0.3905579831153813,1.2051030788571482,1.4479302354383767
fixed_f_1.0,UGC12506,0.5,1.0,False,0.5,0.0422409313997342,strong_bridge,0.2571622878264868,moderate_bridge,0.7128832605315649,1.7614365076774812,2.3712265530025247
fixed_f_1.0,UGC12632,0.5,1.0,False,0.5,0.0221798642422657,strong_bridge,0.1564834155323408,strong_bridge,0.7519939897757242,1.8289416263529,2.1682343418382697
fixed_f_1.0,UGC12732,0.5,1.0,False,0.5,0.1286854776416823,strong_bridge,0.2191062295696313,moderate_bridge,0.6713873709601197,1.6898146022771665,2.163949395249844
fixed_f_1.0,UGCA281,0.5,1.0,False,0.5,0.2525930431519521,moderate_bridge,0.2687899333790449,moderate_bridge,0.7727616251997427,1.864786565094756,2.550274743497787
fixed_f_1.0,UGCA442,0.5,1.0,False,0.5,0.0184973454553465,strong_bridge,0.2192255464817259,moderate_bridge,0.7650018053815568,1.851393116088567,2.3712265530025247
fixed_f_1.0,UGCA444,0.5,1.0,False,0.5,0.1802315183922434,strong_bridge,0.1847090718852475,strong_bridge,0.8375082993350795,1.9765393246523475,2.424336217284818
fixed_f_1.5,CamB,0.5,1.5,False,1.0,0.2695487548098539,moderate_bridge,0.2863274211210032,moderate_bridge,0.7780630053026396,1.873936747152356,2.625765375623437
fixed_f_1.5,D512-2,0.5,1.5,False,1.0,0.0265997680315731,strong_bridge,0.2557631072950446,moderate_bridge,0.7920095890177983,1.89800855064472,2.550274743497787
fixed_f_1.5,D564-8,0.5,1.5,False,1.0,0.0069178942165734,strong_bridge,0.1741433210033811,strong_bridge,0.8269370140273842,1.9582932862112647,2.3712265530025247
fixed_f_1.5,D631-7,0.5,1.5,False,1.0,0.0401301671543648,strong_bridge,0.2704831260555721,moderate_bridge,0.7581474273228994,1.8395624595593243,2.521617422792411
fixed_f_1.5,DDO064,0.5,1.5,False,1.0,0.1549283765475171,strong_bridge,0.1985188214432744,strong_bridge,0.86448743714053,2.0231053165045547,2.5242081419150475
fixed_f_1.5,DDO154,1.0,1.5,False,0.5,0.2228406513929126,moderate_bridge,0.2697839129263258,moderate_bridge,0.6976556299120995,1.7351536172282835,2.3762193793646422
fixed_f_1.5,DDO161,0.5,1.5,False,1.0,0.0861308843612431,strong_bridge,0.2877559852721849,moderate_bridge,0.7329124662904247,1.796006916817273,2.521617422792411
fixed_f_1.5,DDO168,0.5,1.5,False,1.0,0.1196613689534188,strong_bridge,0.1889595755015363,strong_bridge,0.8464229600364157,1.991926029022853,2.4560132502083767
fixed_f_1.5,DDO170,1.5,1.5,True,0.0,0.1383421897866469,strong_bridge,0.1383421897866469,strong_bridge,0.7726442047065412,1.8645838973234896,2.163949395249844
fixed_f_1.5,ESO079-G014,1.0,1.5,False,0.5,0.0360317949995929,strong_bridge,0.2609224559162485,moderate_bridge,0.6989548989647552,1.7373961556131676,2.350763014680754
fixed_f_1.5,ESO116-G012,0.5,1.5,False,1.0,0.0582929365245487,strong_bridge,0.2543058810124384,moderate_bridge,0.781781739578721,1.8803552825128724,2.521617422792411
fixed_f_1.5,ESO444-G084,0.5,1.5,False,1.0,0.1382267810830451,strong_bridge,0.2667181953469921,moderate_bridge,0.7223184452469629,1.777721636496258,2.424336217284818
fixed_f_1.5,ESO563-G021,1.0,1.5,False,0.5,0.0692329191269053,strong_bridge,0.2411115901838041,moderate_bridge,0.6513158575210247,1.6551711700812888,2.1810468425551184
fixed_f_1.5,F561-1,0.5,1.5,False,1.0,0.0703859295313319,strong_bridge,0.2230563199500528,moderate_bridge,0.7419461900603417,1.8115991240441496,2.331699414721654
fixed_f_1.5,F563-1,1.0,1.5,False,0.5,0.0488522289673015,strong_bridge,0.2383778885155769,moderate_bridge,0.6501199093217784,1.6531069634893898,2.170508101803186
fixed_f_1.5,F563-V1,2.0,1.5,False,0.5,0.2285129626403231,moderate_bridge,0.244626590398295,moderate_bridge,0.8415025171487702,1.9834333445987773,2.625765375623437
fixed_f_1.5,F563-V2,0.5,1.5,False,1.0,0.2304293295177996,moderate_bridge,0.3014717731752868,moderate_bridge,0.7550832989655722,1.8342737740145776,2.6259121730164035
fixed_f_1.5,F565-V2,0.5,1.5,False,1.0,0.0336834135194078,strong_bridge,0.287302044134106,moderate_bridge,0.7424864495762336,1.81253161196858,2.5431974331488574
fixed_f_1.5,F567-2,0.5,1.5,False,1.0,0.0767029850347504,strong_bridge,0.2360766308460375,moderate_bridge,0.7704048204661733,1.860718720124616,2.435740016940892
fixed_f_1.5,F568-1,1.0,1.5,False,0.5,0.0710361440313594,strong_bridge,0.2469123761692078,moderate_bridge,0.7124235988252225,1.7606431315723343,2.337899436743267
fixed_f_1.5,F568-3,0.5,1.5,False,1.0,0.0410342126483761,strong_bridge,0.2819192483538104,moderate_bridge,0.7498315048238453,1.825209177325957,2.541788194630885
fixed_f_1.5,F568-V1,3.0,1.5,False,1.5,0.2336924861939182,moderate_bridge,0.2627496814216286,moderate_bridge,0.7052071446249157,1.7481875316226048,2.3712265530025247
fixed_f_1.5,F571-8,2.0,1.5,False,0.5,0.0106469819354486,strong_bridge,0.1356647942869685,strong_bridge,0.4286405502586241,1.2708335897463852,1.4703017779982868
fixed_f_1.5,F571-V1,0.5,1.5,False,1.0,0.0511370071332746,strong_bridge,0.1849464356471604,strong_bridge,0.8120953962414861,1.932676653912805,2.3712265530025247
fixed_f_1.5,F574-1,0.5,1.5,False,1.0,0.1837503507612235,strong_bridge,0.2766003206557467,moderate_bridge,0.7324261296155781,1.795167499716488,2.481570770592226
fixed_f_1.5,F574-2,0.5,1.5,False,1.0,0.046482722658153,strong_bridge,0.2634613734574536,moderate_bridge,0.7806349112873723,1.8783758568820048,2.550274743497787
fixed_f_1.5,F579-V1,0.5,1.5,False,1.0,0.0737966946280181,strong_bridge,0.2887931333200088,moderate_bridge,0.727600746071638,1.7868388877196475,2.512403874924395
fixed_f_1.5,F583-1,3.0,1.5,False,1.5,0.2365428962443859,moderate_bridge,0.2657642142618539,moderate_bridge,0.7010656960063524,1.7410393913069644,2.3712265530025247
fixed_f_1.5,F583-4,1.0,1.5,False,0.5,0.1915310130719069,strong_bridge,0.204246289971856,moderate_bridge,0.8549168131278493,2.006586419458668,2.521617422792411
fixed_f_1.5,IC2574,1.0,1.5,False,0.5,0.168878578499504,strong_bridge,0.2051976704055885,moderate_bridge,0.8535268841142898,2.004187401981264,2.521617422792411
fixed_f_1.5,IC4202,2.0,1.5,False,0.5,0.0013180183106114,strong_bridge,0.1068949087073678,strong_bridge,0.4469988790748533,1.302520065283197,1.458417467308354
fixed_f_1.5,KK98-251,0.5,1.5,False,1.0,0.1090688597278308,strong_bridge,0.1995622291841058,strong_bridge,0.8630572617320844,2.020636833749578,2.524414648361637
fixed_f_1.5,NGC0024,0.5,1.5,False,1.0,0.1056032598902375,strong_bridge,0.271522518576257,moderate_bridge,0.7289399460342638,1.7891503468551395,2.4560132502083767
fixed_f_1.5,NGC0055,1.0,1.5,False,0.5,0.1075708906335833,strong_bridge,0.152479418300194,strong_bridge,0.7612362672580595,1.8448937972874109,2.1768129731873307
fixed_f_1.5,NGC0100,0.5,1.5,False,1.0,0.0019715793444442,strong_bridge,0.3135685642100286,moderate_bridge,0.7224008963025814,1.7778639470182551,2.590009510523396
fixed_f_1.5,NGC0247,0.5,1.5,False,1.0,0.0500606238544846,strong_bridge,0.2771643100096103,moderate_bridge,0.7595847237105642,1.8420432331244336,2.548356782367684
fixed_f_1.5,NGC0289,2.0,1.5,False,0.5,0.0770296422682353,strong_bridge,0.2310985300026049,moderate_bridge,0.4615128951935983,1.3275712571041507,1.7265817649023982
fixed_f_1.5,NGC0300,0.5,1.5,False,1.0,0.0488514185793131,strong_bridge,0.221316792835516,moderate_bridge,0.786089166234273,1.887789900920356,2.424336217284818
fixed_f_1.5,NGC0801,2.0,1.5,False,0.5,0.0839878800940183,strong_bridge,0.1906547224249994,strong_bridge,0.3713067776999472,1.171875498310109,1.4479302354383767
fixed_f_1.5,NGC0891,3.0,1.5,False,1.5,0.2390280384644019,moderate_bridge,0.2656466759427565,moderate_bridge,0.7012271734010449,1.7413181012902037,2.3712265530025247
fixed_f_1.5,NGC1003,1.0,1.5,False,0.5,0.1059868775489814,strong_bridge,0.3284947921657208,moderate_bridge,0.6833173667302956,1.7104057749764905,2.5471221295406563
fixed_f_1.5,NGC1090,1.5,1.5,True,0.0,0.099514679675443,strong_bridge,0.099514679675443,strong_bridge,0.503570242976731,1.400162239377838,1.554897351211883
fixed_f_1.5,NGC1705,1.0,1.5,False,0.5,0.2337031184381571,moderate_bridge,0.2672134370985327,moderate_bridge,0.6102796486750495,1.5843426736131354,2.162079319986345
fixed_f_1.5,NGC2366,0.5,1.5,False,1.0,0.0206096034702696,strong_bridge,0.2591464607987008,moderate_bridge,0.7747098448362784,1.8681491921874165,2.521617422792411
fixed_f_1.5,NGC2403,1.0,1.5,False,0.5,0.0842131031311052,strong_bridge,0.2451094650264189,moderate_bridge,0.6441816971691834,1.6428576093140106,2.176285876165484
fixed_f_1.5,NGC2683,1.5,1.5,True,0.0,0.2091532182836483,moderate_bridge,0.2091532182836483,moderate_bridge,0.6808275069985958,1.7061082770795766,2.15731835359671
fixed_f_1.5,NGC2841,1.0,1.5,False,0.5,0.2434667842298832,moderate_bridge,0.3184932641449734,moderate_bridge,0.700353031648953,1.739809332626093,2.5528864809286254
fixed_f_1.5,NGC2903,1.5,1.5,True,0.0,0.0503265221449583,strong_bridge,0.0503265221449583,strong_bridge,0.5241683671077042,1.4357146016278974,1.511798144421851
fixed_f_1.5,NGC2915,2.0,1.5,False,0.5,0.1332466164770046,strong_bridge,0.2425859921112141,moderate_bridge,0.3270021359488355,1.0954056866476902,1.44624429339645
fixed_f_1.5,NGC2955,1.5,1.5,True,0.0,0.1070594346336096,strong_bridge,0.1070594346336096,strong_bridge,0.4530081697016217,1.3128921009049992,1.4703017779982868
fixed_f_1.5,NGC2976,1.0,1.5,False,0.5,0.2615785265761,moderate_bridge,0.4875044321946479,failed_bridge,0.8531782069953748,2.003585585274017,3.909469098150303
fixed_f_1.5,NGC2998,1.0,1.5,False,0.5,0.1052291062786754,strong_bridge,0.2845696399226601,moderate_bridge,0.5989790786019782,1.5648378896670143,2.187267939674592
fixed_f_1.5,NGC3109,1.0,1.5,False,0.5,0.1928336409645031,strong_bridge,0.2040109806817007,moderate_bridge,0.8552605906514881,2.0071797794644683,2.521617422792411
fixed_f_1.5,NGC3198,1.5,1.5,True,0.0,0.1111222311760338,strong_bridge,0.1111222311760338,strong_bridge,0.5422654910580751,1.4669502375662375,1.6503396631317406
fixed_f_1.5,NGC3521,1.0,1.5,False,0.5,0.1293712126469722,strong_bridge,0.2943520604391154,moderate_bridge,0.5873281597682505,1.5447284037600002,2.189092204706592
fixed_f_1.5,NGC3726,0.5,1.5,False,1.0,0.2106405027504003,moderate_bridge,0.253174250582799,moderate_bridge,0.7183621364334165,1.7708930474840767,2.3712265530025247
fixed_f_1.5,NGC3741,1.0,1.5,False,0.5,0.2260617321859485,moderate_bridge,0.3777601752793684,failed_bridge,0.2070657375696976,0.8883954630452982,1.4277380324285145
fixed_f_1.5,NGC3769,1.5,1.5,True,0.0,0.0401536599701975,strong_bridge,0.0401536599701975,strong_bridge,0.529675373841274,1.4452196952500391,1.5056781851198873
fixed_f_1.5,NGC3877,2.0,1.5,False,0.5,0.2635325715025675,moderate_bridge,0.2810623863411117,moderate_bridge,0.7860727075196108,1.887761493178848,2.625765375623437
fixed_f_1.5,NGC3893,1.5,1.5,True,0.0,0.2128564217774712,moderate_bridge,0.2128564217774712,moderate_bridge,0.6785483001633184,1.702174366081887,2.1624699904503006
fixed_f_1.5,NGC3917,0.5,1.5,False,1.0,0.2147022894124207,moderate_bridge,0.3133678126175335,moderate_bridge,0.7238544067646266,1.7803727060757455,2.5929059819679647
fixed_f_1.5,NGC3949,0.5,1.5,False,1.0,0.011720739266903,strong_bridge,0.2166684980091137,moderate_bridge,0.7538918395271508,1.832217315023862,2.339006296015373
fixed_f_1.5,NGC3953,0.5,1.5,False,1.0,0.0178903607343216,strong_bridge,0.2701528402437411,moderate_bridge,0.7707478436500472,1.8613107781399807,2.550274743497787
fixed_f_1.5,NGC3972,2.0,1.5,False,0.5,0.2712922170539061,moderate_bridge,0.2871579844414124,moderate_bridge,0.7767994685651001,1.871755882743363,2.625765375623437
fixed_f_1.5,NGC3992,0.5,1.5,False,1.0,0.0885746003902886,strong_bridge,0.1348153880585798,strong_bridge,0.7781272718522896,1.874047671217052,2.16606680857604
fixed_f_1.5,NGC4010,0.5,1.5,False,1.0,0.2356759233265851,moderate_bridge,0.2742840294264485,moderate_bridge,0.7666146122208453,1.854176820693179,2.554962128265934
fixed_f_1.5,NGC4013,1.0,1.5,False,0.5,0.0057494150674973,strong_bridge,0.2208743380688699,moderate_bridge,0.6700570246250006,1.687518424502751,2.1659130316925914
fixed_f_1.5,NGC4051,2.0,1.5,False,0.5,0.2422056294072057,moderate_bridge,0.258827078359204,moderate_bridge,0.8198993018505591,1.946146194994065,2.625765375623437
fixed_f_1.5,NGC4068,0.5,1.5,False,1.0,0.2491220177932661,moderate_bridge,0.2695656502265628,moderate_bridge,0.803562702665765,1.9179492248011103,2.625765375623437
fixed_f_1.5,NGC4085,0.5,1.5,False,1.0,0.0362500739341339,strong_bridge,0.2859311101807882,moderate_bridge,0.7458432344886816,1.8183254227274643,2.546428571041414
fixed_f_1.5,NGC4088,2.0,1.5,False,0.5,0.2056412017052782,moderate_bridge,0.2180321722114243,moderate_bridge,0.8347761869147208,1.971823698614808,2.521617422792411
fixed_f_1.5,NGC4100,0.5,1.5,False,1.0,0.0175108651516683,strong_bridge,0.2051609630819877,moderate_bridge,0.8087816130429442,1.9269570641121216,2.424336217284818
fixed_f_1.5,NGC4138,1.0,1.5,False,0.5,0.008596493635206,strong_bridge,0.2277812463943469,moderate_bridge,0.6566109983454487,1.6643105831442444,2.1552320186128937
fixed_f_1.5,NGC4157,0.5,1.5,False,1.0,0.065573361585843,strong_bridge,0.2779599278749847,moderate_bridge,0.7197798286908745,1.7733399843204496,2.4560132502083767
fixed_f_1.5,NGC4183,0.5,1.5,False,1.0,0.0715023480513289,strong_bridge,0.2472630442889657,moderate_bridge,0.7634599867600325,1.848731937147816,2.4560132502083767
fixed_f_1.5,NGC4214,1.0,1.5,False,0.5,0.2591012677653656,moderate_bridge,0.2900934981884046,moderate_bridge,0.6910038354829942,1.723672620043648,2.428027656663299
fixed_f_1.5,NGC4217,1.0,1.5,False,0.5,0.2742383783865946,moderate_bridge,0.3061024724127203,moderate_bridge,0.692305355835396,1.7259190441718937,2.487282308344591
fixed_f_1.5,NGC4389,0.5,1.5,False,1.0,0.0489131274046016,strong_bridge,0.2724732871129952,moderate_bridge,0.7684822557822413,1.8574003734801483,2.5530339169396643
fixed_f_1.5,NGC4559,0.5,1.5,False,1.0,0.1449942366179899,strong_bridge,0.2850700413378422,moderate_bridge,0.709662486352947,1.7558774514451865,2.4560132502083767
fixed_f_1.5,NGC5005,2.0,1.5,False,0.5,0.0890620940901948,strong_bridge,0.2088832428885645,moderate_bridge,0.3560149897935143,1.1454818723836058,1.4479302354383767
fixed_f_1.5,NGC5033,3.0,1.5,False,1.5,0.0006773456954546,strong_bridge,0.2647573115630851,moderate_bridge,0.4005425431701397,1.2223364295116612,1.6624938251481025
fixed_f_1.5,NGC5055,2.0,1.5,False,0.5,0.0742838614423799,strong_bridge,0.1786041565063467,strong_bridge,0.3930373894790619,1.209382534240861,1.4723504432369403
fixed_f_1.5,NGC5371,0.5,1.5,False,1.0,0.1757005985757199,strong_bridge,0.2749589583578053,moderate_bridge,0.6884337021776252,1.7192365699585812,2.3712265530025247
fixed_f_1.5,NGC5585,1.0,1.5,False,0.5,0.1511133549515187,strong_bridge,0.2776149368578851,moderate_bridge,0.6041477058545319,1.573758940304922,2.1785596361304003
fixed_f_1.5,NGC5907,0.5,1.5,False,1.0,0.1382483503792292,strong_bridge,0.2441824044896115,moderate_bridge,0.7307153833723956,1.792214751700755,2.3712265530025247
fixed_f_1.5,NGC5985,0.5,1.5,False,1.0,0.0795669424849281,strong_bridge,0.2893550098882131,moderate_bridge,0.7408510352635478,1.809708886864884,2.546572356163673
fixed_f_1.5,NGC6015,0.5,1.5,False,1.0,0.1844965471070082,strong_bridge,0.3205986744568718,moderate_bridge,0.6972389681946929,1.73443445910404,2.5528864809286254
fixed_f_1.5,NGC6195,2.0,1.5,False,0.5,0.0195604417407559,strong_bridge,0.0951572120826845,strong_bridge,0.4569168754731179,1.3196385270666011,1.458417467308354
fixed_f_1.5,NGC6503,1.0,1.5,False,0.5,0.0589696727216884,strong_bridge,0.2525319040117342,moderate_bridge,0.6343883325082968,1.6259542619093206,2.1752824911671493
fixed_f_1.5,NGC6674,0.5,1.5,False,1.0,0.2368010122459769,moderate_bridge,0.3038784262792049,moderate_bridge,0.6955103561835045,1.7314508747727286,2.487282308344591
fixed_f_1.5,NGC6789,2.0,1.5,False,0.5,0.2426066952012918,moderate_bridge,0.2611493376294745,moderate_bridge,0.8163664467027627,1.9400484870089685,2.625765375623437
fixed_f_1.5,NGC6946,3.0,1.5,False,1.5,0.1131037374538088,strong_bridge,0.3690342409167451,failed_bridge,0.3178072513913759,1.0795353159015149,1.7109253558703363
fixed_f_1.5,NGC7331,1.0,1.5,False,0.5,0.1614786671750333,strong_bridge,0.3030091987735466,moderate_bridge,0.566425022565161,1.5086495889474678,2.164518651168404
fixed_f_1.5,NGC7793,1.0,1.5,False,0.5,0.0689749510974511,strong_bridge,0.2369930821445374,moderate_bridge,0.6529608648003209,1.658010452645354,2.1729953082279043
fixed_f_1.5,NGC7814,2.0,1.5,False,0.5,0.0644552170614978,strong_bridge,0.1747950391655439,strong_bridge,0.4013915323194599,1.223801784783388,1.4830276632678827
fixed_f_1.5,PGC51017,0.5,1.5,False,1.0,0.0548601665547268,strong_bridge,0.1964430092780533,strong_bridge,0.7963010853132579,1.9054156732506835,2.3712265530025247
fixed_f_1.5,UGC00128,1.0,1.5,False,0.5,0.0972052060851172,strong_bridge,0.2826389957660047,moderate_bridge,0.5978063316095894,1.5628137283581514,2.1785596361304003
fixed_f_1.5,UGC00191,0.5,1.5,False,1.0,0.1407297574407844,strong_bridge,0.2232033530757463,moderate_bridge,0.7595369846292686,1.841960835470117,2.3712265530025247
fixed_f_1.5,UGC00634,2.0,1.5,False,0.5,0.1029040877828663,strong_bridge,0.1343482199558014,strong_bridge,0.780941020814764,1.8789042019262827,2.170508101803186
fixed_f_1.5,UGC00731,0.5,1.5,False,1.0,0.1329156430380909,strong_bridge,0.2088765169933662,moderate_bridge,0.7792195884178281,1.8759330096091715,2.3712265530025247
fixed_f_1.5,UGC00891,1.5,1.5,True,0.0,0.1335414543643895,strong_bridge,0.1335414543643895,strong_bridge,0.7832041450985834,1.882810354440155,2.1729953082279043
fixed_f_1.5,UGC01230,1.0,1.5,False,0.5,0.0692444639834719,strong_bridge,0.2480365255700571,moderate_bridge,0.6409622954534697,1.6373009219526886,2.1773676217370963
fixed_f_1.5,UGC01281,0.5,1.5,False,1.0,0.2518397939067665,moderate_bridge,0.2823807381118208,moderate_bridge,0.7840670977673398,1.8842998107464288,2.625765375623437
fixed_f_1.5,UGC02023,0.5,1.5,False,1.0,0.0339452447731206,strong_bridge,0.236997111526005,moderate_bridge,0.8205899342425376,1.94733822650262,2.552202954824057
fixed_f_1.5,UGC02259,0.5,1.5,False,1.0,0.0144718546939287,strong_bridge,0.1693995437421779,strong_bridge,0.8334541464742524,1.96954185681456,2.3712265530025247
fixed_f_1.5,UGC02455,0.5,1.5,False,1.0,0.0238804245266532,strong_bridge,0.2817503494995962,moderate_bridge,0.7536728739127954,1.8318393803734847,2.550421540890753
fixed_f_1.5,UGC02487,1.5,1.5,True,0.0,0.2011772028715429,moderate_bridge,0.2011772028715429,moderate_bridge,0.6860986972190153,1.7152063514000204,2.1471675039391767
fixed_f_1.5,UGC02885,2.0,1.5,False,0.5,0.1381803432100891,strong_bridge,0.2620454382410174,moderate_bridge,0.3278615699605247,1.0968890697518656,1.4863910687635424
fixed_f_1.5,UGC02916,3.0,1.5,False,1.5,0.0025125424878091,strong_bridge,0.2309369080989227,moderate_bridge,0.3547656916289257,1.1433255837515257,1.48664731904543
fixed_f_1.5,UGC02953,0.5,1.5,False,1.0,0.0029791832574005,strong_bridge,0.499452421513229,failed_bridge,0.1918429466723248,0.8621209259564326,1.722355602164236
fixed_f_1.5,UGC03205,3.0,1.5,False,1.5,0.052911589111756,strong_bridge,0.253405700930621,moderate_bridge,0.4393184179783462,1.2892635894306257,1.726859676048528
fixed_f_1.5,UGC03546,2.0,1.5,False,0.5,0.1073612702987559,strong_bridge,0.2682677226399882,moderate_bridge,0.3493853725026485,1.1340391529395717,1.549800641610381
fixed_f_1.5,UGC03580,3.0,1.5,False,1.5,0.1729658467105876,strong_bridge,0.3236797111368418,moderate_bridge,0.3696987781178591,1.1691000910314249,1.7286189846479263
fixed_f_1.5,UGC04278,0.5,1.5,False,1.0,0.0029674735786408,strong_bridge,0.287365662007826,moderate_bridge,0.7322813611122148,1.794917629279683,2.518707748965353
fixed_f_1.5,UGC04305,1.0,1.5,False,0.5,0.1994349499025243,strong_bridge,0.2144119747795028,moderate_bridge,0.8400651515255442,1.9809524515330887,2.521617422792411
fixed_f_1.5,UGC04325,0.5,1.5,False,1.0,0.2727181775671535,moderate_bridge,0.2760878762566566,moderate_bridge,0.7631639178176481,1.8482209221532608,2.5531012142691107
