n,hilbert_dim,subsystem_size,d_A,topology,seed,eta_zz,hx,hz,hz_random,j_disorder,j,A_sites,n_edges_input,ground_energy,mean_hz_random,std_hz_random,mean_single_entropy,mean_MI,max_MI,K_gap_ratio,candidate_L,g2_plateau,C_modular,t_dip,g2_dip,t_ramp,g2_ramp,slope_ramp,log_t_dip,log_t_ramp,delta3_proxy,family,spearman_lambda_kappa,fit_ok,r2,A_fit,beta,B_fit,source_csv,source_run,log_C_modular,log_slope_ramp,rmt_distance,rmt_score,regime
9,512,4,16,er,3,0.5,0.6,0.0,0.2,0.2,1.0,"0,5,7,8",20,-25.259047705660045,0.0552503906214805,0.1655933760663596,0.036994332706701,0.0101013403346703,0.0478743646231377,0.4670308455853527,induced,0.0435185828041118,0.6962973248657899,48.91495601173021,1.7590130021861268e-05,49.73607038123168,0.0504631083722156,0.061435434716386,3.8900831986292417,3.9067304320623975,0.004602272249345,pos,1.0,1,0.9652260941642542,171.32550401778295,0.8045974100087775,0.4301692558849792,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.3619785189686482,-2.7897684976497765,0.06296915441464734,0.7336123208704614,0.5_0.6_0.2
9,512,4,16,er,4,0.5,0.6,0.0,0.2,0.2,1.0,"2,5,7,8",15,-20.603005459153284,-0.0706885650209662,0.176779251933983,0.0398981980764495,0.0102744128944858,0.0611621967092428,0.5233818045293229,induced,0.0546543283624685,0.8744692537994967,38.35777126099707,3.0391292559944143e-05,40.58651026392962,0.0590538592294993,0.0264828981138109,3.646957147727699,3.703435751888168,0.00345181955056,pos,1.0,1,0.9885305219359606,55.5249788672444,0.3215068572219655,-0.9491680567672032,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.1341381437470512,-3.631256108516431,0.006618195470677102,0.9965839331341171,0.5_0.6_0.2
9,512,4,16,chain,2,0.5,0.6,0.0,0.4,0.2,1.0,"1,3,5,7",8,-13.910268998846986,-0.0333817266554278,0.2338502070254526,0.0796442725602163,0.0189954795883058,0.149877365936934,0.4525251691634088,induced,0.06306283307695,1.009005329231201,67.80058651026394,6.054570264149604e-05,82.22873900293256,0.0718468287174839,0.0049754314040774,4.216570845502812,4.409504863865021,0.0034287923577205,pos,1.0,1,0.9476626286917588,99.309026727883,0.430620509721923,0.2519243058477556,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.008965023053461259,-5.303243197743639,0.07747483083659124,0.6256691588025303,0.5_0.6_0.4
9,512,4,16,chain,3,0.5,0.6,0.0,0.4,0.2,1.0,"0,1,4,5",8,-13.200483595641558,-0.0608745498576359,0.2243022056309859,0.0944678521927486,0.0228230652304486,0.3264682468373118,0.5326678400374171,induced,0.0707927685182594,1.1326842962921508,19.70674486803519,7.433436708626912e-05,21.935483870967744,0.077610804318482,0.0347893898071393,2.980960956233729,3.088105593685052,0.0027083150337224,pos,1.0,1,0.9359962753171172,28.41264877256195,0.1753373825762029,1.625439978387844,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.12459029916810994,-3.3584428292897424,0.0026678400374170463,0.9994441099965338,0.5_0.6_0.4
9,512,4,16,grid,0,0.5,0.6,0.0,0.4,0.2,1.0,"0,2,4,6",12,-17.920583740866928,0.1076132956646316,0.2754284816189416,0.0481177371906252,0.0117927456821283,0.0582695920209391,0.4973711728584807,induced,0.048233349512616,0.771733592201856,67.44868035190616,2.232523109717722e-05,71.43695014662757,0.0434865318707826,0.0108980106353917,4.211367017627785,4.26881524454033,0.0034590549071356,pos,1.0,1,0.9647834820144182,540.8764744472716,0.8799681471736327,0.9940554136101089,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.25911587633529504,-4.519175016918632,0.03262882714151932,0.9201900739356967,0.5_0.6_0.4
9,512,4,16,grid,2,0.5,0.6,0.0,0.4,0.2,1.0,"3,4,5,6",12,-17.940706925381708,-0.0030011423075907,0.2501763915763066,0.0502731370457568,0.0122457178357276,0.0674543485848437,0.566619469653434,induced,0.0601982667334274,0.9631722677348392,54.42815249266862,9.274728630968432e-05,57.00879765395895,0.0769452949633472,0.029780362224852,3.996881529056693,4.043205600730931,0.0039119767149219,pos,1.0,1,0.991879042106893,47.22331878772018,0.4448638129586849,-0.0435498472469721,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.03752299664560311,-3.513906088440543,0.03661946965343399,0.9005365769554845,0.5_0.6_0.4
9,512,4,16,grid,3,0.5,0.6,0.0,0.4,0.2,1.0,"2,3,5,8",12,-17.619457949856383,0.1079318482040876,0.2518237978330897,0.0541630843956976,0.0132500715676605,0.1012556270226156,0.5392917542163342,induced,0.0584921649144025,0.9358746386304408,67.21407624633432,3.3230427547667203e-06,68.03519061583579,0.0652670481510576,0.0794818937926111,4.207882693545174,4.220025080370899,0.0043275397632863,pos,1.0,1,0.9737643586053442,27.2878628797776,0.1110215615223005,-5.934046652394958,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.06627374456151768,-2.532226034297395,0.009291754216334214,0.9932776424128206,0.5_0.6_0.4
9,512,4,16,er,1,0.5,0.6,0.0,0.4,0.2,1.0,"0,1,3,6",19,-25.23343390690333,-0.1223835996613076,0.5515757152704825,0.0337760339103353,0.0093162493201001,0.0247934258735359,0.4830776824466433,induced,0.0476090585483907,0.7617449367742515,93.48973607038124,1.7932992769947746e-05,94.54545454545456,0.0414674449886554,0.0392618988627696,4.537851655620646,4.549080719337058,0.004700538849465,pos,1.0,1,0.9718903545300672,59.96686783537836,0.4975932400750039,0.1942716392896896,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.272143507972342,-3.237500724956783,0.04692231755335674,0.8419723397078605,0.5_0.6_0.4
9,512,4,16,er,2,0.5,0.6,0.0,0.4,0.2,1.0,"0,1,2,6",18,-24.008500463074324,-0.06493445579385,0.5086552492700865,0.036960626954669,0.009810659899357,0.03981635140308,0.5306151437910246,induced,0.0503914565101358,0.8062633041621742,16.89149560117302,2.8874723272294438e-05,18.65102639296188,0.0328936485499425,0.0186781464581575,2.826810276406479,2.925901179050705,0.0037254183417,pos,1.0,1,0.9664762976973238,35.20465053880519,0.2634841444127545,-0.7530791177560127,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.21534490972188194,-3.9804010771133655,0.0006151437910245638,0.9999704377898117,0.5_0.6_0.4
9,512,4,16,er,3,0.5,0.6,0.0,0.4,0.2,1.0,"0,5,7,8",20,-25.335122310371688,0.1105007812429611,0.3311867521327192,0.0368501927418365,0.0100531494005145,0.048052263050953,0.4710899014360765,induced,0.0485799479310127,0.7772791668962042,53.489736070381234,2.091055549127324e-05,56.65689149560118,0.0492804625172848,0.0155532474249737,3.979489786344824,4.03701363048301,0.0045681623761457,pos,1.0,1,0.9655557148466398,174.82597954404642,0.8103727781909162,0.4472358724979877,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.2519557049883199,-4.163485824541547,0.05891009856392354,0.7625211924091106,0.5_0.6_0.4
9,512,4,16,er,4,0.5,0.6,0.0,0.4,0.2,1.0,"2,5,7,8",15,-20.73736925533169,-0.1413771300419324,0.3535585038679661,0.039623415518263,0.0101979009902698,0.0618008551546611,0.5782192259609643,induced,0.054231701433794,0.8677072229407041,16.187683284457478,2.781800662498219e-05,20.175953079178885,0.0659179275972165,0.0165209760076409,2.7842506619876857,3.0044914536439222,0.0032713077935218,pos,1.0,1,0.9875315752031214,56.14778309647748,0.3190663380800007,-1.015508578833393,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.14190092198004056,-4.103124432268809,0.048219225960964285,0.833894861934933,0.5_0.6_0.4
9,512,4,16,chain,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,1,4,5",8,-13.355797672101891,-0.0913118247864539,0.3364533084464788,0.0941270636313929,0.0227456043516446,0.3283043227729555,0.4961732586436725,induced,0.0633929306186264,1.0142868898980233,24.04692082111437,1.663907539588762e-05,33.0791788856305,0.0787685907558028,0.0087189660789022,3.180006955968869,3.498904047768564,0.0027688552469496,pos,1.0,1,0.9346834422178508,28.34879632054844,0.1747561519533494,1.632607689266197,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.01418579404567389,-4.742254617024335,0.03382674135632752,0.9144848217084743,0.5_0.6_0.6
9,512,4,16,chain,4,0.5,0.6,0.0,0.6,0.2,1.0,"1,4,6,8",8,-14.340730701774785,-0.072925012462477,0.7411047619532752,0.0637687132618935,0.0151246198423526,0.1464648957253791,0.4550569186969613,induced,0.0495705154441824,0.793128247106919,3.519061583577713,1.0472048570829896e-05,5.2785923753665696,0.0493714706421457,0.0280535008673483,1.2581943584928592,1.6636594666009288,0.0024551600431026,pos,1.0,1,0.9316394809255184,33.930215068501305,0.1587989699546901,-1.642576850908953,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.23177034645482827,-3.5736418466962068,0.07494308130303873,0.6448185225749545,0.5_0.6_0.6
9,512,4,16,grid,0,0.5,0.6,0.0,0.6,0.2,1.0,"0,2,4,6",12,-18.08656030653422,0.1614199434969474,0.4131427224284124,0.0474230878789222,0.0116212906140265,0.0558162484751756,0.5528114377923231,induced,0.060644179777511,0.9703068764401762,42.58064516129033,5.1634696744286175e-05,47.03812316715543,0.0484070642639106,0.0108481588700024,3.7513998110952937,3.85095840413701,0.0031589608981768,pos,1.0,1,0.9708227024725083,517.1311666042375,0.8633252515539817,0.9441773882235992,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.03014289005424313,-4.523759902795244,0.022811437792323086,0.9601620013454074,0.5_0.6_0.6
9,512,4,16,grid,2,0.5,0.6,0.0,0.6,0.2,1.0,"3,4,5,6",12,-18.030080353779365,-0.0045017134613861,0.37526458736446,0.0494670682712884,0.012040609006122,0.0681946624268189,0.5173060973707154,induced,0.0771924386759462,1.2350790188151397,46.686217008797655,3.572831993152108e-05,48.21114369501466,0.0860136813618988,0.0563816961294439,3.843448982114879,3.875590191326675,0.0038320386369037,pos,1.0,1,0.9912603276346303,48.62431033602447,0.4506084956829317,-0.0183766971731671,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.2111349508793925,-2.8756107098635466,0.012693902629284604,0.9874902213517349,0.5_0.6_0.6
9,512,4,16,grid,3,0.5,0.6,0.0,0.6,0.2,1.0,"2,3,5,8",12,-17.749481967737147,0.1618977723061314,0.3777356967496346,0.0535435979451774,0.0130935265779609,0.0969255058801846,0.5366572600199516,induced,0.0610348140021505,0.9765570240344096,52.78592375366569,0.0001150036233256,54.07624633431085,0.0775455583123904,0.0600086798840252,3.966244559594804,3.990395019827087,0.0043046560825043,pos,1.0,1,0.973328929327422,27.257195830984543,0.1135406790910183,-5.690102300437967,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.023722134021802094,-2.8132660624892165,0.006657260019951594,0.9965435567556565,0.5_0.6_0.6
9,512,4,16,er,1,0.5,0.6,0.0,0.6,0.2,1.0,"0,1,3,6",19,-25.58797723058445,-0.1835753994919614,0.8273635729057237,0.0327493396551971,0.0090033705029581,0.0243686419158603,0.5065294919309836,induced,0.0583333410965891,0.9333334575454256,74.72140762463343,4.602042005240289e-05,75.42521994134898,0.0741868635397743,0.1053417812659362,4.313766632402596,4.323141701068052,0.0043595433891035,pos,1.0,1,0.9772159235821584,64.86536367304602,0.5119687241805734,0.2520912641713825,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.0689927384025757,-2.250545155387535,0.023470508069016405,0.9578766103564313,0.5_0.6_0.6
9,512,4,16,er,2,0.5,0.6,0.0,0.6,0.2,1.0,"0,1,2,6",18,-24.3834030982878,-0.097401683690775,0.7629828739051298,0.0361603721349314,0.0095505052564819,0.0407489984724226,0.4998768216822989,induced,0.0653656116858769,1.045849786974031,28.739002932551323,2.714503134040368e-05,33.90029325513197,0.0702120930567534,0.0135983336799237,3.3582551873751814,3.5234236649428814,0.0035492123417277,pos,1.0,1,0.9649234492183568,35.23230327277064,0.2600615644712999,-0.7719630558719691,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.04482974823084768,-4.297808017281774,0.030123178317701116,0.9315633489918604,0.5_0.6_0.6
9,512,4,16,er,3,0.5,0.6,0.0,0.6,0.2,1.0,"0,5,7,8",20,-25.461186125724,0.1657511718644417,0.4967801281990787,0.0366112994079361,0.0099732858852736,0.0483371629576611,0.4795178226411584,induced,0.0644193418576775,1.0307094697228405,46.09970674486804,3.5119715614359525e-05,51.37829912023461,0.0818906575071408,0.0155070768816169,3.830806588699703,3.939215887206885,0.0045227897530005,pos,1.0,1,0.9657919049958922,179.77949854715197,0.8179884644910111,0.4679993213707352,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.030247370680032196,-4.166458786247135,0.05048217735884164,0.8194698482896475,0.5_0.6_0.6
9,512,4,16,chain,3,0.5,0.8,0.0,0.2,0.2,1.0,"0,1,4,5",8,-14.842385561804448,-0.0304372749288179,0.1121511028154929,0.0722136378802035,0.0174437491943184,0.2403642872895476,0.5025412058537352,induced,0.0893266171922065,1.4292258750753044,111.0850439882698,3.840599689294564e-05,113.5483870967742,0.0940129996891093,0.0381492100583877,4.710296070016507,4.732229064107005,0.0040854893464222,pos,0.9970544855015814,1,0.9247509249961328,31.01412749576853,0.1617252809249004,1.2549998332489114,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.3571329515899266,-3.2662502276682046,0.027458794146264842,0.9427962292061031,0.5_0.8_0.2
9,512,4,16,grid,0,0.5,0.8,0.0,0.2,0.2,1.0,"0,2,4,6",12,-19.58973234649374,0.0538066478323158,0.1377142408094708,0.0417040286355189,0.0102127308712871,0.0512171411809408,0.5417006436249859,induced,0.0579187752152819,0.9267004034445115,70.26392961876833,0.0001482909377856,71.67155425219941,0.0595599377776295,0.0422070241091391,4.252258574945883,4.272093936002029,0.0036209635723132,pos,1.0,1,0.960710727238914,782.9266232313994,0.9206998237306436,1.1922429888705974,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.07612495503347134,-3.165168623707251,0.011700643624985907,0.9893612877904432,0.5_0.8_0.2
9,512,4,16,grid,2,0.5,0.8,0.0,0.2,0.2,1.0,"3,4,5,6",12,-19.65673539058537,-0.0015005711537953,0.1250881957881533,0.0436146378872142,0.0106225696297317,0.0575960687608566,0.5494759339298857,induced,0.0760623602858678,1.216997764573886,78.0058651026393,1.800092818855389e-05,79.29618768328446,0.0946589692825325,0.073346750474617,4.356784017486286,4.3731900528733965,0.0034934034931575,pos,1.0,1,0.991179671768844,53.63886743765039,0.4567081157636233,0.0064460945396339,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.19638697717041315,-2.6125570770157065,0.01947593392988567,0.9708010241352888,0.5_0.8_0.2
9,512,4,16,grid,3,0.5,0.8,0.0,0.2,0.2,1.0,"2,3,5,8",12,-19.30662595383239,0.0539659241020438,0.1259118989165448,0.0465472139514058,0.0113840394310307,0.0890589644615517,0.4695333245907553,induced,0.0541576902439718,0.8665230439035497,32.84457478005865,0.0001986774997876,36.48093841642229,0.0548598899899364,0.0150318334347908,3.4917865799997,3.596789889009681,0.003930370818996,pos,1.0,1,0.973949912157317,28.9493751531782,0.1121845705606112,-6.093720896991654,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.14326657594634046,-4.1975850976408,0.06046667540924472,0.7515315435977395,0.5_0.8_0.2
9,512,4,16,er,1,0.5,0.8,0.0,0.2,0.2,1.0,"0,1,3,6",19,-26.7966450004107,-0.0611917998306538,0.2757878576352413,0.0311504200032268,0.008556565204948,0.0224428892148498,0.4558969096725621,induced,0.0557752241601221,0.8924035865619545,102.87390029325512,4.099726421089131e-05,108.1524926686217,0.06349841683279,0.0120216555960474,4.6335039692026125,4.683542200387023,0.004542539619774,pos,1.0,1,0.9635226700606376,63.35157965991655,0.4970253635396384,0.1938862780463962,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.1138367974247151,-4.421045622583924,0.07410309032743795,0.6511564701026958,0.5_0.8_0.2
9,512,4,16,er,2,0.5,0.8,0.0,0.2,0.2,1.0,"0,1,2,6",18,-25.554516234599127,-0.032467227896925,0.2543276246350432,0.0335439458079917,0.0088941326970546,0.0333112390340105,0.4648761474602506,induced,0.0555434658609514,0.8886954537752231,58.18181818181819,0.0001969035690038,64.04692082111437,0.0657184893664038,0.0111714303784567,4.0635729035553645,4.15961595257534,0.0034829659899014,pos,1.0,1,0.9621476192344524,36.9424941878843,0.2617834130325459,-0.7711534738988264,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.11800067384072911,-4.494395618731762,0.06512385253974945,0.7179630305447838,0.5_0.8_0.2
9,512,4,16,er,3,0.5,0.8,0.0,0.2,0.2,1.0,"0,5,7,8",20,-27.0374649433484,0.0552503906214805,0.1655933760663596,0.0333655420849176,0.009059067325476,0.0422924380263176,0.4991489922635964,induced,0.0545225502651661,0.8723608042426577,45.04398826979472,3.288396586909057e-05,47.3900293255132,0.0702019506308543,0.0299095646659499,3.807639529418169,3.858411854791591,0.0042246926266666,pos,1.0,1,0.9663381837072076,204.0853007641199,0.8244546491581439,0.4901154689621365,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.13655217431751834,-3.509576961245604,0.030851007736403646,0.9283391236380593,0.5_0.8_0.2
9,512,4,16,er,4,0.5,0.8,0.0,0.2,0.2,1.0,"2,5,7,8",15,-22.377872173725454,-0.0706885650209662,0.176779251933983,0.0351423243189136,0.0090210265580963,0.051501372492241,0.5489041940512769,induced,0.0551842565474634,0.8829481047594145,42.9325513196481,5.4268254308244056e-05,45.63049853372434,0.0602080831471084,0.0222961422591792,3.759630310231809,3.820576320448888,0.0031240726331115,pos,1.0,1,0.9888234639558184,60.83970192639665,0.3227257887356312,-0.9925528583629104,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.12448885161218151,-3.8033416083429743,0.018904194051276857,0.9724667267808946,0.5_0.8_0.2
9,512,4,16,grid,0,0.5,0.8,0.0,0.4,0.2,1.0,"0,2,4,6",12,-19.68321555521304,0.1076132956646316,0.2754284816189416,0.0413620522792239,0.0101285369774547,0.0499921370756044,0.520078224571916,induced,0.047227721028477,0.7556435364556329,43.87096774193549,1.4649854240382688e-05,47.976539589442815,0.0355750763305992,0.008661503877456,3.781252774244974,3.8707121328732415,0.0034275886833173,pos,1.0,1,0.9646616834812102,749.8813318089495,0.9071652150901288,1.143714059589517,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.2801855266244612,-4.748866913579732,0.009921775428084034,0.9923387460051345,0.5_0.8_0.4
9,512,4,16,grid,1,0.5,0.8,0.0,0.4,0.2,1.0,"2,3,4,7",12,-20.37080599894385,-0.0875409075778727,0.4309800901856908,0.0420700583952469,0.010262035656386,0.0418816439042691,0.4620228928442947,induced,0.0435884064160256,0.6974145026564111,40.58651026392962,1.9384903121221944e-06,45.395894428152495,0.0409054607863607,0.0085049396969222,3.703435751888168,3.815421669860224,0.004443791016407,pos,1.0,1,0.9721284453780006,40.00679318912675,0.2884694302881542,-0.8067249427184989,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.3603753496364573,-4.76710814346842,0.06797710715570532,0.6969742559080222,0.5_0.8_0.4
9,512,4,16,grid,2,0.5,0.8,0.0,0.4,0.2,1.0,"3,4,5,6",12,-19.70795578200933,-0.0030011423075907,0.2501763915763066,0.0432190471600469,0.0105229917953669,0.0579104308424464,0.5407376965822752,induced,0.0670108722008954,1.0721739552143263,117.30205278592376,6.71350448867216e-05,120.0,0.0672255544494253,0.0248924141488562,4.7647522558125655,4.787491742782055,0.0034684856895247,pos,1.0,1,0.990720283030996,54.51592486600631,0.4598417123496283,0.0213227962048548,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,0.06968832113914453,-3.6931921745839005,0.010737696582275191,0.9910327812469863,0.5_0.8_0.4
9,512,4,16,grid,3,0.5,0.8,0.0,0.4,0.2,1.0,"2,3,5,8",12,-19.380282955690404,0.1079318482040876,0.2518237978330897,0.0462085995610436,0.0112990111797028,0.086879053480792,0.4674255011977742,induced,0.0497294949061183,0.7956719184978933,29.208211143695017,0.0001689404445254,36.71554252199414,0.0626611606298806,0.0083241590168773,3.3744498732951613,3.6032001673706,0.003909626152094,pos,1.0,1,0.9735767111315397,28.92619486955908,0.1136786379901861,-5.938403956360792,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.22856834079123114,-4.78859326721211,0.06257449880222582,0.7364575058127485,0.5_0.8_0.4
9,512,4,16,er,2,0.5,0.8,0.0,0.4,0.2,1.0,"0,1,2,6",18,-25.77031994818244,-0.06493445579385,0.5086552492700865,0.0331368274846777,0.00876373779392,0.033948640062668,0.4599139296706566,induced,0.0513933366295059,0.822293386072095,22.873900293255133,0.0001843755070044,23.6950146627566,0.0701818025275649,0.0852468664786113,3.12999653539421,3.1652646742316666,0.0034003948747929,pos,1.0,1,0.9614383304685986,36.99925133091338,0.2604574424348785,-0.7768714098069509,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.19565803024316117,-2.4622039203431947,0.07008607032934344,0.6812986838777748,0.5_0.8_0.4
9,512,4,16,er,3,0.5,0.8,0.0,0.4,0.2,1.0,"0,5,7,8",20,-27.11057189477936,0.1105007812429611,0.3311867521327192,0.0332324266995749,0.0090156182383029,0.0424141011630109,0.5160793845970576,induced,0.0531179492108637,0.8498871873738202,66.97947214076247,2.678889942560443e-05,68.97360703812318,0.0323450824218918,0.016206673663472,4.2043861864864445,4.233723924729061,0.0041868459680439,pos,1.0,1,0.9666868933949372,208.29325887322247,0.8300127690152522,0.5067894342126615,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.16265165904263337,-4.122332167038463,0.013920615402942427,0.9849746851151817,0.5_0.8_0.4
9,512,4,16,er,4,0.5,0.8,0.0,0.4,0.2,1.0,"2,5,7,8",15,-22.50392921670092,-0.1413771300419324,0.3535585038679661,0.0348931738671614,0.0089522333979461,0.0519732370864446,0.5632802787645589,induced,0.0505545435245679,0.8088726963930879,30.26392961876833,1.6147899603757155e-05,32.023460410557185,0.060375820222861,0.0343044137703845,3.40995656175207,3.4664687720154106,0.0030370113335248,pos,1.0,1,0.9876666546019603,61.213417301017074,0.319699774491253,-1.061531795385073,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.2121137335233499,-3.37248125173666,0.03328027876455886,0.9171085399240628,0.5_0.8_0.4
9,512,4,16,grid,0,0.5,0.8,0.0,0.6,0.2,1.0,"0,2,4,6",12,-19.837621134992773,0.1614199434969474,0.4131427224284124,0.040791858637772,0.0099881545861906,0.0479847851819264,0.4975882621784428,induced,0.0558365959376909,0.8933855350030552,27.56598240469208,6.220975896186861e-05,28.38709677419355,0.0729184897547446,0.0887285409948636,3.3165824909746147,3.345934702987141,0.0031980877538145,pos,1.0,1,0.9696742996382052,697.0817023978933,0.8847064265625101,1.0674612189890882,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.11273706114767273,-2.422173671470086,0.03241173782155721,0.9212056907768107,0.5_0.8_0.6
9,512,4,16,grid,1,0.5,0.8,0.0,0.6,0.2,1.0,"2,3,4,7",12,-20.70909523715124,-0.131311361366809,0.646470135278536,0.0409992006186498,0.0099942545437549,0.0425273255701865,0.4805536345481113,induced,0.0558444963489906,0.8935119415838506,41.40762463343109,2.301290620405625e-05,42.9325513196481,0.0616182051403416,0.0403922318304633,3.7234650337637407,3.759630310231809,0.0044034577805225,pos,1.0,1,0.9710792156746196,40.00749133170604,0.2890887334634295,-0.7623361523805812,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.11259557952081663,-3.2091177939276516,0.04944636545188874,0.8261233551125224,0.5_0.8_0.6
9,512,4,16,grid,2,0.5,0.8,0.0,0.6,0.2,1.0,"3,4,5,6",12,-19.793122782247917,-0.0045017134613861,0.37526458736446,0.0425797840988083,0.0103622083914513,0.0584285213680516,0.5098548524777662,induced,0.0570446346982372,0.9127141551717952,97.71260997067448,0.0001780713419261,100.41055718475074,0.0656852220732832,0.0242803678254268,4.582030618997273,4.609267352972172,0.0034278436766024,pos,1.0,1,0.9898955154805468,56.02101011921855,0.4650844661526863,0.0464873533795023,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.09133253046179339,-3.7180871635881756,0.02014514752223384,0.9687921089760835,0.5_0.8_0.6
9,512,4,16,grid,3,0.5,0.8,0.0,0.6,0.2,1.0,"2,3,5,8",12,-19.50188458983483,0.1618977723061314,0.3777356967496346,0.0456518735797595,0.0111593693880491,0.083385735719135,0.460981232852353,induced,0.0576200961119902,0.921921537791844,28.85630498533725,2.980173478059184e-05,37.18475073313783,0.0580805043020021,0.0069701723857121,3.362328512762817,3.615898750707727,0.0038911383089837,pos,1.0,1,0.972791327275685,28.91230334372974,0.1159991776334139,-5.706609836904282,papers/paper14_modular_spectral_action/results/sff_features_v3_N9_fixed/paper14_v3_sff_features.csv,sff_features_v3_N9_fixed,-0.08129515905560036,-4.966115321988705,0.06901876714764704,0.6892470660423966,0.5_0.8_0.6
