center,alpha,R2_free,R2_newton,n_pairs
76,1.4857574033265515,0.8309978873728747,0.8255239309510323,205
612,1.4927281520359057,0.8916144523987828,0.885544908476846,185
270,1.0005504091156063,0.890886596574311,0.8908865883542502,211
550,0.8858260068535758,0.8680331080786875,0.8676943075941193,174
189,1.4287874903805375,0.8216144184830959,0.8176816178977051,219
2,1.1702045261530711,0.8876177210209211,0.8868935657579684,186
105,1.0894995937322396,0.8908785738461262,0.8906586670669068,240
627,1.263467613288525,0.893686183759389,0.8918030821317036,215
624,1.7151173737615568,0.8042467850050647,0.7907131957382999,204
56,1.1407959845629168,0.8819234225164796,0.8815187916619082,237
720,1.2187622964408455,0.8398905052024173,0.8385255368620071,215
629,1.1109480826282008,0.9022884430343867,0.9019822462031436,169
336,1.7779890352876981,0.8554380449551422,0.838678295047821,213
590,1.473249414302581,0.8521692785704938,0.8474117632774498,185
652,1.433161669045899,0.8661675511667627,0.8620848528659495,240
259,1.3431248014080033,0.8611046578997623,0.8587073557345831,228
94,1.2524764513785152,0.8764848379036997,0.8747692760510144,206
759,1.1003752312408135,0.8759816472199992,0.8756968331567387,198
467,1.1795110941966849,0.9170044617455543,0.9159940978567989,183
656,1.089239368955066,0.9031761931047103,0.9029469638158419,206
206,1.1987373990577286,0.9091111498229664,0.9081858356420498,202
460,1.5750665891249311,0.8881779854416166,0.8790794102987454,198
563,0.8181652411121435,0.8557200666293153,0.8548826201236333,228
531,1.5583474522033622,0.889903931443602,0.882436541450188,178
737,1.150758245356874,0.7999048729907495,0.7993065552431216,220
566,1.5346295976096738,0.7730369691200509,0.764510039823751,223
650,1.323428298234452,0.8420465033678561,0.8400411477010007,181
660,1.448508824042546,0.7730212881401636,0.7680987175942819,199
658,1.0414980176283133,0.9286111170295355,0.9285658272213795,170
785,0.9888293983367263,0.9462733809198407,0.9462706582284488,187
406,1.1743962624146724,0.8480345536184062,0.8471445472487065,197
196,1.4256459993052046,0.8430753610294242,0.8395053843334774,192
188,1.5927391557429633,0.8825075405535913,0.8731028092476745,224
279,1.0610625536250105,0.8500108288049242,0.8499234506519011,199
194,0.42361328546690075,0.8649308772776951,0.8577976543377369,221
229,1.27520852536109,0.7366744951808679,0.7356330695089576,184
409,1.5300755597443474,0.8775653189297676,0.8691642912429601,188
132,1.520120029688619,0.8335888633984858,0.8267936026127625,210
481,1.225960149840664,0.8191910933898053,0.8177057291575115,233
287,0.7480897153789566,0.8115184287229845,0.8102425937360215,215
64,0.9506053119049619,0.8671584880938377,0.8671137132405132,177
390,1.7416839695195319,0.7821335724835066,0.7691004492042919,188
318,1.468287764705676,0.8785237529800306,0.8722317927684385,215
170,1.599241239466428,0.8859468976945297,0.8759170249082655,218
127,0.8837837259567699,0.8906903350696286,0.8903184028355067,223
231,0.31013080640148216,0.8668067676380418,0.8576847489774599,214
352,0.9451552757763592,0.8093112429424001,0.8092638071221409,192
288,0.9082423470043264,0.8994161941259313,0.899203432902761,193
67,0.8208098786088316,0.9171270963205592,0.9162019839725667,235
375,1.4124694949278065,0.8797619114427486,0.8761887059621419,205
