galaxy,rotmod,n_points_rotmod,sigma_source,Rd_fit,lambda_corr,n_rings,n_theta,ml_mode,beta_grav,beta_mod_bridge,beta_mod_ML,bridge_consistency,verdict,N_graph,n_edges_input,mi_rho_graph,mi_mean_degree_weighted,mi_std_degree_weighted,mi_mean_degree_binary,mi_std_degree_binary,mi_lambda2,mi_norm_lambda2,mi_clustering_binary,mi_effective_diameter_90,mi_mean_shortest_path,mi_laplacian_trace,mi_ds_graph,mi_ds_fit_r2,mi_dw_graph,mi_dw_fit_r2,mi_ds_over_dw,mi_alpha_eff_graph,delta3_proxy,mean_MI,max_MI,lambda_corr_factor,result_dir
UGC12732,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC12732_rotmod.dat,16,SBdisk+SBbul,1.802068690707102,2.7031030360606527,12,12,trained_gradient_boosting,0.7414905493581587,1.8108126881921816,2.3712265530025247,0.2363392330018945,moderate_bridge,144,10296.0,1.0,14.602241411072274,23.54536722802348,143.0,0.0,0.001811135285718,0.6617845361921519,1.0,7639.414260349826,1351.5269111997293,2102.7227631944074,2.4119613382772256,0.8785831950401898,1.7938777632276794,0.99207023049155,1.3445516677443192,0.4829810987163174,0.0537042422593655,0.1021135763012047,5.0062365596775775,1.5,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.5_v1
UGCA281,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGCA281_rotmod.dat,7,SBdisk+SBbul,0.3890760501780758,0.5836140752671137,12,12,trained_gradient_boosting,0.8075013681280074,1.924747361388941,2.625765375623437,0.2669766387897673,moderate_bridge,144,10296.0,1.0,45.09904881977283,33.36613389646745,143.0,0.0,8.263077218140328,0.7755748145600436,1.0,9.429015676618809,5.0950409813620805,6494.263030047288,2.430839603787483,0.8776526296833904,2.9878566843692065,0.9587568782309625,0.8135730259434044,0.6150027362560149,0.0743190731637436,0.3153779637746353,2.2250510172575004,1.5,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.5_v1
UGCA442,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGCA442_rotmod.dat,8,SBdisk+SBbul,1.211538117344378,1.817307176016567,12,12,trained_gradient_boosting,0.8239013130550044,1.9530536663329368,2.4560132502083767,0.2047869993505802,moderate_bridge,144,10296.0,1.0,24.89246467115448,29.302744717697287,143.0,0.0,0.0099495011042929,0.7056734805787699,1.0,2898.6213461203165,496.3226468190545,3584.5149126462447,2.423513240980817,0.8780226947887322,1.5799316692810537,0.9850745907556032,1.5339354784144774,0.6478026261100087,0.065936831477955,0.1740731795185628,3.719605386753674,1.5,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.5_v1
UGCA444,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGCA444_rotmod.dat,36,SBdisk+SBbul,0.808708266758908,1.213062400138362,12,12,trained_gradient_boosting,0.8538308903116283,2.0047121166778705,2.521617422792411,0.2049895838450089,moderate_bridge,144,10296.0,1.0,41.33121043701189,33.47998102259987,143.0,0.0,0.0304502421801883,0.7672988684109497,1.0,1467.7514451524337,248.9536380626904,5951.694302929713,2.430015778213897,0.877691945075614,1.5289137406793527,0.9868916399234932,1.5893740199719515,0.7076617806232566,0.0731622990045963,0.2890294436154677,2.7582640613322,1.5,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda1.5_v1
CamB,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/CamB_rotmod.dat,9,SBdisk+SBbul,0.6017076720336605,1.203415344067321,12,12,trained_gradient_boosting,0.8014504650473748,1.914303502671769,2.6271474357473728,0.2713376201792091,moderate_bridge,144,10296.0,1.0,52.976404265616765,36.22231488422982,143.0,0.0,8.271260469799698,0.8118778994746655,1.0,9.239821849047296,4.569832043233996,7628.602214248815,2.432711398904318,0.8775605567313072,2.9581478422753804,0.9599763268722252,0.8223765439096845,0.6029009300947497,0.0759680083928802,0.3704643654938235,2.4952812461381457,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
D512-2,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/D512-2_rotmod.dat,4,SBdisk+SBbul,1.113395048427806,2.226790096855612,12,12,trained_gradient_boosting,0.8287111512830512,1.9613554471145465,2.550274743497787,0.2309238633542353,moderate_bridge,144,10296.0,1.0,41.39387586367905,23.7004104557405,143.0,0.0,12.624058426620756,0.6891957800536438,1.0,6.741796032197712,3.9954573748497504,5960.718124369783,2.426096969135798,0.8779435564948377,3.084159156005042,0.957782295912271,0.7866315732805301,0.6574223025661023,0.0730114542095977,0.289467663382371,2.022139474440648,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
D564-8,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/D564-8_rotmod.dat,6,SBdisk+SBbul,0.6134810215837662,1.2269620431675323,12,12,trained_gradient_boosting,0.8430288333876006,1.9860677664269983,2.424336217284818,0.1807787417162239,strong_bridge,144,10296.0,1.0,28.93209919636797,27.137592789673214,143.0,0.0,0.0222829215329199,0.6876805458780244,1.0,2094.932749228248,355.6328013653249,4166.222284276988,2.425003195229587,0.8779862790996992,1.543167768185345,0.9874009977260751,1.571444949294928,0.6860576667752012,0.0693703531670622,0.2023223720025732,2.9731581292460114,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
D631-7,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/D631-7_rotmod.dat,16,SBdisk+SBbul,0.907574541424315,1.81514908284863,12,12,trained_gradient_boosting,0.8101706674056324,1.9293545719421217,2.5242081419150475,0.2356594767662966,moderate_bridge,144,10296.0,1.0,20.032385622836667,32.01381870950595,143.0,0.0,0.0051825371084514,0.7917829557983264,1.0,6170.933973907876,1137.3222912220533,2884.66352968848,2.4305278986898835,0.8776453240053735,1.6203643792626363,0.9841896945059568,1.499988477774314,0.6203413348112647,0.0687429093694817,0.1400866127471095,5.17296797120805,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
DDO064,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/DDO064_rotmod.dat,14,SBdisk+SBbul,1.0011375905583526,2.002275181116705,12,12,trained_gradient_boosting,0.8621906517335178,2.019141064892052,3.6688141565890686,0.4496474940640585,failed_bridge,144,10296.0,1.0,53.81458096897008,41.99582977151437,143.0,0.0,0.0470198994004644,0.8487311856812304,1.0,1362.5058893670684,230.79673307208708,7749.299659531692,2.4338433866902136,0.8775057808199997,1.518236919733478,0.9876112675118855,1.603072191866779,0.7243813034670357,0.0763888515325859,0.3763257410417487,2.629422211696069,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
DDO154,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/DDO154_rotmod.dat,12,SBdisk+SBbul,0.440391488825231,0.880782977650462,12,12,trained_gradient_boosting,0.7259888446166536,1.784056745808344,2.4560132502083767,0.2735964491816245,moderate_bridge,144,10296.0,1.0,9.88285261381634,20.38934412295928,143.0,0.0,0.0003995935801719,0.7190354662675184,1.0,55526.639658005486,19683.980336649925,1423.130776389553,2.425489240065316,0.8778884078822251,1.9034243452879884,0.9968886441927028,1.2742766719726593,0.4519776892333071,0.0623844001124997,0.069110857439275,6.159705175244708,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
DDO161,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/DDO161_rotmod.dat,31,SBdisk+SBbul,1.4036053154543735,2.8072106309087475,12,12,trained_gradient_boosting,0.7852042570116664,1.8862625476021364,2.5242081419150475,0.2527309787650551,moderate_bridge,144,10296.0,1.0,18.14421411999585,31.59055346414362,143.0,0.0,0.0025992303675578,0.7917211800174367,1.0,13287.699053103694,3778.209517681062,2612.766833279403,2.429812266160753,0.8776722788488809,1.683096323213468,0.9857735508453522,1.4436560954049322,0.5704085140233328,0.0669994809855366,0.1268826162237472,6.050573506962292,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
DDO168,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/DDO168_rotmod.dat,10,SBdisk+SBbul,1.024840073681334,2.049680147362668,12,12,trained_gradient_boosting,0.8525263315605467,2.002460448273504,2.5218239292390003,0.2059475584095288,moderate_bridge,144,10296.0,1.0,39.99658201583569,33.94967380315505,143.0,0.0,0.033147190040232,0.7685130046227066,1.0,1642.585586888399,278.0912145869692,5759.50781028034,2.430471183340922,0.8776712982896898,1.5318937865052829,0.987600659979334,1.5865794383079053,0.7050526631210934,0.0732840650485366,0.2796963777331167,3.031879931335095,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
DDO170,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/DDO170_rotmod.dat,8,SBdisk+SBbul,1.6909964625764278,3.3819929251528555,12,12,trained_gradient_boosting,0.8136619291979654,1.9353804897956883,2.3712265530025247,0.1838061667515294,strong_bridge,144,10296.0,1.0,18.811357295806328,21.96341929132341,143.0,0.0,0.0094279538278152,0.6203110621180907,1.0,3391.9016973615408,580.8228237214526,2708.835450596111,2.415604806805826,0.8785394309281631,1.591289512083081,0.9866498994255016,1.5180171731564251,0.6273238583959309,0.06252453899842,0.1315479531175267,3.5450773501173005,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
ESO079-G014,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/ESO079-G014_rotmod.dat,15,SBdisk+SBbul,1.9735133665167848,3.9470267330335695,12,12,trained_gradient_boosting,0.7285445226431264,1.7884678460820362,2.544644144837404,0.2971638687827941,moderate_bridge,144,10296.0,1.0,22.41425503943781,26.331191063623564,143.0,0.0,1.025109593809126,0.6029653915729768,1.0,29.24995134319625,14.3615268356681,3227.652725679045,2.401823580585351,0.8792943043091431,2.6319841441876384,0.9778533735449042,0.9125524505493074,0.4570890452862528,0.0549362883488798,0.1567430422338309,4.058265968067804,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
ESO116-G012,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/ESO116-G012_rotmod.dat,15,SBdisk+SBbul,1.4414755365749838,2.882951073149968,12,12,trained_gradient_boosting,0.8215859782413757,1.9490573984446145,2.521617422792411,0.2270606235396921,moderate_bridge,144,10296.0,1.0,27.348798062939828,37.57514951480722,143.0,0.0,0.0099169294708731,0.7870635567879449,1.0,4502.16959210059,775.5718453752484,3938.2269210633353,2.42976446899637,0.8776862325759581,1.5934153139227527,0.9847967404966028,1.5248783212799992,0.6431719564827514,0.0695554570999683,0.1912503361044743,5.185804619390512,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
ESO444-G084,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/ESO444-G084_rotmod.dat,7,SBdisk+SBbul,0.4616459500778223,0.9232919001556448,12,12,trained_gradient_boosting,0.7706916917302142,1.86121385992635,2.521617422792411,0.2618968115055048,moderate_bridge,144,10296.0,1.0,17.348192929600824,28.626953357196,143.0,0.0,0.0028744012682198,0.7467693987087136,1.0,11244.63265554336,2009.707779027069,2498.1397818625187,2.426060848739778,0.8778547998087748,1.7194031453109486,0.987901576221843,1.41099011907474,0.5413833834604285,0.0635559550046037,0.121316034472733,5.490868097533183,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
ESO563-G021,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/ESO563-G021_rotmod.dat,30,SBdisk+SBbul,2.7552391828439164,5.510478365687833,12,12,trained_gradient_boosting,0.6911295635657915,1.723889626714556,2.402495611138739,0.282458782142181,moderate_bridge,144,10296.0,1.0,14.571470673823343,29.31578433081093,143.0,0.0,0.007922467574246,0.61608771647623,1.0,1535.416120416546,464.5941549706493,2098.2917770305617,2.385055097220022,0.8798776309666786,2.367023195889334,0.991719432206294,1.007617965621124,0.3822591271315829,0.0370200523994771,0.101898396320443,6.995919557502794,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F561-1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F561-1_rotmod.dat,6,SBdisk+SBbul,1.928800574618546,3.857601149237092,12,12,trained_gradient_boosting,0.7774029531110185,1.8727974970696173,2.550274743497787,0.2656487298693891,moderate_bridge,144,10296.0,1.0,30.5297132378814,20.02377378067651,143.0,0.0,5.958018374812962,0.6214810039539704,1.0,10.688107441512395,5.804247645586704,4396.278706254921,2.4169822665082195,0.8784899912240964,2.8712039953990467,0.9681952766614588,0.8418009554114951,0.554805906222037,0.0676990523549778,0.2134944981670027,2.199630351708397,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F563-1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F563-1_rotmod.dat,17,SBdisk+SBbul,1.5260186071093271,3.0520372142186543,12,12,trained_gradient_boosting,0.7132709246380071,1.7621056159252002,2.3712265530025247,0.2568801097077947,moderate_bridge,144,10296.0,1.0,12.793909486717649,21.770474746707105,143.0,0.0,0.0013995652297664,0.5841579378531715,1.0,4622.536592841114,819.289944486214,1842.3229660873408,2.38143205814621,0.8802762299874857,1.844890591889964,0.9960027497629692,1.2908256286930255,0.4265418492760142,0.0399069724403902,0.089467898508515,5.3738945869941865,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F563-V1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F563-V1_rotmod.dat,6,SBdisk+SBbul,3.6514465706831896,7.302893141366379,12,12,trained_gradient_boosting,0.8738964233617526,2.039345226722385,2.6433953235323338,0.2285129626403231,moderate_bridge,144,10296.0,1.0,64.93291235533486,29.21534681544409,143.0,0.0,28.48813433007773,0.8190199798650957,1.0,4.451038257297849,2.731955341067916,9350.33937916822,2.433281154356425,0.8775367530584819,3.250721331845122,0.9505929148733196,0.7485357574391914,0.7477928467235051,0.0774476950601465,0.4540763101771669,1.8648355509969416,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F563-V2,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F563-V2_rotmod.dat,10,SBdisk+SBbul,2.7685467104399866,5.537093420879973,12,12,trained_gradient_boosting,0.7750264100277988,1.8686955837079808,2.6271474357473728,0.2886978635912099,moderate_bridge,144,10296.0,1.0,45.97203887903466,41.55437558145736,143.0,0.0,4.787589619383783,0.8221594264586273,1.0,14.879255592872228,7.297945611508162,6619.973598580991,2.4326165873097643,0.8775602300834086,2.832262438748524,0.9639583106109044,0.8588951906535367,0.5500528200555976,0.0749598511043682,0.3214827893638787,3.3370747211919487,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F565-V2,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F565-V2_rotmod.dat,7,SBdisk+SBbul,1.7876047351902258,3.575209470380452,12,12,trained_gradient_boosting,0.7610591049290107,1.8445880151074725,2.551173002942841,0.276964747988594,moderate_bridge,144,10296.0,1.0,31.51484651994036,26.69693292724593,143.0,0.0,3.032362513809093,0.6847456322538562,1.0,17.902168992133817,8.193484016895065,4538.137898871411,2.424132876950734,0.8780298231539874,2.7749876233835824,0.9685148272359724,0.8735652932372195,0.5221182098580215,0.069725988475901,0.2203835420974849,2.918480591569016,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F567-2,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F567-2_rotmod.dat,5,SBdisk+SBbul,2.287813248781353,4.575626497562706,12,12,trained_gradient_boosting,0.8086585699078879,1.9267446916610145,2.550274743497787,0.2444952464147373,moderate_bridge,144,10296.0,1.0,35.54160199219562,23.138828570281845,143.0,0.0,8.732573011788865,0.6647430894854965,1.0,8.610900318701702,4.887100265943887,5117.99068687617,2.423129259420885,0.8781126920225564,3.004105098094896,0.9612535838111465,0.8066060208604399,0.6173171398157757,0.0709363511100002,0.2485426712740953,2.201466754814173,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F568-1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F568-1_rotmod.dat,12,SBdisk+SBbul,1.6899741764519112,3.3799483529038223,12,12,trained_gradient_boosting,0.7421634307567002,1.8119740814860648,2.541788194630885,0.2871262502070134,moderate_bridge,144,10296.0,1.0,23.805753035536043,28.1996719666034,143.0,0.0,1.4679145458927445,0.62843309223983,1.0,28.043799273303712,14.124864186420693,3428.02843711719,2.407661381696651,0.8789278397649765,2.7025698673204777,0.9743243237398932,0.8908784970964616,0.4843268615134004,0.0571941112798491,0.166473797451301,4.1582896536643,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F568-3,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F568-3_rotmod.dat,18,SBdisk+SBbul,3.5264737681431364,7.052947536286273,12,12,trained_gradient_boosting,0.7698598234753558,1.859778055318464,2.628524549065314,0.2924631211910163,moderate_bridge,144,10296.0,1.0,36.037612878907545,35.878246581300694,143.0,0.0,3.404529485496224,0.7560609887194547,1.0,20.45015524440884,9.792205478399104,5189.416254562687,2.4283148204034903,0.8777714604574027,2.8135821583307417,0.9658746583749114,0.8630687443099849,0.5397196469507115,0.0712702346868984,0.2520112788734793,3.810839630342093,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F568-V1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F568-V1_rotmod.dat,15,SBdisk+SBbul,1.690231829361957,3.380463658723914,12,12,trained_gradient_boosting,0.7525848069243857,1.8299613767514893,2.424336217284818,0.2451701361781453,moderate_bridge,144,10296.0,1.0,19.10232945372888,31.34817260872376,143.0,0.0,0.0028680047279832,0.6918521942809369,1.0,4508.689306369975,793.1549574420524,2750.7354413369585,2.414849282133153,0.8784239845674365,1.7581763238658268,0.9909244236846512,1.373496644991472,0.5051696138487713,0.0555009821358819,0.1335827234526495,6.073094233788521,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F571-8,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F571-8_rotmod.dat,13,SBdisk+SBbul,0.6439528366869588,1.2879056733739176,12,12,trained_gradient_boosting,0.5573321577397716,1.492955304258846,1.5090218324491294,0.0106469819354486,strong_bridge,144,10104.0,0.9813519813519812,10.508635324634191,27.98314899649931,140.33333333333334,5.2493385826745405,0.0001084956104922,0.3359330074126123,0.984091296327462,19376.44639756782,4014.196942040005,1513.2434867473237,2.110672083958969,0.8992656888338153,2.16349919288838,0.9973042813423594,0.9755825612955816,0.1146643154795432,0.0168954090106579,0.0734869603121272,8.91594407937845,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F571-V1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F571-V1_rotmod.dat,7,SBdisk+SBbul,2.3896484207893915,4.779296841578783,12,12,trained_gradient_boosting,0.8358987493455823,1.9737612413704748,2.424336217284818,0.1858549869039919,strong_bridge,144,10296.0,1.0,25.82263531490157,26.985961295158724,143.0,0.0,0.0171744548386729,0.684067456960735,1.0,2338.8335898026703,398.4564202637831,3718.459485345826,2.42393133389646,0.8780356664716171,1.555796000086656,0.9869136701394342,1.558000749302254,0.6717974986911646,0.0678418125533262,0.180577869334976,3.3459026915385337,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F574-1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F574-1_rotmod.dat,14,SBdisk+SBbul,1.8641842144337355,3.728368428867471,12,12,trained_gradient_boosting,0.7509823839054639,1.827195594620831,2.543363741513862,0.2815830607330877,moderate_bridge,144,10296.0,1.0,27.452113840813176,30.46513616336673,143.0,0.0,2.060605844204823,0.6741939274076068,1.0,24.89223026787922,12.337947056592515,3953.1043930770975,2.4177628334797268,0.8783439019679711,2.732018791772136,0.972151837900764,0.8849729880193958,0.5019647678109278,0.063256905340024,0.1919728240616306,3.98716864651124,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F574-2,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F574-2_rotmod.dat,5,SBdisk+SBbul,3.021066645325999,6.042133290651998,12,12,trained_gradient_boosting,0.8211248328057459,1.9482614614227167,2.5433289949888374,0.2339719064024321,moderate_bridge,144,10296.0,1.0,42.18095960143708,22.32335334187585,143.0,0.0,13.40042829205458,0.6928198490615547,1.0,6.716771935744981,3.964259947003869,6074.058182606939,2.4260421770559546,0.8779393162949292,3.05292817753409,0.9604219710738732,0.7946607440387007,0.6422496656114918,0.0730216347814568,0.2949717454645949,1.943553569431104,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F579-V1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F579-V1_rotmod.dat,14,SBdisk+SBbul,2.440960278478003,4.881920556956006,12,12,trained_gradient_boosting,0.7390186910278462,1.8065462607140628,2.5854073242373405,0.3012527489273014,moderate_bridge,144,10296.0,1.0,30.685610838793977,34.10078955231443,143.0,0.0,1.4426745104646377,0.7297250005440719,1.0,33.67327178281574,14.997749501321426,4418.727960786333,2.425384766619836,0.877920954974792,2.642051153160089,0.9743477094055124,0.9179931144478012,0.4780373820556924,0.0685378197087976,0.2145846911803774,4.21257513613672,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F583-1,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F583-1_rotmod.dat,25,SBdisk+SBbul,1.5006595409888257,3.001319081977651,12,12,trained_gradient_boosting,0.745357963390409,1.817487844811846,2.4560132502083767,0.2599845116236062,moderate_bridge,144,10296.0,1.0,19.02548407010692,32.32368416443816,143.0,0.0,0.0023029935554433,0.7076038013384303,1.0,6057.061680200003,1068.046616175846,2739.669706095395,2.416585205179001,0.8783180208507158,1.788781602413711,0.991909343464386,1.3509671621835535,0.4907159267808181,0.0557984132669141,0.1330453431476008,6.334287164094692,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
F583-4,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F583-4_rotmod.dat,12,SBdisk+SBbul,1.9997120224442189,3.9994240448884377,12,12,trained_gradient_boosting,0.8575845989136717,2.011191017724997,2.524414648361637,0.2033040138511815,moderate_bridge,144,10296.0,1.0,47.17098596374047,40.385696435375706,143.0,0.0,0.0376560878628082,0.8220072950564445,1.0,1708.2088931900064,288.8570449849702,6792.621978778628,2.4327449181161658,0.8775552675964899,1.525289395994295,0.987210768725084,1.5949399009165242,0.7151691978273433,0.0751266003633898,0.3298670347114719,3.120996872931545,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
IC2574,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/IC2574_rotmod.dat,34,SBdisk+SBbul,3.016235481441424,6.032470962882848,12,12,trained_gradient_boosting,0.8543414619485796,2.005593363323249,2.524414648361637,0.20552142072821,moderate_bridge,144,10296.0,1.0,47.00273310149365,36.56729773359564,143.0,0.0,0.0435309593448656,0.8028842794358605,1.0,1365.0353931152135,231.01333561535688,6768.393566615085,2.432271749909257,0.87758098339933,1.5307030585022243,0.9882380877768668,1.5889899326974672,0.7086829238971593,0.0750186261454105,0.3286904412691863,3.03097462289264,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
IC4202,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/IC4202_rotmod.dat,32,SBdisk+SBbul,1.2228788680015756,2.445757736003152,12,12,trained_gradient_boosting,0.5686277926730074,1.512451570153611,1.51046075522077,0.0013180183106114,strong_bridge,144,10296.0,1.0,9.011755016461525,20.486542502049204,143.0,0.0,0.0102732114362293,0.3234412248234708,1.0,408.18542644113415,165.25867458171416,1297.6927223704593,2.0972865218706063,0.8998445297601804,2.359570915770955,0.9940977913301516,0.8888423347875303,0.1372555853460149,0.014590887391117,0.0630192658493812,6.665104181256192,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
KK98-251,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/KK98-251_rotmod.dat,15,SBdisk+SBbul,1.41544135805818,2.83088271611636,12,12,trained_gradient_boosting,0.8589641370021068,2.0135721004656366,3.6970869815887486,0.4553625298801207,failed_bridge,144,10296.0,1.0,64.54837654370272,37.27099065483629,143.0,0.0,0.0663725459043504,0.8538026144834742,1.0,1119.983024267427,188.81523787770803,9294.966222293191,2.434189853846043,0.8774922098999908,1.524498983763214,0.9888079055896616,1.5967146451205,0.7179282740042137,0.0775820577694145,0.4513872485573617,2.220131932785072,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
NGC0024,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0024_rotmod.dat,29,SBdisk+SBbul,1.208543838297003,2.417087676594006,12,12,trained_gradient_boosting,0.7786786145806159,1.8749992887661435,2.521617422792411,0.2564299120800846,moderate_bridge,144,10296.0,1.0,21.11396683929353,35.32223706499439,143.0,0.0,0.0034362291510448,0.7663207774425608,1.0,8062.774268100969,1435.909851206784,3040.4112248582683,2.427047164183386,0.8778100644655933,1.6970585494347663,0.9866928375544308,1.4301493398632326,0.5573572291612319,0.0651780939197931,0.1476501177572974,6.454130928971999,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
NGC0055,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0055_rotmod.dat,21,SBdisk+SBbul,1.733398620856963,3.466797241713926,12,12,trained_gradient_boosting,0.8066384157120252,1.923257905518956,2.3712265530025247,0.1889185353952522,strong_bridge,144,10296.0,1.0,20.271896107749928,22.357080844480425,143.0,0.0,0.0092212245705593,0.5984319425690322,1.0,1368.6607623193902,236.7588479391852,2919.15303951599,2.4060216424736613,0.8790763665663953,1.5935202656897738,0.9870202051498668,1.5098782828671382,0.6132768314240504,0.0571497202885669,0.1417615112430065,3.6162844883633554,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
NGC0100,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0100_rotmod.dat,21,SBdisk+SBbul,1.8205655611464595,3.641131122292919,12,12,trained_gradient_boosting,0.7349429042360525,1.7995114527114264,2.6237480779585467,0.314144727602214,moderate_bridge,144,10296.0,1.0,34.563601866404966,40.29116071336359,143.0,0.0,1.437377520347782,0.804266176714869,1.0,40.25850282464742,17.965979861239116,4977.158668762315,2.4312133812158563,0.877621079577279,2.599007490214104,0.9747866131751782,0.935439159129001,0.4698858084721049,0.072292551293534,0.2417035095552794,4.31412645495486,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
NGC0247,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0247_rotmod.dat,26,SBdisk+SBbul,3.4217429868918825,6.843485973783765,12,12,trained_gradient_boosting,0.7847695583990966,1.8855122577968408,2.625765375623437,0.281918988154392,moderate_bridge,144,10296.0,1.0,40.0748357639948,34.11049067152346,143.0,0.0,5.058134463146199,0.76229148817405,1.0,13.8114778393657,6.879503285933232,5770.776350015251,2.4297324509433844,0.8777065653784755,2.885358463641638,0.9625923161696116,0.8420903265782776,0.5695391167981931,0.0730687556156964,0.2802436067412223,3.3073082964649627,2.0,papers/paper14_modular_spectral_action/results/sparc_bridge_full_lambda2.0_v1
