center,alpha,R2_free,R2_newton,n_pairs
625,1.3188023975106362,0.8537929450230191,0.8509613177280935,200
333,1.412772132277813,0.8456312925141992,0.8418174260621621,205
740,0.7580206931997289,0.8648114201471999,0.8633365251602456,193
736,0.6069130604111594,0.8845006352876977,0.8804363334234396,202
325,1.4368053034597763,0.820314816356396,0.8150868609644352,174
269,1.4673232717273896,0.8610746535924438,0.856113500173984,189
660,1.448508824042546,0.7730212881401636,0.7680987175942819,199
83,0.8383473077892465,0.892705056314617,0.8922156964957607,234
277,1.5535092066830876,0.7468841224622689,0.739793823640587,193
10,1.0654480450300239,0.8592227860832472,0.8591155966181502,202
