file_N,G_proxy,T_proxy,n,pearson_r,pearson_p,spearman_r,spearman_p,score_mean_r,abs_pearson,abs_spearman
12,G_minus_kappa_minus_halfR,T_lap_only,290,0.28897484215162916,5.527402293756136e-07,0.6111841598310049,4.3177097925672465e-31,0.45007950099131705,0.28897484215162916,0.6111841598310049
12,minus_R_edge,T_grad2_only,290,0.4803882112034255,3.7781740417298714e-18,0.34642621444662874,1.338460568900758e-09,0.4134072128250271,0.4803882112034255,0.34642621444662874
12,kappa,T_minus_lap_only,290,0.2629789364124359,5.647453624846438e-06,0.5583528659516118,3.6012062328996687e-25,0.41066590118202384,0.2629789364124359,0.5583528659516118
12,minus_kappa,T_lap_only,290,0.2629789364124359,5.647453624846438e-06,0.5583528659516118,3.6012062328996687e-25,0.41066590118202384,0.2629789364124359,0.5583528659516118
12,minus_R_edge,T_abs_grad_plus_abslap,290,0.47152502738453855,1.850680307285711e-17,0.3439692035951258,1.7781691182052005e-09,0.40774711548983217,0.47152502738453855,0.3439692035951258
12,minus_R_edge,T_grad2_plus_abslap,290,0.48038821120342556,3.7781740417298714e-18,0.32879918188895485,9.733184039921016e-09,0.4045936965461902,0.48038821120342556,0.32879918188895485
12,minus_R_edge,T_grad2_minus_lap,290,0.4803882112034255,3.7781740417298714e-18,0.2846568592495569,8.267675306477322e-07,0.3825225352264912,0.4803882112034255,0.2846568592495569
12,G_minus_kappa_plus_halfR,T_grad2_plus_abslap,290,0.9077495898553501,1.1590298905079995e-110,-0.2247889541049995,0.00011291806331979192,0.3414803178751753,0.9077495898553501,0.2247889541049995
12,G_minus_kappa_plus_halfR,T_abs_lap_only,290,0.22944514294686266,8.041258530195216e-05,0.4522811838203261,4.993699714712101e-16,0.3408631633835944,0.22944514294686266,0.4522811838203261
12,G_minus_kappa_plus_halfR,T_grad2_minus_lap,290,0.9077495898553501,1.1590298905079995e-110,-0.23953397602035145,3.761533121250701e-05,0.33410780691749936,0.9077495898553501,0.23953397602035145
12,G_minus_kappa_plus_halfR,T_grad2_only,290,0.9077495898553501,1.1590298905079995e-110,-0.27796165830952085,1.5232797096506734e-06,0.3148939657729146,0.9077495898553501,0.27796165830952085
12,G_minus_kappa_plus_halfR,T_abs_grad_plus_abslap,290,0.8923470330905877,1.6626777535763802e-101,-0.2628257164085966,5.721334893264221e-06,0.31476065834099554,0.8923470330905877,0.2628257164085966
12,G_minus_kappa_plus_halfR,T_grad2_plus_lap,290,0.9077495898553501,1.1590298905079995e-110,-0.31015341218386655,6.949548864750911e-08,0.29879808883574177,0.9077495898553501,0.31015341218386655
12,R_edge,T_abs_lap_only,290,0.1364430346897953,0.020104785813149905,0.42374611471835916,4.5798534969614614e-14,0.2800945747040772,0.1364430346897953,0.42374611471835916
12,minus_kappa,T_abs_lap_only,290,0.19411622939959078,0.0008903325805194578,0.15676860132249032,0.007479597715291606,0.17544241536104055,0.19411622939959078,0.15676860132249032
12,G_kappa_plus_halfR,T_abs_lap_only,290,-0.1600754683060382,0.006297947359956694,0.3837766504427009,1.3040909209624586e-11,0.11185059106833134,0.1600754683060382,0.3837766504427009
12,G_kappa_minus_halfR,T_lap_only,290,-0.22776346695010033,9.097564749836325e-05,0.3805582973829585,1.9904794161948098e-11,0.07639741521642908,0.22776346695010033,0.3805582973829585
12,G_minus_kappa_plus_halfR,T_minus_lap_only,290,-0.22776346695010033,9.097564749836325e-05,0.3805582973829585,1.9904794161948098e-11,0.07639741521642908,0.22776346695010033,0.3805582973829585
12,G_kappa_minus_halfR,T_minus_lap_only,290,0.22776346695010033,9.097564749836325e-05,-0.3805582973829585,1.9904794161948098e-11,-0.07639741521642908,0.22776346695010033,0.3805582973829585
12,G_minus_kappa_plus_halfR,T_lap_only,290,0.22776346695010033,9.097564749836325e-05,-0.3805582973829585,1.9904794161948098e-11,-0.07639741521642908,0.22776346695010033,0.3805582973829585
12,G_minus_kappa_minus_halfR,T_abs_lap_only,290,0.1600754683060382,0.006297947359956694,-0.3837766504427009,1.3040909209624586e-11,-0.11185059106833134,0.1600754683060382,0.3837766504427009
12,kappa,T_abs_lap_only,290,-0.19411622939959078,0.0008903325805194578,-0.15676860132249032,0.007479597715291606,-0.17544241536104055,0.19411622939959078,0.15676860132249032
12,minus_R_edge,T_abs_lap_only,290,-0.1364430346897953,0.020104785813149905,-0.42374611471835916,4.5798534969614614e-14,-0.2800945747040772,0.1364430346897953,0.42374611471835916
12,G_kappa_minus_halfR,T_grad2_plus_lap,290,-0.9077495898553501,1.1590298905079995e-110,0.31015341218386655,6.949548864750911e-08,-0.29879808883574177,0.9077495898553501,0.31015341218386655
12,G_kappa_minus_halfR,T_abs_grad_plus_abslap,290,-0.8923470330905877,1.6626777535763802e-101,0.2628257164085966,5.721334893264221e-06,-0.31476065834099554,0.8923470330905877,0.2628257164085966
12,G_kappa_minus_halfR,T_grad2_only,290,-0.9077495898553501,1.1590298905079995e-110,0.27796165830952085,1.5232797096506734e-06,-0.3148939657729146,0.9077495898553501,0.27796165830952085
12,G_kappa_minus_halfR,T_grad2_minus_lap,290,-0.9077495898553501,1.1590298905079995e-110,0.23953397602035145,3.761533121250701e-05,-0.33410780691749936,0.9077495898553501,0.23953397602035145
12,G_kappa_minus_halfR,T_abs_lap_only,290,-0.22944514294686266,8.041258530195216e-05,-0.4522811838203261,4.993699714712101e-16,-0.3408631633835944,0.22944514294686266,0.4522811838203261
12,G_kappa_minus_halfR,T_grad2_plus_abslap,290,-0.9077495898553501,1.1590298905079995e-110,0.2247889541049995,0.00011291806331979192,-0.3414803178751753,0.9077495898553501,0.2247889541049995
12,R_edge,T_grad2_minus_lap,290,-0.4803882112034255,3.7781740417298714e-18,-0.2846568592495569,8.267675306477322e-07,-0.3825225352264912,0.4803882112034255,0.2846568592495569
12,R_edge,T_grad2_plus_abslap,290,-0.48038821120342556,3.7781740417298714e-18,-0.32879918188895485,9.733184039921016e-09,-0.4045936965461902,0.48038821120342556,0.32879918188895485
12,R_edge,T_abs_grad_plus_abslap,290,-0.47152502738453855,1.850680307285711e-17,-0.3439692035951258,1.7781691182052005e-09,-0.40774711548983217,0.47152502738453855,0.3439692035951258
