topology,seed,n,hilbert_dim,subsystem_size,d_A,A_sites,n_edges_input,ground_energy,mean_hz_random,std_hz_random,mean_single_entropy,mean_MI,max_MI,K_gap_ratio,g2_plateau,C_modular,candidate_L,family,spearman_lambda_kappa,beta_pred_from_alpha,abs_beta_minus_pred,fit_ok,r2,A_fit,beta,B_fit
er,0,9,512,4,16,"0,4,6,7",16,-21.30490147628459,-0.008943278562436707,0.2946113454613502,0.07427387077973673,0.020777211741499053,0.06276883382780515,0.5749302710785449,0.05444705616516397,0.8711528986426236,mi_normalized,neg,1.0,,,1,-6.661338147750939e-16,0.07076034560160323,6.634356048873774e-15,9.334157088868027
er,1,9,512,4,16,"0,1,3,6",19,-25.61843241042999,-0.12238359966130763,0.5515757152704825,0.06904781891591687,0.020684208061082416,0.04841388822170986,0.4209587809662945,0.05850377714486035,0.9360604343177656,induced,pos,1.0,,,1,0.9745792866488171,41.981915881790684,0.5726916807502248,0.28205448133694505
er,1,9,512,4,16,"0,1,3,6",19,-25.61843241042999,-0.12238359966130763,0.5515757152704825,0.06904781891591687,0.020684208061082416,0.04841388822170986,0.4209587809662945,0.05850377714486035,0.9360604343177656,induced,neg,1.0,,,1,2.220446049250313e-16,0.06124162985273504,1.3824226906724065e-18,9.75978442335392
er,1,9,512,4,16,"0,1,3,6",19,-25.61843241042999,-0.12238359966130763,0.5515757152704825,0.06904781891591687,0.020684208061082416,0.04841388822170986,0.4209587809662945,0.05850377714486035,0.9360604343177656,schur,pos,1.0,,,1,0.9341844043668637,205.70069109172906,1.860203258954523,2.40920070316703
er,1,9,512,4,16,"0,1,3,6",19,-25.61843241042999,-0.12238359966130763,0.5515757152704825,0.06904781891591687,0.020684208061082416,0.04841388822170986,0.4209587809662945,0.05850377714486035,0.9360604343177656,schur,neg,1.0,,,1,2.220446049250313e-16,0.13513189366673098,8.566902162823716e-20,9.68589416189437
er,1,9,512,4,16,"0,1,3,6",19,-25.61843241042999,-0.12238359966130763,0.5515757152704825,0.06904781891591687,0.020684208061082416,0.04841388822170986,0.4209587809662945,0.05850377714486035,0.9360604343177656,input_induced,pos,1.0,,,1,0.9868182731515678,7.505589926679804,0.4426541421654989,0.08269429112219111
er,1,9,512,4,16,"0,1,3,6",19,-25.61843241042999,-0.12238359966130763,0.5515757152704825,0.06904781891591687,0.020684208061082416,0.04841388822170986,0.4209587809662945,0.05850377714486035,0.9360604343177656,input_induced,neg,1.0,,,1,2.220446049250313e-16,0.04567115044746651,1.6164954402437613e-17,9.775354905113634
er,1,9,512,4,16,"0,1,3,6",19,-25.61843241042999,-0.12238359966130763,0.5515757152704825,0.06904781891591687,0.020684208061082416,0.04841388822170986,0.4209587809662945,0.05850377714486035,0.9360604343177656,mi_normalized,pos,1.0,,,1,0.9405117676561487,7.670566929900884,1.1598623170391251,1.3994460393756847
er,1,9,512,4,16,"0,1,3,6",19,-25.61843241042999,-0.12238359966130763,0.5515757152704825,0.06904781891591687,0.020684208061082416,0.04841388822170986,0.4209587809662945,0.05850377714486035,0.9360604343177656,mi_normalized,neg,1.0,,,1,0.0,0.07601048838109138,4.065694831107834e-15,9.745015567192615
er,2,9,512,4,16,"0,1,2,6",18,-24.391814391357393,-0.06493445579385008,0.5086552492700865,0.07285252523353092,0.020815093237923424,0.06649931823323856,0.5659915765287474,0.06708752554809366,1.0734004087694986,induced,pos,1.0,,,1,0.9741868661868266,28.08186078755953,0.3242845799456837,-0.21550537529029426
er,2,9,512,4,16,"0,1,2,6",18,-24.391814391357393,-0.06493445579385008,0.5086552492700865,0.07285252523353092,0.020815093237923424,0.06649931823323856,0.5659915765287474,0.06708752554809366,1.0734004087694986,induced,neg,1.0,,,1,2.220446049250313e-16,0.13503169277377983,1.767044511511854e-18,9.515961220140026
er,2,9,512,4,16,"0,1,2,6",18,-24.391814391357393,-0.06493445579385008,0.5086552492700865,0.07285252523353092,0.020815093237923424,0.06649931823323856,0.5659915765287474,0.06708752554809366,1.0734004087694986,schur,pos,1.0,,,1,0.9738284605292618,47.653597526005946,0.8199932725004765,0.7429361694650117
er,2,9,512,4,16,"0,1,2,6",18,-24.391814391357393,-0.06493445579385008,0.5086552492700865,0.07285252523353092,0.020815093237923424,0.06649931823323856,0.5659915765287474,0.06708752554809366,1.0734004087694986,schur,neg,1.0,,,1,0.0,0.12715048356627975,5.704926067402144e-20,9.523842429347525
er,2,9,512,4,16,"0,1,2,6",18,-24.391814391357393,-0.06493445579385008,0.5086552492700865,0.07285252523353092,0.020815093237923424,0.06649931823323856,0.5659915765287474,0.06708752554809366,1.0734004087694986,input_induced,pos,1.0,,,1,0.8431185587801913,4.484774150671304,0.5934913500819722,4.969116471309394
er,2,9,512,4,16,"0,1,2,6",18,-24.391814391357393,-0.06493445579385008,0.5086552492700865,0.07285252523353092,0.020815093237923424,0.06649931823323856,0.5659915765287474,0.06708752554809366,1.0734004087694986,input_induced,neg,1.0,,,1,2.220446049250313e-16,0.05885881018959269,8.503962119261527e-20,9.592134102724213
er,2,9,512,4,16,"0,1,2,6",18,-24.391814391357393,-0.06493445579385008,0.5086552492700865,0.07285252523353092,0.020815093237923424,0.06649931823323856,0.5659915765287474,0.06708752554809366,1.0734004087694986,mi_normalized,pos,1.0,,,1,0.9566076833672876,6.767767329577731,1.4358929760675578,1.7845414037826903
er,2,9,512,4,16,"0,1,2,6",18,-24.391814391357393,-0.06493445579385008,0.5086552492700865,0.07285252523353092,0.020815093237923424,0.06649931823323856,0.5659915765287474,0.06708752554809366,1.0734004087694986,mi_normalized,neg,1.0,,,1,0.0,0.07196499607336049,2.5014391395528153e-15,9.579027916855066
er,3,9,512,4,16,"0,5,7,8",20,-25.739409118613594,0.11050078124296116,0.3311867521327192,0.07457896313423237,0.022108014283064595,0.08718146478581147,0.39094799704760314,0.0605451008774017,0.9687216140384272,induced,pos,1.0,,,1,0.9700090287095373,93.84370255540215,0.8828172760705486,0.5023503529592536
er,3,9,512,4,16,"0,5,7,8",20,-25.739409118613594,0.11050078124296116,0.3311867521327192,0.07457896313423237,0.022108014283064595,0.08718146478581147,0.39094799704760314,0.0605451008774017,0.9687216140384272,induced,neg,1.0,,,1,0.0,0.1473201641404261,7.677168446289415e-18,9.032669461410952
er,3,9,512,4,16,"0,5,7,8",20,-25.739409118613594,0.11050078124296116,0.3311867521327192,0.07457896313423237,0.022108014283064595,0.08718146478581147,0.39094799704760314,0.0605451008774017,0.9687216140384272,schur,pos,1.0,,,1,0.9600073426317515,102.41893186311137,1.4097882323679347,1.571245464040428
er,3,9,512,4,16,"0,5,7,8",20,-25.739409118613594,0.11050078124296116,0.3311867521327192,0.07457896313423237,0.022108014283064595,0.08718146478581147,0.39094799704760314,0.0605451008774017,0.9687216140384272,schur,neg,1.0,,,1,0.0,0.12672327495384203,9.73446598185518e-20,9.053266350597537
er,3,9,512,4,16,"0,5,7,8",20,-25.739409118613594,0.11050078124296116,0.3311867521327192,0.07457896313423237,0.022108014283064595,0.08718146478581147,0.39094799704760314,0.0605451008774017,0.9687216140384272,input_induced,pos,1.0,,,1,0.9466111724589761,6.136032317509728,0.6575517642213917,-0.07033586173348061
er,3,9,512,4,16,"0,5,7,8",20,-25.739409118613594,0.11050078124296116,0.3311867521327192,0.07457896313423237,0.022108014283064595,0.08718146478581147,0.39094799704760314,0.0605451008774017,0.9687216140384272,input_induced,neg,1.0,,,1,0.0,0.03939983983895809,2.660474445839257e-17,9.140589785745396
er,3,9,512,4,16,"0,5,7,8",20,-25.739409118613594,0.11050078124296116,0.3311867521327192,0.07457896313423237,0.022108014283064595,0.08718146478581147,0.39094799704760314,0.0605451008774017,0.9687216140384272,mi_normalized,pos,1.0,,,1,0.9544114281640879,8.247940317266176,0.992569987206178,0.6652146211218316
er,3,9,512,4,16,"0,5,7,8",20,-25.739409118613594,0.11050078124296116,0.3311867521327192,0.07457896313423237,0.022108014283064595,0.08718146478581147,0.39094799704760314,0.0605451008774017,0.9687216140384272,mi_normalized,neg,1.0,,,1,-4.440892098500626e-16,0.07092911196306925,4.981643394728537e-15,9.109060513631983
er,4,9,512,4,16,"2,5,7,8",15,-21.094420910603347,-0.14137713004193245,0.3535585038679661,0.07562322141874463,0.020594798939559608,0.10464823709343357,0.5332700081805853,0.06927321013678729,1.1083713621885967,induced,pos,1.0,,,1,0.9913075965525775,43.97195660611237,0.39578713141434485,-0.45579571229936267
er,4,9,512,4,16,"2,5,7,8",15,-21.094420910603347,-0.14137713004193245,0.3535585038679661,0.07562322141874463,0.020594798939559608,0.10464823709343357,0.5332700081805853,0.06927321013678729,1.1083713621885967,induced,neg,1.0,,,1,-2.220446049250313e-16,0.16272077748522548,4.805840263922918e-16,8.934459280768422
er,4,9,512,4,16,"2,5,7,8",15,-21.094420910603347,-0.14137713004193245,0.3535585038679661,0.07562322141874463,0.020594798939559608,0.10464823709343357,0.5332700081805853,0.06927321013678729,1.1083713621885967,schur,pos,1.0,,,1,0.9727344770484044,74.33825353697102,0.9741941139882937,0.578461888965924
er,4,9,512,4,16,"2,5,7,8",15,-21.094420910603347,-0.14137713004193245,0.3535585038679661,0.07562322141874463,0.020594798939559608,0.10464823709343357,0.5332700081805853,0.06927321013678729,1.1083713621885967,schur,neg,1.0,,,1,-2.220446049250313e-16,0.13676251575539125,1.016522306465204e-18,8.960417542498256
er,4,9,512,4,16,"2,5,7,8",15,-21.094420910603347,-0.14137713004193245,0.3535585038679661,0.07562322141874463,0.020594798939559608,0.10464823709343357,0.5332700081805853,0.06927321013678729,1.1083713621885967,input_induced,pos,0.8224783208299743,,,1,0.5499436596288734,7.045181387252937,0.32462254191423834,7.021124818778312
er,4,9,512,4,16,"2,5,7,8",15,-21.094420910603347,-0.14137713004193245,0.3535585038679661,0.07562322141874463,0.020594798939559608,0.10464823709343357,0.5332700081805853,0.06927321013678729,1.1083713621885967,input_induced,neg,0.8224783208299743,,,1,-2.220446049250313e-16,0.07830964813258443,4.631573693431722e-19,9.018870410121062
er,4,9,512,4,16,"2,5,7,8",15,-21.094420910603347,-0.14137713004193245,0.3535585038679661,0.07562322141874463,0.020594798939559608,0.10464823709343357,0.5332700081805853,0.06927321013678729,1.1083713621885967,mi_normalized,pos,1.0,,,1,0.9822076092744257,7.793635256937679,1.0702170554781187,0.921734674805627
er,4,9,512,4,16,"2,5,7,8",15,-21.094420910603347,-0.14137713004193245,0.3535585038679661,0.07562322141874463,0.020594798939559608,0.10464823709343357,0.5332700081805853,0.06927321013678729,1.1083713621885967,mi_normalized,neg,1.0,,,1,-8.881784197001252e-16,0.07085420771201967,7.471392214022906e-15,9.026325850655446
