geometry,laplacian,N_actual,target_dim,t,Z,ds
grid2d,unnormalized_rescaled,64,2,0.0008263792381082865,55.95428453981703,0.266263763260028
grid2d,unnormalized_rescaled,64,2,0.0008687409299823517,55.574057340818584,0.27963379644762654
grid2d,unnormalized_rescaled,64,2,0.0009132741586710904,55.17752923510819,0.2936589959048348
grid2d,unnormalized_rescaled,64,2,0.0009600902410725969,54.76416973988869,0.3083696310533526
grid2d,unnormalized_rescaled,64,2,0.0010093062003901589,54.33344867822073,0.32379715158785416
grid2d,unnormalized_rescaled,64,2,0.0010610450586477638,53.88483841166687,0.33997420521150445
grid2d,unnormalized_rescaled,64,2,0.001115436144200481,53.41781632522947,0.3569346511782783
grid2d,unnormalized_rescaled,64,2,0.0011726154150083778,52.93186757939452,0.37471356879289885
grid2d,unnormalized_rescaled,64,2,0.0012327257984820425,52.42648814355721,0.39334725989287733
grid2d,unnormalized_rescaled,64,2,0.0012959175487492081,51.90118812426501,0.41287324419448623
grid2d,unnormalized_rescaled,64,2,0.0013623486222354884,51.35549540052344,0.43333024622103267
grid2d,unnormalized_rescaled,64,2,0.001432185072498093,50.7889595768116,0.4547581723466436
grid2d,unnormalized_rescaled,64,2,0.001505601465299398,50.20115626239824,0.47719807627693456
grid2d,unnormalized_rescaled,64,2,0.001582781314957961,49.591691682967905,0.5006921110490623
grid2d,unnormalized_rescaled,64,2,0.0016639175430676664,48.9602076274049,0.5252834653599194
grid2d,unnormalized_rescaled,64,2,0.0017492129607316418,48.30638672877278,0.551016281722255
grid2d,unnormalized_rescaled,64,2,0.0018388807755163696,47.629958074007774,0.5779355535979818
grid2d,unnormalized_rescaled,64,2,0.0019331451243931488,46.930703131555006,0.6060869982587889
grid2d,unnormalized_rescaled,64,2,0.0020322416339991476,46.208461980058,0.6355169016758708
grid2d,unnormalized_rescaled,64,2,0.0021364180096184,45.46313981421913,0.6662719312316767
grid2d,unnormalized_rescaled,64,2,0.0022459346543550643,44.69471369603656,0.698398911474797
grid2d,unnormalized_rescaled,64,2,0.0023610653200466063,43.903239510773574,0.7319445574949697
grid2d,unnormalized_rescaled,64,2,0.002482097791543974,43.08885907721806,0.7669551597757192
grid2d,unnormalized_rescaled,64,2,0.002609334606069205,42.25180735106623,0.8034762135768005
grid2d,unnormalized_rescaled,64,2,0.002743093809448604,41.39241964866102,0.8415519850068023
grid2d,unnormalized_rescaled,64,2,0.0028837097511118133,40.51113880592071,0.8812250049597736
grid2d,unnormalized_rescaled,64,2,0.0030315339198439283,39.6085221742346,0.9225354810110531
grid2d,unnormalized_rescaled,64,2,0.0031869358223798445,38.68524834155856,0.9655206161945955
grid2d,unnormalized_rescaled,64,2,0.0033503039070368647,37.74212345315727,1.010213822330357
grid2d,unnormalized_rescaled,64,2,0.0035220465346944316,36.78008699270586,1.0566438142457457
grid2d,unnormalized_rescaled,64,2,0.003702592999548014,35.80021687116467,1.1048335698692426
grid2d,unnormalized_rescaled,64,2,0.0038923946021886782,34.80373365841931,1.1547991398109616
grid2d,unnormalized_rescaled,64,2,0.004091925777690684,33.79200378166766,1.2065482887434626
grid2d,unnormalized_rescaled,64,2,0.004301685281526819,32.76654150554386,1.260078949747836
grid2d,unnormalized_rescaled,64,2,0.004522197436275999,31.72900950267975,1.315377471928855
grid2d,unnormalized_rescaled,64,2,0.004754013442239248,30.681217820577317,1.372416641194988
grid2d,unnormalized_rescaled,64,2,0.004997712755240282,29.625121052104916,1.4311534543918611
grid2d,unnormalized_rescaled,64,2,0.005253904535054621,28.562813523490508,1.4915266282878008
grid2d,unnormalized_rescaled,64,2,0.005523229168087788,27.496522326219697,1.5534538276507988
grid2d,unnormalized_rescaled,64,2,0.005806359868108751,26.42859803858918,1.6168286013735838
grid2d,unnormalized_rescaled,64,2,0.006104004359039838,25.36150300957972,1.681517022975953
grid2d,unnormalized_rescaled,64,2,0.0064169066440095445,24.297797112836612,1.747354042696621
grid2d,unnormalized_rescaled,64,2,0.006745848865090073,23.24012092233641,1.8141395738127812
grid2d,unnormalized_rescaled,64,2,0.007091653258368547,22.19117631397728,1.8816343570166296
grid2d,unnormalized_rescaled,64,2,0.00745518420923854,21.153704558737417,1.949555675022694
grid2d,unnormalized_rescaled,64,2,0.007837350413049655,20.130462042669457,2.0175730265694725
grid2d,unnormalized_rescaled,64,2,0.008239107146515882,19.124193825842504,2.085303916087419
grid2d,unnormalized_rescaled,64,2,0.008661458655560426,18.13760533486288,2.152309973769917
grid2d,unnormalized_rescaled,64,2,0.00910546066556584,17.173332569670265,2.2180936912589786
grid2d,unnormalized_rescaled,64,2,0.009572223020303963,16.233911292174707,2.2820961401965576
grid2d,unnormalized_rescaled,64,2,0.010062912456142409,15.321745748617362,2.343696132243217
grid2d,unnormalized_rescaled,64,2,0.010578755518461633,14.439077555400015,2.4022113748213414
grid2d,unnormalized_rescaled,64,2,0.011121041627572988,13.587955445158311,2.4569022679528913
grid2d,unnormalized_rescaled,64,2,0.011691126301801186,12.770206621383807,2.50697906026317
grid2d,unnormalized_rescaled,64,2,0.012290434545787822,11.987410501158646,2.5516131166755187
grid2d,unnormalized_rescaled,64,2,0.012920464412485433,11.240875631973022,2.58995302040082
grid2d,unnormalized_rescaled,64,2,0.013582790747745835,10.531620546072674,2.621146106098415
grid2d,unnormalized_rescaled,64,2,0.014279069126862769,9.860359261129966,2.6443657659044177
grid2d,unnormalized_rescaled,64,2,0.015011039992908875,9.227492047301874,2.658844455567724
grid2d,unnormalized_rescaled,64,2,0.015780533007211304,8.633101957618283,2.6639117376778145
grid2d,unnormalized_rescaled,64,2,0.016589471622840486,8.076957462777173,2.659035942206735
grid2d,unnormalized_rescaled,64,2,0.01743987789254428,7.558521346652336,2.6438671501257147
grid2d,unnormalized_rescaled,64,2,0.018333877523145466,7.076965811297542,2.618278312888229
grid2d,unnormalized_rescaled,64,2,0.019273705189036774,6.631193518363891,2.5824005609353193
grid2d,unnormalized_rescaled,64,2,0.020261710118055304,6.219864068036427,2.5366483195575285
grid2d,unnormalized_rescaled,64,2,0.02130036196369887,5.841425198764144,2.481729938827371
grid2d,unnormalized_rescaled,64,2,0.022392256978362893,5.494147793957524,2.4186403097190734
grid2d,unnormalized_rescaled,64,2,0.023540124503028385,5.176163618170952,2.3486334300588076
grid2d,unnormalized_rescaled,64,2,0.02474683378962323,4.885504586734891,2.2731749960171115
grid2d,unnormalized_rescaled,64,2,0.026015401173109912,4.620142308917297,2.1938775507070503
grid2d,unnormalized_rescaled,64,2,0.027348997611227457,4.378026641939105,2.112423107817989
grid2d,unnormalized_rescaled,64,2,0.028750956610734138,4.15712205408888,2.0304800224865502
grid2d,unnormalized_rescaled,64,2,0.03022478255996372,3.955440717860379,1.9496218106087007
grid2d,unnormalized_rescaled,64,2,0.031774159488523517,3.7710714319419445,1.8712554096026253
grid2d,unnormalized_rescaled,64,2,0.03340296027603059,3.602203693156322,1.7965650613905773
grid2d,unnormalized_rescaled,64,2,0.035115256332904,3.447146491634787,1.7264758513376997
grid2d,unnormalized_rescaled,64,2,0.036915327777412396,3.304341667724445,1.6616383822452327
grid2d,unnormalized_rescaled,64,2,0.03880767413441511,3.17237192950786,1.6024335679877062
grid2d,unnormalized_rescaled,64,2,0.04079702558254024,3.0499638681234185,1.548994490912417
grid2d,unnormalized_rescaled,64,2,0.04288835477791325,2.9359865092813786,1.5012409245341125
grid2d,unnormalized_rescaled,64,2,0.045086889283991294,2.82944609199755,1.4589215497077213
grid2d,unnormalized_rescaled,64,2,0.04739812463857349,2.729477862653208,1.4216590124831257
grid2d,unnormalized_rescaled,64,2,0.049827838090649265,2.6353357120445415,1.3889936153478821
grid2d,unnormalized_rescaled,64,2,0.05238210304142281,2.5463804679841395,1.3604223950810699
grid2d,unnormalized_rescaled,64,2,0.055067304225610306,2.4620675933815224,1.3354314259727822
grid2d,unnormalized_rescaled,64,2,0.05789015367095792,2.381934939878962,1.313520242417482
grid2d,unnormalized_rescaled,64,2,0.06085770747587347,2.305591082263622,1.2942181954193401
grid2d,unnormalized_rescaled,64,2,0.06397738344710979,2.2327046217315933,1.277093286063593
grid2d,unnormalized_rescaled,64,2,0.06725697964158764,2.1629947085749923,1.261754536021371
grid2d,unnormalized_rescaled,64,2,0.0707046938587058,2.0962229071134737,1.2478492679523239
grid2d,unnormalized_rescaled,64,2,0.07432914413186259,2.0321864153045928,1.2350568014154728
grid2d,unnormalized_rescaled,64,2,0.07813939027040898,1.9707125632454892,1.2230800559014394
grid2d,unnormalized_rescaled,64,2,0.082144956505882,1.9116544507781221,1.211636428635078
grid2d,unnormalized_rescaled,64,2,0.08635585529912436,1.8548875442967228,1.2004491169982519
grid2d,unnormalized_rescaled,64,2,0.09078261236780037,1.8003070344457555,1.1892398163000841
grid2d,unnormalized_rescaled,64,2,0.0954362929968672,1.7478257562823567,1.1777234700508448
grid2d,unnormalized_rescaled,64,2,0.1003285296977686,1.697372487630369,1.165605502046521
grid2d,unnormalized_rescaled,64,2,0.10547155128548913,1.6488904656303163,1.1525817308459363
grid2d,unnormalized_rescaled,64,2,0.11087821344614979,1.602335991999709,1.138340965082385
grid2d,unnormalized_rescaled,64,2,0.11656203087155471,1.5576770308441634,1.1225701055053214
grid2d,unnormalized_rescaled,64,2,0.12253721104101241,1.5148917361586391,1.1049614369693357
grid2d,unnormalized_rescaled,64,2,0.128818689734874,1.473966877176095,1.0852216798555334
grid2d,unnormalized_rescaled,64,2,0.13542216836855983,1.4348961567699767,1.063082284544743
grid2d,unnormalized_rescaled,64,2,0.14236415324039553,1.3976784400434554,1.038310393727481
grid2d,unnormalized_rescaled,64,2,0.149661996791363,1.3623159264006015,1.0107198648411222
grid2d,unnormalized_rescaled,64,2,0.15733394097990067,1.3288123086469656,0.9801817378599633
grid2d,unnormalized_rescaled,64,2,0.16539916288017512,1.297170967335078,0.9466335505988406
grid2d,unnormalized_rescaled,64,2,0.17387782261780071,1.267393248398524,0.910086942674944
grid2d,unnormalized_rescaled,64,2,0.1827911137628326,1.2394768681762391,0.8706330481777531
grid2d,unnormalized_rescaled,64,2,0.19216131630599453,1.2134144834772342,0.8284452541932357
grid2d,unnormalized_rescaled,64,2,0.20201185235056396,1.189192456664135,0.78377899680165
grid2d,unnormalized_rescaled,64,2,0.21236734465912382,1.1667898379925166,0.7369683782585685
grid2d,unnormalized_rescaled,64,2,0.22325367820152628,1.1461775805015333,0.6884195196108935
grid2d,unnormalized_rescaled,64,2,0.2346980648579172,1.1273179971021197,0.6386007123047879
grid2d,unnormalized_rescaled,64,2,0.24672911143855245,1.1101644652355998,0.5880295986330677
grid2d,unnormalized_rescaled,64,2,0.25937689119043494,1.094661381287391,0.5372577886943513
grid2d,unnormalized_rescaled,64,2,0.2726730189695099,1.080744364269065,0.48685350070846156
grid2d,unnormalized_rescaled,64,2,0.2866507302663227,1.068340705419137,0.43738297711736696
grid2d,unnormalized_rescaled,64,2,0.30134496428267493,1.057370056630861,0.3893915625493797
grid2d,unnormalized_rescaled,64,2,0.3167924512669394,1.0477453454811305,0.34338541231902975
grid2d,unnormalized_rescaled,64,2,0.3330318043263415,1.0393738978954463,0.2998148152795427
grid2d,unnormalized_rescaled,64,2,0.3501036159457034,1.0321587413018083,0.25906005243213137
grid2d,unnormalized_rescaled,64,2,0.36805055945391485,1.0260000520493573,0.22142057164663953
grid2d,unnormalized_rescaled,64,2,0.38691749569175554,1.0207967017742112,0.1871080482627297
grid2d,unnormalized_rescaled,64,2,0.4067515851477054,1.0164478493785272,0.15624363971126065
grid2d,unnormalized_rescaled,64,2,0.42760240584203796,1.0128545194989855,0.12885945490593612
grid2d,unnormalized_rescaled,64,2,0.4495220772538652,1.0099211058066047,0.10490397429333856
grid2d,unnormalized_rescaled,64,2,0.47256539060090635,1.0075567389420557,0.08425090129399539
grid2d,unnormalized_rescaled,64,2,0.49678994579763275,1.0056764646715028,0.06671072291535073
grid2d,unnormalized_rescaled,64,2,0.5222562954341367,1.0042021877770073,0.052044121969133564
grid2d,unnormalized_rescaled,64,2,0.549028096135612,1.0030633506058741,0.03997632286459227
grid2d,unnormalized_rescaled,64,2,0.5771722676808008,1.0021973309986363,0.030211466793513025
grid2d,unnormalized_rescaled,64,2,0.6067591602771346,1.0015495610982519,0.022446192981593022
grid2d,unnormalized_rescaled,64,2,0.6378627304107044,1.0010733847861726,0.016381738176595457
grid2d,unnormalized_rescaled,64,2,0.6705607257106154,1.0007296857261363,0.011734040928672565
grid2d,unnormalized_rescaled,64,2,0.7049348792898235,1.0004863289954813,0.008241532981663125
grid2d,unnormalized_rescaled,64,2,0.741071114048234,1.0003174662036012,0.005670499404569439
grid2d,unnormalized_rescaled,64,2,0.7790597574487449,1.000202756471995,0.0038180751172029632
grid2d,unnormalized_rescaled,64,2,0.8189957673031018,1.0001265538161839,0.0025131036297861343
grid2d,unnormalized_rescaled,64,2,0.8609789691319358,1.0000771059206985,0.0016152029958360875
grid2d,unnormalized_rescaled,64,2,0.905114305692314,1.0000458009826096,0.0010124574963470139
grid2d,unnormalized_rescaled,64,2,0.9515120992965174,1.0000264893719826,0.0006181798460809188
grid2d,unnormalized_rescaled,64,2,1.0002883275777548,1.0000148965156987,0.00036717131159298824
grid2d,unnormalized_rescaled,64,2,1.0515649133921254,1.000008133733586,0.00021185415097338005
grid2d,unnormalized_rescaled,64,2,1.1054700295814774,1.0000043055787657,0.00011857353538220468
grid2d,unnormalized_rescaled,64,2,1.162138419358967,1.0000022060740863,6.427731490797057e-05
grid2d,unnormalized_rescaled,64,2,1.221711733118149,1.00000109227241,3.369383306710514e-05
grid2d,unnormalized_rescaled,64,2,1.2843388825075202,1.0000005216779109,1.705041045514773e-05
grid2d,unnormalized_rescaled,64,2,1.3501764126555569,1.0000002399020056,8.314645739501782e-06
grid2d,unnormalized_rescaled,64,2,1.4193888934766832,1.0000001060189756,3.9000660429439416e-06
grid2d,unnormalized_rescaled,64,2,1.4921493310362868,1.0000000449331432,1.7562020267766339e-06
grid2d,unnormalized_rescaled,64,2,1.5686396000030516,1.0000000182243896,7.576428719223223e-07
grid2d,unnormalized_rescaled,64,2,1.6490508982695748,1.0000000070576944,3.124723772767184e-07
grid2d,unnormalized_rescaled,64,2,1.7335842248776574,1.000000002603532,1.22924752431213e-07
grid2d,unnormalized_rescaled,64,2,1.8224508824429169,1.0000000009125432,4.6017538871156426e-08
grid2d,unnormalized_rescaled,64,2,1.9158730053345745,1.0000000003030618,1.635273631755319e-08
grid2d,unnormalized_rescaled,64,2,2.0140841149307103,1.0000000000950509,5.501981031351235e-09
grid2d,unnormalized_rescaled,64,2,2.1173297033368965,1.0000000000280114,1.7480398210887818e-09
grid2d,unnormalized_rescaled,64,2,2.2258678470273003,1.0000000000076643,5.230563464702121e-10
grid2d,unnormalized_rescaled,64,2,2.3399698519421523,1.0000000000018632,1.4709946487028284e-10
grid2d,unnormalized_rescaled,64,2,2.459920931654039,1.0000000000003106,3.89224171345596e-11
grid2d,unnormalized_rescaled,64,2,2.586020920298286,0.9999999999999174,9.836094116689384e-12
grid2d,unnormalized_rescaled,64,2,2.718585022049361,0.9999999999998189,2.5584060560914545e-12
grid2d,unnormalized_rescaled,64,2,2.8579445990168764,0.9999999999997895,8.838937589621767e-13
grid2d,unnormalized_rescaled,64,2,3.0044479995304765,0.9999999999997747,5.418846160471903e-13
grid2d,unnormalized_rescaled,64,2,3.1584614288841846,0.9999999999997624,4.908053284689686e-13
grid2d,unnormalized_rescaled,64,2,3.3203698647166258,0.9999999999997502,5.019095214207616e-13
grid2d,unnormalized_rescaled,64,2,3.4905780193152847,0.9999999999997373,5.263387459146988e-13
grid2d,unnormalized_rescaled,64,2,3.669511351250288,0.9999999999997239,5.507679704086392e-13
grid2d,unnormalized_rescaled,64,2,3.857617128866255,0.9999999999997098,5.79638872083292e-13
grid2d,unnormalized_rescaled,64,2,4.055365548290778,0.9999999999996949,6.107306123483042e-13
grid2d,unnormalized_rescaled,64,2,4.263250908753917,0.9999999999996793,6.262764824808225e-13
grid2d,unnormalized_rescaled,121,2,9.149586842335634e-05,116.97039386058178,0.06941019249020444
grid2d,unnormalized_rescaled,121,2,9.639012712204334e-05,116.75904625868237,0.07125971108312967
grid2d,unnormalized_rescaled,121,2,0.00010154618745857947,116.53684835962429,0.0750569165649182
grid2d,unnormalized_rescaled,121,2,0.00010697805361660134,116.30326864306801,0.07905562469817085
grid2d,unnormalized_rescaled,121,2,0.0001127004788856749,116.05775234237656,0.08326643441486681
grid2d,unnormalized_rescaled,121,2,0.00011872900573215708,115.79972074036114,0.08770049146801284
grid2d,unnormalized_rescaled,121,2,0.0001250800080135095,115.52857048160064,0.0923695154044708
grid2d,unnormalized_rescaled,121,2,0.00013177073545072443,115.24367290737148,0.09728582771896299
grid2d,unnormalized_rescaled,121,2,0.0001388193604796492,114.94437341998406,0.10246238122222451
grid2d,unnormalized_rescaled,121,2,0.00014624502760846408,114.6299908841507,0.10791279065328752
grid2d,unnormalized_rescaled,121,2,0.00015406790541536765,114.29981707391003,0.11365136456430491
grid2d,unnormalized_rescaled,121,2,0.0001623092413277021,113.95311617460966,0.11969313850245555
grid2d,unnormalized_rescaled,121,2,0.00017099141933130026,113.5891243505042,0.1260539095101194
grid2d,unnormalized_rescaled,121,2,0.00018013802076679656,113.20704938966288,0.13275027195902567
grid2d,unnormalized_rescaled,121,2,0.00018977388837802844,112.80607043910301,0.13979965472836398
grid2d,unnormalized_rescaled,121,2,0.00019992519378648888,112.38533784437021,0.14722035973019842
grid2d,unnormalized_rescaled,121,2,0.00021061950857509442,111.94397310918002,0.15503160177675568
grid2d,unnormalized_rescaled,121,2,0.0002218858791743342,111.48106899221081,0.16325354977357165
grid2d,unnormalized_rescaled,121,2,0.00023375490575420083,110.99568975969687,0.17190736921187977
grid2d,unnormalized_rescaled,121,2,0.00024625882533617165,110.48687161410626,0.18101526591875938
grid2d,unnormalized_rescaled,121,2,0.00025943159935098536,109.95362332089518,0.19060053100685082
grid2d,unnormalized_rescaled,121,2,0.00027330900588001816,109.39492705709888,0.20068758694786482
grid2d,unnormalized_rescaled,121,2,0.00028792873683080184,108.80973950733605,0.21130203467008357
grid2d,unnormalized_rescaled,121,2,0.0003033305003106092,108.19699323465254,0.2224707015543288
grid2d,unnormalized_rescaled,121,2,0.0003195561284761677,107.55559835549228,0.2342216901740386
grid2d,unnormalized_rescaled,121,2,0.0003366496911524249,106.88444454992778,0.2465844275877629
grid2d,unnormalized_rescaled,121,2,0.0003546576155289579,106.18240344008531,0.25958971495256833
grid2d,unnormalized_rescaled,121,2,0.00037362881225913824,105.44833137141394,0.273269777180559
grid2d,unnormalized_rescaled,121,2,0.000393614808304535,104.6810726330362,0.287658312303293
grid2d,unnormalized_rescaled,121,2,0.00041466988688538067,103.87946315481939,0.30279054014849294
grid2d,unnormalized_rescaled,121,2,0.0004368512349172029,103.0423347199654,0.3187032498574496
grid2d,unnormalized_rescaled,121,2,0.0004602190983340814,102.16851973275152,0.3354348456883116
grid2d,unnormalized_rescaled,121,2,0.0004848369457203846,101.25685658149186,0.35302539045144954
grid2d,unnormalized_rescaled,121,2,0.0005107716406954315,100.30619563672103,0.37151664581045907
grid2d,unnormalized_rescaled,121,2,0.0005380936235192817,99.31540592393253,0.39095210854995344
grid2d,unnormalized_rescaled,121,2,0.0005668771024129032,98.28338250880385,0.4113770417614262
grid2d,unnormalized_rescaled,121,2,0.0005972002551123598,97.20905463057936,0.43283849972191035
grid2d,unnormalized_rescaled,121,2,0.000629145441204452,96.09139461601237,0.4553853450388772
grid2d,unnormalized_rescaled,121,2,0.0006627994258205281,94.92942760182899,0.4790682564001969
grid2d,unnormalized_rescaled,121,2,0.0006982536152960249,93.72224208789753,0.5039397249980908
grid2d,unnormalized_rescaled,121,2,0.0007356043054358196,92.46900133598636,0.5300540373832234
grid2d,unnormalized_rescaled,121,2,0.0007749529430596779,91.16895561998281,0.5574672421443978
grid2d,unnormalized_rescaled,121,2,0.0008164064015381881,89.82145532253138,0.5862370973913613
grid2d,unnormalized_rescaled,121,2,0.0008600772710675487,88.42596486004145,0.6164229955363965
grid2d,unnormalized_rescaled,121,2,0.0009060841644716094,86.98207740272903,0.6480858613127367
grid2d,unnormalized_rescaled,121,2,0.0009545520393617469,85.48953033862144,0.6812880183246932
grid2d,unnormalized_rescaled,121,2,0.001005612537529585,83.94822141012858,0.7160930186812067
grid2d,unnormalized_rescaled,121,2,0.0010594043424943696,82.3582254287564,0.7525654294084063
grid2d,unnormalized_rescaled,121,2,0.0011160735561761127,80.71981144775411,0.7907705683490747
grid2d,unnormalized_rescaled,121,2,0.00117577409571758,79.0334602439492,0.8307741811220382
grid2d,unnormalized_rescaled,121,2,0.0012386681115329173,77.29988192883003,0.8726420494097198
grid2d,unnormalized_rescaled,121,2,0.0013049264277183563,75.5200334752783,0.9164395193485149
grid2d,unnormalized_rescaled,121,2,0.0013747290060211886,73.69513591055852,0.9622309370879663
grid2d,unnormalized_rescaled,121,2,0.0014482654346271713,71.82669088870968,1.0100789766423617
grid2d,unnormalized_rescaled,121,2,0.0015257354430939394,69.91649631700717,1.0600438429564747
grid2d,unnormalized_rescaled,121,2,0.00160734944482903,67.9666606725134,1.1121823306270358
grid2d,unnormalized_rescaled,121,2,0.0016933291085859112,65.9796156069848,1.1665467159531886
grid2d,unnormalized_rescaled,121,2,0.0017839079605302347,63.958126402853885,1.223183456923465
grid2d,unnormalized_rescaled,121,2,0.00187933201851156,61.90529981121911,1.2821316724033807
grid2d,unnormalized_rescaled,121,2,0.0019798604602632884,59.82458877656705,1.3434213682027405
grid2d,unnormalized_rescaled,121,2,0.002085766327345657,57.719793534390185,1.407071373951723
grid2d,unnormalized_rescaled,121,2,0.0021973372667437666,55.595058559242474,1.473086950935027
grid2d,unnormalized_rescaled,121,2,0.002314876312134853,53.45486484458294,1.541457027436138
grid2d,unnormalized_rescaled,121,2,0.002438702706946778,51.304017014605726,1.6121510150472602
grid2d,unnormalized_rescaled,121,2,0.002569152771443228,49.14762480479726,1.685115157287072
grid2d,unnormalized_rescaled,121,2,0.0027065808161906755,46.991078504773334,1.7602683614143757
grid2d,unnormalized_rescaled,121,2,0.00285136010438812,44.8400180363785,1.8374974664886707
grid2d,unnormalized_rescaled,121,2,0.0030038838656733695,42.70029544402126,1.9166519068266155
grid2d,unnormalized_rescaled,121,2,0.003164566364159434,40.57793070409935,1.9975377418023044
grid2d,unnormalized_rescaled,121,2,0.0033338440236018747,38.47906091661574,2.079911042779912
grid2d,unnormalized_rescaled,121,2,0.003512176612753123,36.409883124068294,2.1634706588542514
grid2d,unnormalized_rescaled,121,2,0.003700048494123277,34.37659120842556,2.2478504287674923
grid2d,unnormalized_rescaled,121,2,0.003897969939539099,32.38530754287917,2.3326109714012944
grid2d,unnormalized_rescaled,121,2,0.0041064785160743345,30.44201031567662,2.41723127679532
grid2d,unnormalized_rescaled,121,2,0.004326140546115652,28.55245769130587,2.5011004392140848
grid2d,unnormalized_rescaled,121,2,0.004557552645529794,26.722110220228487,2.5835100284521744
grid2d,unnormalized_rescaled,121,2,0.004801343344109732,24.956053140895254,2.6636477887012546
grid2d,unnormalized_rescaled,121,2,0.005058174792701053,23.258920423870883,2.7405935854655823
grid2d,unnormalized_rescaled,121,2,0.005328744561645247,21.634822573194125,2.813318782861849
grid2d,unnormalized_rescaled,121,2,0.005613787535424549,20.08728030959914,2.880690507703406
grid2d,unnormalized_rescaled,121,2,0.005914077908654326,18.619166299109537,2.9414825083011706
grid2d,unnormalized_rescaled,121,2,0.006230431288844279,17.232657045218424,2.994394488577605
grid2d,unnormalized_rescaled,121,2,0.0065637069116396465,15.929196922287788,3.038081810174539
grid2d,unnormalized_rescaled,121,2,0.006914809974559187,14.709476084626743,3.071197200352053
grid2d,unnormalized_rescaled,121,2,0.007284694095568467,13.57342363775171,3.092445460035499
grid2d,unnormalized_rescaled,121,2,0.007674363903166123,12.520217009717992,3.1006510207560467
grid2d,unnormalized_rescaled,121,2,0.00808487776501796,11.548307922519793,3.0948364863141364
grid2d,unnormalized_rescaled,121,2,0.008517350662550001,10.65546475549727,3.074308054811844
grid2d,unnormalized_rescaled,121,2,0.00897295721930805,9.838830441213492,3.0387411566225495
grid2d,unnormalized_rescaled,121,2,0.009452934891308966,9.094994372923448,2.9882571825840074
grid2d,unnormalized_rescaled,121,2,0.009958587328048935,8.420076170275852,2.923480434800709
grid2d,unnormalized_rescaled,121,2,0.01049128791329739,7.80981858772886,2.845564134256321
grid2d,unnormalized_rescaled,121,2,0.011052483495293494,7.259686399387587,2.7561760930116534
grid2d,unnormalized_rescaled,121,2,0.011643698316476894,6.764967791630328,2.6574387686413843
grid2d,unnormalized_rescaled,121,2,0.012266538153425814,6.320874670224661,2.551824525346568
grid2d,unnormalized_rescaled,121,2,0.012922694678247155,5.922638359540886,2.442014002296524
grid2d,unnormalized_rescaled,121,2,0.013613950053264075,5.565597441683325,2.3307319927554744
grid2d,unnormalized_rescaled,121,2,0.014342181771480863,5.24527494077988,2.220579538679843
grid2d,unnormalized_rescaled,121,2,0.015109367755971739,4.9574426742414195,2.1138818727850612
grid2d,unnormalized_rescaled,121,2,0.015917591732044156,4.698171326124226,2.012569105822479
grid2d,unnormalized_rescaled,121,2,0.01676904888676764,4.463865594422665,1.9181008683765377
grid2d,unnormalized_rescaled,121,2,0.017666051831239586,4.25128456467589,1.8314389169970084
grid2d,unnormalized_rescaled,121,2,0.018611036881782353,4.05754820689017,1.7530646782712829
grid2d,unnormalized_rescaled,121,2,0.019606570677131237,3.8801315274844757,1.6830332167320137
grid2d,unnormalized_rescaled,121,2,0.020655357149586585,3.716848390216019,1.6210519368677296
grid2d,unnormalized_rescaled,121,2,0.021760244869063573,3.5658273230208763,1.566571546427376
grid2d,unnormalized_rescaled,121,2,0.0229242347799871,3.425481742702546,1.5188779759219848
grid2d,unnormalized_rescaled,121,2,0.02415048835204516,3.2944769659224464,1.4771763653308163
grid2d,unnormalized_rescaled,121,2,0.02544233616693907,3.1716961585471823,1.4406611742010682
grid2d,unnormalized_rescaled,121,2,0.026803286964452604,3.056207043637201,1.40856936710394
grid2d,unnormalized_rescaled,121,2,0.02823703717240938,2.947230785457063,1.3802160960400087
grid2d,unnormalized_rescaled,121,2,0.02974748094640316,2.8441140380639913,1.3550141595961058
grid2d,unnormalized_rescaled,121,2,0.031338720746568724,2.7463047332247776,1.3324797262406385
grid2d,unnormalized_rescaled,121,2,0.03301507848012146,2.653331816193657,1.3122274212519258
grid2d,unnormalized_rescaled,121,2,0.034781107239928465,2.564788841024527,1.2939580000965911
grid2d,unnormalized_rescaled,121,2,0.03664160367099497,2.480321119902354,1.2774415938822798
grid2d,unnormalized_rescaled,121,2,0.038601620998453066,2.3996159832956416,1.2624990451580587
grid2d,unnormalized_rescaled,121,2,0.04066648275243878,2.322395641107134,1.2489832744418408
grid2d,unnormalized_rescaled,121,2,0.04284179722713391,2.248412125584284,1.2367620293797739
grid2d,unnormalized_rescaled,121,2,0.04513347271324531,2.177443828289538,1.2257028437352737
grid2d,unnormalized_rescaled,121,2,0.0475477335452936,2.1092931999121602,1.215660618336054
grid2d,unnormalized_rescaled,121,2,0.05009113700729621,2.043785249336023,1.2064679486938559
grid2d,unnormalized_rescaled,121,2,0.05277059114276293,1.9807665467528652,1.1979281583759818
grid2d,unnormalized_rescaled,121,2,0.05559337351737546,1.9201044980751827,1.1898109300792346
grid2d,unnormalized_rescaled,121,2,0.05856715098531316,1.8616867112799376,1.1818504247823682
grid2d,unnormalized_rescaled,121,2,0.06170000051291004,1.8054203191814446,1.1737458082346741
grid2d,unnormalized_rescaled,121,2,0.06500043111620289,1.751231158877685,1.1651641323594664
grid2d,unnormalized_rescaled,121,2,0.06847740697195275,1.699062737977599,1.1557455242149288
