width,center,logM_low,logM_high,n,frac_Phi_better_logM,mean_delta_logM_minus_Phi,median_delta_logM_minus_Phi,p_mean_delta_one_sided,p_frac_one_sided,mean_abs_err_logM,mean_abs_err_Phi,names,tag
0.15,11.720000076293957,11.645000076293957,11.795000076293956,19,0.5263157894736842,0.006854630036939104,0.014290345439349511,0.30856381206264577,0.45851382872375873,0.2665639399014114,0.2597093098644723,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0959+4416;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2300+0022;J2303+1422;J2341+0000,matched_forced_n4
0.3,11.795000076293958,11.645000076293957,11.945000076293958,25,0.52,0.00683046010108046,0.006696032023738641,0.28157280906364546,0.4631789403532156,0.26719623498255557,0.26036577488147505,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2300+0022;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.15,11.870000076293959,11.79500007629396,11.945000076293958,6,0.5,0.006753921970861415,0.0028773484996579834,0.3915361546151283,0.6304565144951683,0.2691985027395119,0.26244458076865057,J0956+5100;J1020+1122;J1100+5329;J1430+4105;J1630+4520;J2347-0005,matched_forced_n4
0.1,11.720000076293958,11.670000076293958,11.77000007629396,15,0.5333333333333333,0.005563727270381345,0.014290345439349511,0.36021326224591804,0.46717760746417863,0.2529326017758559,0.24736887450547454,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0936+0913;J0959+4416;J1112+0826;J1205+4910;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2303+1422;J2341+0000,matched_forced_n4
0.15,11.670000076293956,11.595000076293957,11.745000076293955,22,0.5454545454545454,0.00513600672883203,0.01608862237805457,0.3372209263578807,0.356214595134955,0.3882589468192863,0.38312294009045417,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0959+4416;J1112+0826;J1143-0144;J1205+4910;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.15,11.770000076293957,11.695000076293958,11.845000076293957,16,0.5625,0.003280392068873794,0.012291465670249135,0.37387537487504163,0.3548817060979673,0.276855810381987,0.2735754183131132,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1621+3931;J1627-0053;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.2,11.745000076293957,11.645000076293957,11.845000076293957,23,0.5217391304347826,0.0031010931406714277,0.006696032023738641,0.36621126291236256,0.46351216261246253,0.27392183418952104,0.2708207410488495,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2300+0022;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.3,11.745000076293957,11.595000076293957,11.895000076293957,29,0.5517241379310345,0.002928333610366213,0.014290345439349511,0.3455514828390536,0.25691436187937355,0.35541146271923724,0.352483129108871,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1143-0144;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000;J2347-0005,matched_forced_n4
0.2,11.770000076293957,11.670000076293958,11.870000076293957,22,0.5454545454545454,0.0025175198055470793,0.010493188731544076,0.4091969343552149,0.36587804065311563,0.2526920279759737,0.25017450817042647,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.25,11.795000076293958,11.670000076293958,11.920000076293958,22,0.5454545454545454,0.0025175198055470793,0.010493188731544076,0.38120626457847384,0.35688103965344886,0.2526920279759737,0.25017450817042647,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.2,11.695000076293956,11.595000076293957,11.795000076293956,24,0.5416666666666666,0.0018107003271262089,0.01608862237805457,0.4028657114295235,0.3478840386537821,0.3676291595887422,0.365818459261616,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0959+4416;J1112+0826;J1143-0144;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.3,11.24500007629395,11.09500007629395,11.39500007629395,8,0.5,0.0015430222012430064,-9.853038768534161e-05,0.4441852715761413,0.6407864045318227,0.4393319359652158,0.4377889137639728,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1443+0304;J1451-0239;J1538+5817,matched_forced_n4
0.15,11.795000076293958,11.720000076293958,11.870000076293957,13,0.6153846153846154,0.0007843060862852627,0.01788689931675963,0.43618793735421524,0.24958347217594135,0.24694668618809792,0.24616238010181263,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1630+4520;J2341+0000;J2347-0005,matched_forced_n4
0.2,11.820000076293958,11.720000076293958,11.920000076293958,13,0.6153846153846154,0.0007843060862852627,0.01788689931675963,0.44718427190936355,0.2562479173608797,0.24694668618809792,0.24616238010181263,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1630+4520;J2341+0000;J2347-0005,matched_forced_n4
0.25,11.720000076293957,11.595000076293957,11.845000076293957,28,0.5357142857142857,-0.0005520007362632527,0.010493188731544076,0.437187604131956,0.34355214928357214,0.35923525565578496,0.35978725639204817,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1143-0144;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000;J2347-0005,matched_forced_n4
0.15,11.695000076293956,11.620000076293957,11.770000076293956,20,0.5,-0.0009662480999966319,0.006211830050759634,0.45051649450183273,0.5611462845718094,0.33915717676188845,0.3401234248618851,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0959+4416;J1112+0826;J1205+4910;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2341+0000,matched_forced_n4
0.25,11.645000076293956,11.520000076293956,11.770000076293956,29,0.4827586206896552,-0.001372380303767778,-0.0018666853378302428,0.46617794068643786,0.651782739086971,0.38286440558968243,0.3842367858934501,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0959+4416;J1023+4230;J1103+5322;J1112+0826;J1142+1001;J1143-0144;J1205+4910;J1218+0830;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.15,11.745000076293957,11.670000076293958,11.820000076293956,19,0.5263157894736842,-0.001649735183279573,0.006696032023738641,0.4915028323892036,0.4758413862045985,0.22473879909488093,0.22638853427816047,J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J2303+1422;J2341+0000,matched_forced_n4
0.15,11.470000076293953,11.395000076293954,11.545000076293952,10,0.6,-0.0017041518007449713,0.007089921784429062,0.4968343885371543,0.3445518160613129,0.29831988675376675,0.30002403855451165,J0044+0113;J0252+0039;J1016+3859;J1103+5322;J1134+6027;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J2238-0754,matched_forced_n4
0.25,11.745000076293957,11.620000076293957,11.870000076293957,27,0.5185185185185185,-0.0017553864938376711,0.006696032023738641,0.4801732755748084,0.4618460513162279,0.31660663422486485,0.31836202071870257,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J1636+4707;J2300+0022;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.3,11.770000076293957,11.620000076293957,11.920000076293958,27,0.5185185185185185,-0.0017553864938376711,0.006696032023738641,0.4678440519826724,0.4428523825391536,0.31660663422486485,0.31836202071870257,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J1636+4707;J2300+0022;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.1,11.570000076293956,11.520000076293956,11.620000076293957,9,0.4444444444444444,-0.0022748963121481053,-0.004486243049379168,0.5084971676107964,0.7467510829723426,0.4799915807625578,0.4822664770747058,J0029-0055;J0330-0020;J0946+1006;J1023+4230;J1103+5322;J1142+1001;J1143-0144;J1218+0830;J2321-0939,matched_forced_n4
0.1,11.495000076293955,11.445000076293955,11.545000076293956,9,0.5555555555555556,-0.002687061508431232,0.0070378080004267485,0.4951682772409197,0.4721759413528824,0.3294420414136777,0.3321291029221089,J0044+0113;J0252+0039;J1016+3859;J1103+5322;J1134+6027;J1204+0358;J1213+6708;J1251-0208;J2238-0754,matched_forced_n4
0.2,11.620000076293955,11.520000076293956,11.720000076293955,23,0.43478260869565216,-0.003394151359332975,-0.007255154663761358,0.5368210596467844,0.8457180939686771,0.41991288828213486,0.42330703964146765,J0008-0004;J0029-0055;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1023+4230;J1103+5322;J1142+1001;J1143-0144;J1218+0830;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939,matched_forced_n4
0.2,11.845000076293958,11.745000076293959,11.945000076293958,8,0.5,-0.0036264760447633944,0.0028773484996579834,0.4948350549816728,0.6241252915694768,0.23707425206782323,0.24070072811258664,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2347-0005,matched_forced_n4
0.2,11.670000076293956,11.570000076293956,11.770000076293956,26,0.5,-0.0037893203844828224,0.006211830050759634,0.5188270576474509,0.5531489503498833,0.39755492055963004,0.4013442409441128,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0959+4416;J1112+0826;J1143-0144;J1205+4910;J1218+0830;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.3,11.720000076293957,11.570000076293956,11.870000076293957,33,0.5151515151515151,-0.0038361455554617534,0.006696032023738641,0.5361546151282905,0.44951682772409196,0.36671707646618074,0.3705532220216425,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1143-0144;J1205+4910;J1218+0830;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000;J2347-0005,matched_forced_n4
0.1,11.82000007629396,11.77000007629396,11.87000007629396,7,0.5714285714285714,-0.004010067619097783,0.006696032023738641,0.5188270576474509,0.48450516494501833,0.2521765126905117,0.2561865803096095,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1630+4520;J2347-0005,matched_forced_n4
0.15,11.820000076293958,11.745000076293959,11.895000076293957,7,0.5714285714285714,-0.004010067619097783,0.006696032023738641,0.5231589470176607,0.4795068310563146,0.2521765126905117,0.2561865803096095,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1630+4520;J2347-0005,matched_forced_n4
0.15,11.845000076293958,11.77000007629396,11.920000076293958,7,0.5714285714285714,-0.004010067619097783,0.006696032023738641,0.5001666111296235,0.4688437187604132,0.2521765126905117,0.2561865803096095,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1630+4520;J2347-0005,matched_forced_n4
0.1,11.670000076293958,11.620000076293957,11.720000076293958,14,0.42857142857142855,-0.004113672461094685,-0.014733839100300756,0.5014995001666112,0.7940686437854049,0.38129087168757714,0.3854045441486717,J0008-0004;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422,matched_forced_n4
0.3,11.670000076293956,11.520000076293956,11.820000076293956,33,0.48484848484848486,-0.00468484564688781,-0.0018666853378302428,0.5758080639786738,0.651782739086971,0.3508823005535057,0.3555671462003936,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0956+5100;J0959+4416;J1020+1122;J1023+4230;J1103+5322;J1112+0826;J1142+1001;J1143-0144;J1205+4910;J1218+0830;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.25,11.620000076293955,11.495000076293955,11.745000076293955,31,0.4838709677419355,-0.0047301705333762665,-0.0018666853378302428,0.5758080639786738,0.6507830723092303,0.3700110345761443,0.37474120510952047,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0959+4416;J1023+4230;J1103+5322;J1112+0826;J1134+6027;J1142+1001;J1143-0144;J1205+4910;J1218+0830;J1251-0208;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.2,11.720000076293957,11.620000076293957,11.820000076293956,24,0.5,-0.005588576647415197,0.002414673342954199,0.5654781739420194,0.5671442852382539,0.30246632047511124,0.3080548971225265,J0008-0004;J0037-0942;J0157-0056;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2341+0000,matched_forced_n4
0.3,11.595000076293955,11.445000076293955,11.745000076293955,37,0.4864864864864865,-0.005603672505587572,-0.0018666853378302428,0.6217927357547485,0.6501166277907364,0.37211638010339554,0.377720052608983,J0008-0004;J0029-0055;J0037-0942;J0044+0113;J0157-0056;J0252+0039;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0959+4416;J1016+3859;J1023+4230;J1103+5322;J1112+0826;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1205+4910;J1213+6708;J1218+0830;J1251-0208;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2238-0754;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.1,11.645000076293957,11.595000076293957,11.695000076293958,12,0.5,-0.005661857809779315,-0.003961089048745321,0.5478173942019327,0.611129623458847,0.4690745160208489,0.4747363738306281,J0008-0004;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J1143-0144;J1416+5136;J1436-0000;J1531-0105;J1636+4707;J2300+0022;J2321-0939,matched_forced_n4
0.3,11.845000076293958,11.695000076293958,11.995000076293959,21,0.47619047619047616,-0.006042634403920419,-0.0009413350244226737,0.5734755081639453,0.6657780739753415,0.2869676617107895,0.29301029611470986,J0037-0942;J0157-0056;J0737+3216;J0912+0029;J0935-0003;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1432+6317;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.3,11.620000076293955,11.470000076293955,11.770000076293956,34,0.47058823529411764,-0.006375236019666565,-0.0031764641936047056,0.6344551816061312,0.7390869710096635,0.3713939962791995,0.377769232298866,J0008-0004;J0029-0055;J0037-0942;J0044+0113;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0959+4416;J1016+3859;J1023+4230;J1103+5322;J1112+0826;J1134+6027;J1142+1001;J1143-0144;J1205+4910;J1213+6708;J1218+0830;J1251-0208;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.2,11.645000076293956,11.545000076293956,11.745000076293955,28,0.4642857142857143,-0.0065411546118164035,-0.0031764641936047056,0.611129623458847,0.7470843052315894,0.3858331318250906,0.3923742864369069,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0959+4416;J1023+4230;J1112+0826;J1142+1001;J1143-0144;J1205+4910;J1218+0830;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.3,11.645000076293956,11.495000076293955,11.795000076293956,33,0.48484848484848486,-0.006550625052058786,-0.0018666853378302428,0.6377874041986005,0.6584471842719094,0.35611348702927226,0.36266411208133104,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0959+4416;J1023+4230;J1103+5322;J1112+0826;J1134+6027;J1142+1001;J1143-0144;J1205+4910;J1218+0830;J1250+0523;J1251-0208;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.15,11.645000076293956,11.570000076293956,11.720000076293955,20,0.45,-0.006839439122597314,-0.005870698856570263,0.5931356214595135,0.7607464178607131,0.4445678301469346,0.45140726926953195,J0008-0004;J0029-0055;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1143-0144;J1218+0830;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939,matched_forced_n4
0.25,11.695000076293956,11.570000076293956,11.820000076293956,30,0.5,-0.007110773584486184,0.002414673342954199,0.6374541819393535,0.5511496167944019,0.3604158696905094,0.3675266432749955,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0956+5100;J0959+4416;J1020+1122;J1112+0826;J1143-0144;J1205+4910;J1218+0830;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.3,11.570000076293955,11.420000076293954,11.720000076293955,32,0.46875,-0.007451884362303183,-0.005870698856570263,0.6644451849383539,0.7434188603798734,0.3856704758446411,0.3931223602069442,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2238-0754;J2300+0022;J2303+1422;J2321-0939,matched_forced_n4
0.1,11.445000076293955,11.395000076293954,11.495000076293955,7,0.5714285714285714,-0.007651222943377806,0.0070378080004267485,0.5564811729423526,0.4861712762412529,0.33088349811139034,0.338534721054768,J0044+0113;J0252+0039;J1016+3859;J1204+0358;J1213+6708;J1403+0006;J2238-0754,matched_forced_n4
0.1,11.77000007629396,11.720000076293958,11.82000007629396,10,0.6,-0.007653442508263916,0.012291465670249135,0.5681439520159947,0.3578807064311896,0.19211194877765908,0.19976539128592297,J0037-0942;J0157-0056;J0956+5100;J0959+4416;J1020+1122;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J2341+0000,matched_forced_n4
0.25,11.670000076293956,11.545000076293956,11.795000076293956,30,0.4666666666666667,-0.008422922310471164,-0.0031764641936047056,0.6731089636787737,0.745084971676108,0.3694910230402684,0.37791394535073947,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0959+4416;J1023+4230;J1112+0826;J1142+1001;J1143-0144;J1205+4910;J1218+0830;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000,matched_forced_n4
0.15,11.495000076293953,11.420000076293954,11.570000076293953,12,0.5,-0.008472626428479629,-0.0014582565334660957,0.5684771742752416,0.590803065644785,0.2875082186741518,0.2959808451026314,J0044+0113;J0252+0039;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J2238-0754,matched_forced_n4
0.3,11.820000076293958,11.670000076293958,11.970000076293958,26,0.46153846153846156,-0.008629763660702502,-0.0014040101811264583,0.647784071976008,0.7310896367877374,0.26567335710731943,0.274303120768022,J0037-0942;J0157-0056;J0728+3835;J0737+3216;J0822+2652;J0912+0029;J0935-0003;J0936+0913;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1630+4520;J2303+1422;J2341+0000;J2347-0005,matched_forced_n4
0.15,11.595000076293955,11.520000076293956,11.670000076293954,14,0.42857142857142855,-0.008803924133213265,-0.007575325679163428,0.6064645118293902,0.8110629790069976,0.522077052533068,0.5308809766662813,J0008-0004;J0029-0055;J0330-0020;J0841+3824;J0946+1006;J1023+4230;J1103+5322;J1142+1001;J1143-0144;J1218+0830;J1416+5136;J1636+4707;J2300+0022;J2321-0939,matched_forced_n4
0.25,11.595000076293955,11.470000076293955,11.720000076293955,28,0.42857142857142855,-0.009108017040144864,-0.008604737865560149,0.6727757414195268,0.8820393202265912,0.39936873363861053,0.40847675067875516,J0008-0004;J0029-0055;J0044+0113;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1213+6708;J1218+0830;J1251-0208;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939,matched_forced_n4
0.3,11.695000076293956,11.545000076293956,11.845000076293957,34,0.47058823529411764,-0.009164720522956912,-0.0031764641936047056,0.7104298567144285,0.7304231922692436,0.3623593535129475,0.3715240740359045,J0008-0004;J0029-0055;J0037-0942;J0157-0056;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J0956+5100;J0959+4416;J1020+1122;J1023+4230;J1100+5329;J1112+0826;J1142+1001;J1143-0144;J1205+4910;J1218+0830;J1250+0523;J1402+6321;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939;J2341+0000;J2347-0005,matched_forced_n4
0.2,11.520000076293954,11.420000076293954,11.620000076293953,18,0.5,-0.01004827139657646,0.00127578247552379,0.635454848383872,0.5744751749416861,0.38907683463346854,0.39912510603004503,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J2238-0754;J2321-0939,matched_forced_n4
0.3,11.395000076293952,11.245000076293952,11.545000076293952,15,0.5333333333333333,-0.010066824130520279,0.0070378080004267485,0.6471176274575141,0.4888370543152283,0.33056039576688107,0.3406272198974013,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1103+5322;J1106+5228;J1134+6027;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.2,11.470000076293953,11.370000076293953,11.570000076293953,13,0.46153846153846156,-0.010722483836210127,-0.00995432106735894,0.6187937354215262,0.7057647450849717,0.29136272607750036,0.30208520991371046,J0044+0113;J0252+0039;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.25,11.495000076293953,11.370000076293953,11.620000076293953,19,0.47368421052631576,-0.011504718835123811,-0.004486243049379168,0.6727757414195268,0.6734421859380206,0.38636841254316406,0.3978731313782879,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1451-0239;J2238-0754;J2321-0939,matched_forced_n4
0.25,11.420000076293952,11.295000076293952,11.545000076293952,13,0.5384615384615384,-0.012127207618345376,0.0070378080004267485,0.6611129623458847,0.4761746084638454,0.3363401100078824,0.3484673176262278,J0044+0113;J0252+0039;J1016+3859;J1103+5322;J1106+5228;J1134+6027;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
