galaxy,fit_quality_category,legacy_chi2_red_BuP,n_points,rotmod,R_d_est,R_d_source,f_lambda_used,lambda_corr,bup_mode,rt_min_factor,rt_max_factor,w_min_factor,w_max_factor,chi2_red_BuP_fresh,chi2_BuP_fresh,AIC_BuP_fresh,BIC_BuP_fresh,k_BuP,A_v2_BuP,r_trans_BuP,width_BuP,rt_over_Rd,width_over_Rd,width_over_rt,rt_min,rt_max,w_min,w_max,rt_at_lower_bound,rt_at_upper_bound,w_at_lower_bound,w_at_upper_bound,rmse_BuP,mae_BuP,chi2_red_NFW_2param,chi2_NFW_2param,AIC_NFW_2param,BIC_NFW_2param,log10_M200_NFW_2param,c_NFW_2param,rmse_NFW_2param,mae_NFW_2param,chi2_red_NFW_cfixed,chi2_NFW_cfixed,AIC_NFW_cfixed,BIC_NFW_cfixed,log10_M200_NFW_cfixed,c_NFW_cfixed,rmse_NFW_cfixed,mae_NFW_cfixed,winner_chi2red_vs_NFW2,winner_chi2red_vs_NFWcfixed,delta_chi2red_BuP_minus_NFW2,delta_chi2red_BuP_minus_NFWcfixed,delta_AIC_BuP_minus_NFW2,delta_AIC_BuP_minus_NFWcfixed
NGC4010,good,3.6351051241686494,12,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC4010_rotmod.dat,2.6047764274246945,SBdisk_expfit,1.0,2.6047764274246945,semi_flexible,0.1,10.0,0.05,5.0,0.9881480335514738,8.893332301963264,14.893332301963264,16.348052251327267,3,11466.652620463205,4.009005646804456,1.2483910283310873,1.5390977915014776,0.4792699347196388,0.31139667496506745,0.2604776427424695,26.047764274246944,0.13023882137123474,13.023882137123472,False,False,False,False,5.043750683508482,3.9146466568090887,2.239469872590937,22.394698725909368,26.394698725909368,27.364512025485368,13.799999999999999,1.0511312983107013,7.493250874587807,6.1963222333498615,3.959332741338901,43.55266015472791,45.55266015472791,46.03756680451591,11.343355320394776,10.0,11.087093750773999,9.184798958224158,BuP_fresh,BuP_fresh,-1.2513218390394631,-2.971184707787427,-11.501366423946104,-30.659327852764648
UGC06923,good,3.6798208724667454,6,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06923_rotmod.dat,1.3371677395887083,SBdisk_expfit,1.0,1.3371677395887083,semi_flexible,0.1,10.0,0.05,5.0,0.061167463740969465,0.1835023912229084,6.183502391222908,5.558780798907073,3,4708.903125087048,2.0690849386317915,0.3413895332375076,1.5473637879330004,0.2553079341732501,0.16499541747341495,0.13371677395887083,13.371677395887083,0.06685838697943541,6.685838697943542,False,False,False,False,1.1968997638052823,0.8262433274201998,0.954935250245298,3.819741000981192,7.8197410009811925,7.4032599394373015,12.89243401031704,2.075013817515519,4.578369296848704,4.06645847198527,1.0922675804601207,5.4613379023006035,7.4613379023006035,7.253097371528659,10.947592665246068,10.0,6.036813590913676,4.252568808177615,BuP_fresh,BuP_fresh,-0.8937677865043285,-1.0311001167191514,-1.6362386097582844,-1.2778355110776953
UGC05829,good,3.777157632068754,11,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC05829_rotmod.dat,2.0330245091017636,SBdisk_expfit,1.0,2.0330245091017636,semi_flexible,0.1,10.0,0.05,5.0,0.09596694441979625,0.76773555535837,6.76773555535837,7.961421373753482,3,8786.592467462006,5.914664957063842,8.380709127226037,2.9092934839615263,4.122286322523886,1.416937254783471,0.20330245091017637,20.330245091017638,0.10165122545508819,10.165122545508819,False,False,False,False,1.3367801908511892,0.9837961309639812,0.08534521086127801,0.7681068977515021,4.768106897751502,5.563897443348243,12.250989194707111,1.7314957923849843,1.3371034422236734,0.969191871735775,0.874229373261128,8.74229373261128,10.74229373261128,11.14018900540965,10.398955363498079,10.0,4.510938138793971,3.7950712380327456,NFW_2param,BuP_fresh,0.01062173355851824,-0.7782624288413318,1.999628657606868,-3.97455817725291
NGC2841,good,3.956187879923867,50,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2841_rotmod.dat,3.6506354633700515,SBdisk_expfit,1.0,3.6506354633700515,semi_flexible,0.1,10.0,0.05,5.0,1.5387039054880889,72.31908355794017,78.31908355794017,84.0551525742246,3,63314.37170488639,1.6373980105151273,2.8221536999877386,0.44852410681497573,0.7730582054288413,1.723559990829527,0.36506354633700516,36.50635463370052,0.18253177316850258,18.25317731685026,False,False,False,False,6.108747512414654,4.150237283950011,3.3402161979551344,160.33037750184644,164.33037750184644,168.15442351270272,12.254061322426,21.855987630182945,9.678897286614509,7.441968605582781,16.18529092124287,793.0792551409007,795.0792551409007,796.9912781463289,12.548871672249199,10.0,30.105236655394222,24.759755145098953,BuP_fresh,BuP_fresh,-1.8015122924670455,-14.646587015754783,-86.01129394390627,-716.7601715829605
UGC06614,good,4.007475827136264,13,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06614_rotmod.dat,6.116210978037868,SBdisk_expfit,1.0,6.116210978037868,semi_flexible,0.1,10.0,0.05,5.0,0.130857509430411,1.30857509430411,7.30857509430411,9.003423166688721,3,33774.95563707091,15.213377144610256,6.402721355707134,2.4873859321136162,1.046844423565189,0.42086127852128274,0.6116210978037868,61.162109780378685,0.3058105489018934,30.581054890189343,False,False,False,False,5.258170305079575,2.549541682250748,0.8831822333654593,9.715004567020053,13.715004567020053,14.844903281943125,13.365517977766588,1.030613479799628,11.639526620006361,9.880650339124783,5.997145184789908,71.9657422174789,73.9657422174789,74.53069157494045,11.697571243798551,10.0,26.02124922368822,24.81704824114759,BuP_fresh,BuP_fresh,-0.7523247239350483,-5.866287675359497,-6.406429472715943,-66.6571671231748
UGC03205,good,4.293149366129788,48,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC03205_rotmod.dat,3.362860808226819,SBdisk_expfit,1.0,3.362860808226819,semi_flexible,0.1,10.0,0.05,5.0,2.835045332189563,127.57703994853033,133.57703994853034,139.190642981254,3,30278.74932402908,2.6613814597030725,0.16814304041134653,0.7914039894819123,0.050000000000001654,0.06317885765616857,0.33628608082268197,33.628608082268194,0.16814304041134098,16.814304041134097,False,False,True,False,9.648036022218664,6.916233803444958,4.055895014592779,186.57117067126785,190.57117067126785,194.31357269308364,11.818740400464158,18.290938485317096,11.785043055253585,9.411097496969813,7.965497839007712,374.37839843336246,376.37839843336246,378.24959944427036,12.094444714256609,10.0,17.747149212764896,13.131185306516912,BuP_fresh,BuP_fresh,-1.220849682403216,-5.130452506818149,-56.99413072273751,-242.80135848483212
UGC00891,good,4.4148889831686216,5,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC00891_rotmod.dat,1.4623888844491437,SBdisk_expfit,1.0,1.4623888844491437,semi_flexible,0.1,10.0,0.05,5.0,0.7038590576755782,1.4077181153511564,7.407718115351156,6.236031852653457,3,4017.22748138158,2.9434952353170565,1.6659975762696952,2.012799240077525,1.1392301965542138,0.5659929583987396,0.14623888844491437,14.623888844491438,0.07311944422245718,7.311944422245719,False,False,False,False,1.2845791311006742,0.8027740900956829,3.1106366955764013,9.331910086729204,13.331910086729204,12.550785911597405,12.850266379527909,1.0000000000008886,3.3871614850136798,2.0701194178308953,22.523388060245832,90.09355224098333,92.09355224098333,91.70299015341743,10.563530790891223,10.0,7.7489183430584845,5.947602671834906,BuP_fresh,BuP_fresh,-2.406777637900823,-21.819529002570253,-5.924191971378048,-84.68583412563217
UGC07125,good,4.552432278574632,13,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC07125_rotmod.dat,2.703371508051184,SBdisk_expfit,1.0,2.703371508051184,semi_flexible,0.1,10.0,0.05,5.0,0.2682752351830679,2.682752351830679,8.682752351830679,10.37760042421529,3,2528.98216315679,3.0087132835327353,1.7905919911575259,1.1129485069189278,0.6623551316660632,0.595135469025174,0.2703371508051184,27.03371508051184,0.1351685754025592,13.51685754025592,False,False,False,False,1.1567094133023,1.0340960086945403,0.8534600298237275,9.388060328061002,13.388060328061002,14.517959042984074,10.63443812565354,5.021641146533565,2.399210044541035,1.909844287997077,2.5035194164995507,30.042232997994606,32.0422329979946,32.607182355456146,10.30786768706734,10.0,4.476678024926936,3.143212269823372,BuP_fresh,BuP_fresh,-0.5851847946406596,-2.235244181316483,-4.705307976230323,-23.359480646163924
F565-V2,good,4.797639485168469,7,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F565-V2_rotmod.dat,1.9874312933544578,SBdisk_expfit,1.0,1.9874312933544578,semi_flexible,0.1,10.0,0.05,5.0,0.04662858811410985,0.1865143524564394,6.186514352456439,6.0242447996223785,3,6098.326327937055,3.0156993837109685,1.2318631103044115,1.5173854783281404,0.6198267655458061,0.4084833909368455,0.1987431293354458,19.874312933544577,0.0993715646677229,9.937156466772288,False,False,False,False,1.0560870745644548,0.890080973083177,0.3746188515313128,1.873094257656564,5.873094257656564,5.764914555767191,13.32966210426536,1.0,4.7303527166048,3.5634652010079146,1.2008093040707608,7.204855824424565,9.204855824424566,9.150765973479878,10.938566553887775,10.0,9.536670809968347,6.687238502427045,BuP_fresh,BuP_fresh,-0.32799026341720294,-1.154180715956651,0.3134200947998753,-3.018341471968127
NGC5907,medium,5.427270436021884,19,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC5907_rotmod.dat,5.3018140984486735,SBdisk_expfit,1.0,5.3018140984486735,semi_flexible,0.1,10.0,0.05,5.0,4.1113387015724685,65.7814192251595,71.7814192251595,74.61473616265882,3,30914.3345319054,0.5301814098448675,5.2126496320375315,0.10000000000000003,0.9831822721892056,9.831822721892053,0.5301814098448674,53.018140984486735,0.2650907049224337,26.509070492243367,True,False,False,False,6.692805589537005,5.287434604353597,5.7098984660381475,97.06827392264852,101.06827392264852,102.9571518809814,11.90650257281484,14.444154227312316,9.39873370355668,6.954724616427055,8.545462159994935,153.81831887990884,155.81831887990884,156.7627578590753,12.044601677460019,10.0,12.720051746572683,8.088308776955657,BuP_fresh,BuP_fresh,-1.598559764465679,-4.434123458422467,-29.28685469748902,-84.03689965474935
NGC4183,medium,5.46463643667218,23,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC4183_rotmod.dat,2.7536405511301223,SBdisk_expfit,1.0,2.7536405511301223,semi_flexible,0.1,10.0,0.05,5.0,0.13762542701841612,2.7525085403683227,8.752508540368323,12.158991188155772,3,8809.70373707577,1.5993480879575641,2.3528032453899357,0.5808122223146283,0.8544336857707594,1.4711014213263394,0.27536405511301226,27.536405511301222,0.13768202755650613,13.768202755650611,False,False,False,False,2.40021530312799,1.8098617166952886,0.1693101214391359,3.555512550221854,7.555512550221854,9.826500982080153,11.1381921433562,12.622224950487572,2.5810191063228696,2.143671490294036,0.35128209221226975,7.728206028669934,9.728206028669934,10.863700244599084,11.258914992536905,10.0,3.104529905337313,2.715115970905077,BuP_fresh,BuP_fresh,-0.03168469442071978,-0.21365666519385362,1.196995990146469,-0.975697488301611
UGC07323,medium,5.739679633406349,10,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC07323_rotmod.dat,2.0825991916925015,SBdisk_expfit,1.0,2.0825991916925015,semi_flexible,0.1,10.0,0.05,5.0,0.14241074428362213,0.996875209985355,6.996875209985355,7.904630488967492,3,6233.448304755492,2.799068779012645,1.6222559783816575,1.34402663276647,0.7789573648414176,0.5795698878660276,0.20825991916925016,20.825991916925016,0.10412995958462508,10.412995958462508,False,False,False,False,1.2218878971669074,0.9640138759248262,0.7091943274845792,5.673554619876634,9.673554619876633,10.278724805864726,13.392371082191586,1.0000000000000004,2.9150001747243577,2.690996060816821,2.688286945471539,24.19458250924385,26.19458250924385,26.497167602237898,10.74307198704668,10.0,6.019633234530939,5.550364872397464,BuP_fresh,BuP_fresh,-0.5667835832009571,-2.545876201187917,-2.6766794098912783,-19.197707299258497
NGC2683,medium,5.877848332874881,11,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2683_rotmod.dat,2.181163328274439,SBdisk_expfit,1.0,2.181163328274439,semi_flexible,0.1,10.0,0.05,5.0,0.9982070457013935,7.985656365611148,13.985656365611149,15.17934218400626,3,19327.48210819038,2.081683692910084,1.6252008632616923,0.9543914781278414,0.745107366419653,0.780714605584361,0.21811633282744392,21.81163328274439,0.10905816641372196,10.905816641372194,False,False,False,False,8.049761430832357,6.170716859199845,0.8486459421470091,7.637813479323081,11.637813479323082,12.433604024919823,11.485109604465993,20.490108578142575,7.935177955020416,5.955224633687379,2.8561919242036238,28.561919242036236,30.561919242036236,30.959814514834605,11.81168631917706,10.0,12.882323187516487,11.998209610687779,NFW_2param,BuP_fresh,0.14956110355438446,-1.8579848785022302,2.347842886288067,-16.576262876425087
F579-V1,medium,5.954562821428636,14,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F579-V1_rotmod.dat,3.448828588256984,SBdisk_expfit,1.0,3.448828588256984,semi_flexible,0.1,10.0,0.05,5.0,0.2584921093931149,2.8434132033242636,8.843413203324264,10.760585192170039,3,15799.222648899122,1.3011280780758128,17.24414294128491,0.37726667034310185,4.999999999999997,13.253224822253161,0.3448828588256984,34.48828588256984,0.1724414294128492,17.24414294128492,False,False,False,True,4.286491010395422,2.9761995841400615,0.18979807493509582,2.27757689922115,6.27757689922115,7.555691558451667,10.986542455634572,22.69937125137368,3.872122697616642,2.789479552941729,1.4152677837111785,18.39848118824532,20.39848118824532,21.03753851786058,11.502380392812318,10.0,11.208865670675827,8.904886707503659,NFW_2param,BuP_fresh,0.06869403445801908,-1.1567756743180635,2.5658363041031143,-11.555067984921056
NGC3769,medium,5.96191667384166,12,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC3769_rotmod.dat,2.245559631996528,SBdisk_expfit,1.0,2.245559631996528,semi_flexible,0.1,10.0,0.05,5.0,0.23276562036299397,2.0948905832669458,8.094890583266945,9.549610532630947,3,10724.359411427704,4.561334823270025,0.7818571983712923,2.0312686237659787,0.34817921877057556,0.17140973611114524,0.22455596319965282,22.45559631996528,0.11227798159982641,11.22779815998264,False,False,False,False,3.1484284715949187,2.5826504088852467,1.1053303730513997,11.053303730513997,15.053303730513997,16.02311703009,11.455855222125061,8.089485935240571,6.910331097601249,5.2774166728913805,1.1663153346120323,12.829468680732354,14.829468680732354,15.314375330520354,11.33171956868604,10.0,7.787592719919679,5.76162221594129,BuP_fresh,BuP_fresh,-0.8725647526884057,-0.9335497142490383,-6.958413147247052,-6.734578097465409
UGC06786,medium,5.97469772374045,45,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06786_rotmod.dat,3.4312431241758645,SBdisk_expfit,1.0,3.4312431241758645,semi_flexible,0.1,10.0,0.05,5.0,0.9702482642168719,40.75042709710862,46.75042709710862,52.17041456641958,3,43089.55024871846,2.652489385126456,6.131848348089665,0.7730403498480004,1.787063208924447,2.3117334163421477,0.34312431241758645,34.312431241758645,0.17156215620879323,17.156215620879323,False,False,False,False,9.725119444363159,5.07603609866932,0.9505819725030371,40.875024817630596,44.875024817630596,48.48834979717124,12.111406338906956,14.396158650746674,9.741882300239052,5.122905386914796,6.379575466493273,280.70132052570403,282.70132052570403,284.50798301547434,12.353336495358668,10.0,12.981677194635418,9.761158887911728,NFW_2param,BuP_fresh,0.019666291713834827,-5.409327202276401,1.875402279478024,-235.9508934285954
NGC1090,medium,6.068049948763781,24,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC1090_rotmod.dat,3.4628677092820523,SBdisk_expfit,1.0,3.4628677092820523,semi_flexible,0.1,10.0,0.05,5.0,1.4383686957599695,30.20574261095936,36.20574261095936,39.739904102003194,3,16808.247344404135,3.765392393089113,0.39235172926437883,1.0873624721487793,0.11330254638740564,0.10419942686039556,0.34628677092820526,34.628677092820524,0.17314338546410263,17.314338546410262,False,False,False,False,4.630348261824537,3.278733198516541,2.4180292904133647,53.196644389094025,57.196644389094025,59.552752049789916,11.723435074780836,8.330108270676407,9.203376622439594,5.868511785242766,2.583298739144175,59.41587100031602,61.41587100031602,62.593924830663966,11.640591222413313,10.0,9.276904266459029,5.750300976971997,BuP_fresh,BuP_fresh,-0.9796605946533952,-1.1449300433842053,-20.990901778134663,-25.210128389356655
UGC11820,medium,6.092212580499266,10,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC11820_rotmod.dat,1.7561220660520311,SBdisk_expfit,1.0,1.7561220660520311,semi_flexible,0.1,10.0,0.05,5.0,1.4738038136716234,10.316626695701364,16.316626695701366,17.224381974683503,3,7032.521643837396,3.7709784365788384,8.780610330260151,2.147332756347878,4.999999999999997,2.3284700450915925,0.17561220660520313,17.561220660520313,0.08780610330260157,8.780610330260156,False,False,False,True,4.699382460246249,2.7485730428151856,1.3315575983653167,10.652460786922534,14.652460786922534,15.257630972910626,11.233236901190494,4.867335515629022,4.848485896468864,2.833440494785716,9.627463035325128,86.64716731792615,88.64716731792615,88.9497524109202,10.796710600750936,10.0,4.477176797493384,4.072669582719628,NFW_2param,BuP_fresh,0.14224621530630666,-8.153659221653506,1.6641659087788323,-72.33054062222479
PGC51017,medium,6.48896423515874,6,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/PGC51017_rotmod.dat,0.5403949662952466,SBdisk_expfit,1.0,0.5403949662952466,semi_flexible,0.1,10.0,0.05,5.0,2.038487388351076,6.115462165053229,12.115462165053229,11.490740572737394,3,76.08353765995376,0.05403949662954799,2.701974831476101,0.10000000000004317,4.999999999999756,49.99999999997598,0.05403949662952467,5.403949662952466,0.027019748314762334,2.701974831476233,True,False,False,True,3.9076012362770225,2.2663107032082244,1.571359981032342,6.285439924129368,10.285439924129367,9.868958862585478,8.000000000000002,25.16694703299687,3.2610942232661984,2.3640703495822826,1.34589403617729,6.72947018088645,8.72947018088645,8.521229650114504,8.000000000281679,10.0,4.022436853017598,2.3947932525226583,NFW_2param,NFW_cfixed,0.46712740731873414,0.6925933521737861,1.8300222409238618,3.385991984166779
NGC6674,medium,7.303171824490014,15,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC6674_rotmod.dat,5.952582338173524,SBdisk_expfit,1.0,5.952582338173524,semi_flexible,0.1,10.0,0.05,5.0,7.176586278409515,86.11903534091418,92.11903534091418,94.24318594422081,3,44722.826325737886,1.2577810719523603,0.9311867074468008,0.21130007121216818,0.15643407424625794,0.7403408496213006,0.5952582338173524,59.52582338173524,0.2976291169086762,29.76291169086762,False,False,False,False,11.988005101043964,8.713225366668002,13.605041710725223,176.8655422394279,180.8655422394279,182.28164264163232,12.19959133310742,12.482591445874645,16.88915589864701,12.080345959153137,13.870782985136705,194.19096179191388,196.19096179191388,196.89901199301607,12.272076362518652,10.0,20.13992706277283,13.657042004640953,BuP_fresh,BuP_fresh,-6.428455432315707,-6.6941967067271895,-88.74650689851372,-104.0719264509997
UGC05918,medium,7.469343804496302,8,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC05918_rotmod.dat,1.6665394208061777,SBdisk_expfit,1.0,1.6665394208061777,semi_flexible,0.1,10.0,0.05,5.0,0.06771058683786846,0.3385529341893423,6.338552934189343,6.5768775592288495,3,1522.0645958073671,0.8876602236216623,0.7371209685008108,0.5326367996697386,0.4423063500917568,0.8304089209870755,0.1666539420806178,16.665394208061777,0.0833269710403089,8.332697104030888,False,False,False,False,0.8084643014120175,0.7242925796137629,0.14642071392014072,0.8785242835208443,4.878524283520845,5.037407366880516,10.35526423067888,8.032290829161173,1.3023401872471287,0.9162760573501632,0.17171595168302206,1.2020116617811545,3.2020116617811545,3.2814532034609902,10.162446444763274,10.0,1.5233577187845504,0.8783934555904249,BuP_fresh,BuP_fresh,-0.07871012708227226,-0.1040053648451536,1.460028650668498,3.1365412724081883
NGC0100,medium,7.520596931913543,21,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0100_rotmod.dat,1.7249657645246599,SBdisk_expfit,1.0,1.7249657645246599,semi_flexible,0.1,10.0,0.05,5.0,0.15781749729468453,2.8407149513043217,8.84071495130432,11.974282264474592,3,6508.64064110221,2.7153180227507567,1.306345270256706,1.5741286456772103,0.7573166361459289,0.48110212480131925,0.172496576452466,17.2496576452466,0.086248288226233,8.6248288226233,False,False,False,False,2.1933786099128656,1.703599982944329,0.7558911581161222,14.361932004206322,18.361932004206324,20.45097687965317,13.46758049225057,1.000000000000001,3.75695637220142,2.914708199963764,2.6035431905555337,52.07086381111068,54.07086381111068,55.1153862488341,10.943560108159996,10.0,7.534708561430256,6.300519117910336,BuP_fresh,BuP_fresh,-0.5980736608214376,-2.445725693260849,-9.521217052902003,-45.230148859806356
NGC3917,medium,7.623283421109773,17,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC3917_rotmod.dat,2.766524095027354,SBdisk_expfit,1.0,2.766524095027354,semi_flexible,0.1,10.0,0.05,5.0,0.9594140733325999,13.431797026656398,19.431797026656398,21.931437058825047,3,12479.51537468288,2.8876561697314975,0.9162701574636946,1.0437849339255243,0.33119905194776006,0.3173058368472213,0.2766524095027354,27.66524095027354,0.1383262047513677,13.83262047513677,False,False,False,False,3.8193035813133482,2.9526231240685026,4.2775130882800765,64.16269632420115,68.16269632420115,69.82912301231359,11.904556425711942,6.71835051813861,7.721506072386441,5.879284372053057,4.905408499470533,78.48653599152853,80.48653599152853,81.31974933558475,11.548653221601022,10.0,8.523977919940348,4.734411016792173,BuP_fresh,BuP_fresh,-3.3180990149474767,-3.945994426137933,-48.73089929754475,-61.05473896487213
ESO079-G014,medium,7.679524491108605,15,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/ESO079-G014_rotmod.dat,5.085907118535585,SBdisk_expfit,1.0,5.085907118535585,semi_flexible,0.1,10.0,0.05,5.0,0.5397239648013848,6.476687577616618,12.476687577616618,14.600838180923247,3,22344.83290160474,4.8276964959573725,1.7512024022584651,0.9492301733869335,0.3443244954034275,0.36274078201164695,0.5085907118535585,50.859071185355845,0.25429535592677927,25.429535592677922,False,False,False,False,4.413168698891606,3.2906091584351307,3.807338204248009,49.49539665522411,53.49539665522411,54.911497057428534,12.576273604594277,4.706041299844365,9.555333391306759,7.326028135326016,6.781370648182867,94.93918907456015,96.93918907456015,97.64723927566236,11.877575305522516,10.0,14.73843283375052,10.189391201536388,BuP_fresh,BuP_fresh,-3.267614239446624,-6.241646683381482,-41.0187090776075,-84.46250149694353
F568-3,medium,7.733795773411705,18,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F568-3_rotmod.dat,4.664446142039428,SBdisk_expfit,1.0,4.664446142039428,semi_flexible,0.1,10.0,0.05,5.0,0.24997991771012254,3.749698765651838,9.749698765651837,12.42081403934033,3,8459.619657277693,3.1060117038808857,0.8612810278427793,0.665890785164656,0.18464808074002176,0.27729484301898466,0.46644461420394284,46.64446142039428,0.23322230710197142,23.32223071019714,False,False,False,False,5.0397267939217505,3.259914497464659,3.218239643734457,51.49183429975131,55.49183429975131,57.27257781554364,13.293043412526087,1.000000000000003,9.69675312398695,8.042180925203786,7.739769014434957,131.57607324539427,133.57607324539427,134.46644500329043,10.802916825795037,10.0,17.26529198833845,15.627520436698871,BuP_fresh,BuP_fresh,-2.968259726024334,-7.489789096724834,-45.742135534099475,-123.82637447974243
F568-1,medium,7.76088374827325,12,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F568-1_rotmod.dat,4.04690814826114,SBdisk_expfit,1.0,4.04690814826114,semi_flexible,0.1,10.0,0.05,5.0,0.034774000161009525,0.3129660014490857,6.312966001449086,7.767685950813087,3,14602.097183152791,2.3456622593304175,0.8852030730804433,0.5796183588545968,0.21873564722757394,0.3773787422120734,0.4046908148261141,40.4690814826114,0.20234540741305704,20.2345407413057,False,False,False,False,2.5554673898700653,1.7175273065170957,0.8377618033676573,8.377618033676573,12.377618033676573,13.347431333252572,12.18693808082702,6.635517259122728,9.233062165209377,7.6618837510996896,0.9187340233799935,10.106074257179928,12.106074257179928,12.590980906967928,11.74584553578906,10.0,9.079942259446224,6.596669302522867,BuP_fresh,BuP_fresh,-0.8029878032066478,-0.883960023218984,-6.064652032227487,-5.793108255730843
UGC01281,medium,8.007488589248394,25,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC01281_rotmod.dat,1.3504385159438255,SBdisk_expfit,1.0,1.3504385159438255,semi_flexible,0.1,10.0,0.05,5.0,0.02811917095171101,0.6186217609376422,6.618621760937642,10.275249235542244,3,2867.622076217045,1.6942853973514647,0.5991512346235686,1.2546186867066091,0.44367161299810826,0.3536306430782983,0.13504385159438256,13.504385159438254,0.06752192579719128,6.752192579719127,False,False,False,False,0.6695506275569546,0.5478988138338545,1.0509779657564802,24.172493212399043,28.172493212399043,30.610244862135445,13.01802807877198,1.0,4.292744901122779,3.6891548144540143,2.535913976475267,60.861935435406416,62.861935435406416,64.08081126027461,10.377900148981922,10.0,6.715011803913078,5.90800354716816,BuP_fresh,BuP_fresh,-1.0228587948047692,-2.5077948055235564,-21.5538714514614,-56.24331367446877
UGC06399,medium,8.241369154492906,9,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06399_rotmod.dat,2.1107347824246987,SBdisk_expfit,1.0,2.1107347824246987,semi_flexible,0.1,10.0,0.05,5.0,0.07046151688965067,0.422769101337904,6.422769101337904,7.014442833346562,3,6195.420066378673,2.1111644814928296,1.1173635970281577,1.0002035779538523,0.5293718596632925,0.5292641131580882,0.2110734782424699,21.107347824246986,0.10553673912123494,10.553673912123493,False,False,False,False,1.2018227569538036,1.0296347388995217,0.6579931413389464,4.605951989372625,8.605951989372624,9.000401144045064,11.620508013648347,5.868317094679771,4.087439159481171,2.989808772383748,0.9648599391300982,7.718879513040785,9.718879513040786,9.916104090377004,11.076101465366815,10.0,5.610766591422906,3.6826267756509563,BuP_fresh,BuP_fresh,-0.5875316244492957,-0.8943984222404475,-2.18318288803472,-3.296110411702882
UGC07608,medium,8.262765561837345,8,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC07608_rotmod.dat,1.5147835576234019,SBdisk_expfit,1.0,1.5147835576234019,semi_flexible,0.1,10.0,0.05,5.0,0.15421654717208888,0.7710827358604444,6.771082735860444,7.009407360899951,3,4076.3726086262213,1.5999192013108152,0.7066777143360198,1.0562031738851099,0.4665205869046742,0.44169587673992416,0.1514783557623402,15.14783557623402,0.0757391778811701,7.57391778811701,False,False,False,False,2.076976649918206,1.8873356801248409,0.4374523383706473,2.624714030223884,6.624714030223884,6.783597113583555,13.58268500340066,1.0000000000000033,3.8319701787739553,2.579534377321994,0.9025871419431778,6.318109993602245,8.318109993602246,8.39755153528208,10.819287430678957,10.0,5.9453128879464945,4.111743323272438,BuP_fresh,BuP_fresh,-0.2832357911985584,-0.7483705947710889,0.14636870563656057,-1.5470272577418012
UGC05999,medium,8.537384834108193,5,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC05999_rotmod.dat,3.1112033333556908,SBdisk_expfit,1.0,3.1112033333556908,semi_flexible,0.1,10.0,0.05,5.0,0.13007724020200415,0.2601544804040083,6.260154480404008,5.088468217706309,3,7631.555815602243,4.558504591633757,1.2487854865465398,1.4651901863055128,0.4013834368066265,0.2739463044171198,0.3111203333355691,31.11203333355691,0.15556016666778455,15.556016666778454,False,False,False,False,1.1405140954938002,0.8845397220042145,2.5153260952857193,7.545978285857158,11.545978285857158,10.76485411072536,11.91745521426971,3.0742832043003365,6.142466233467287,5.449062887317735,5.205552421978387,20.82220968791355,22.82220968791355,22.43164760034765,11.011361543455081,10.0,10.203482172257065,6.8542659060099,BuP_fresh,BuP_fresh,-2.385248855083715,-5.075475181776383,-5.28582380545315,-16.56205520750954
