center,alpha,R2_free,R2_newton,n_pairs
649,1.243804795148675,0.8760005836927854,0.8742399622314954,188
446,1.1137559111922293,0.8653427245511707,0.8649641528252465,203
238,1.0334945029455922,0.8676741710552697,0.8676431534432877,195
664,2.0385323707578493,0.8112876485028545,0.7876460093185818,191
471,1.4155370246700893,0.7849349939111588,0.7802988272569582,216
326,0.2437781559877813,0.8789647011996669,0.8663766017618761,199
408,1.2525441031418534,0.8996077200124905,0.8979348118265151,211
722,1.1810610201217757,0.8873608897676946,0.8863801909768089,235
621,1.5063933829082583,0.908900886276464,0.9007850760503097,190
168,0.8758936565712261,0.8152050547950725,0.8148234401303162,219
